	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	_timestamp	trainer/global_step	lr-Adam	_runtime	val_loss	train_loss	_step	epoch	max_val_accuracy	name
44	attentive_lstm	0.8592137634336521	0.9921468964703378		0.8050070577163347	0.000956205804067003	0.26606924011387517	3	1	adam	reduceonplateau	2	1600	1	256	65	True	1.1887650966154395e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697246059/version_0	1	448	2	1	0.029055803335120343	True	128	128	65	65	1190500	4	LSTMEncoder	0		min	0.000956205804067003	1	0.3333333333333333	0	5	loss	0.8050070577163347	4	4	1697247566.983045	17599	1.1887650966154395e-05	1499.0593333244324	0.2561541199684143	0.2549251616001129	990	439	1.0	iconic-sweep-217
45	attentive_lstm	0.89534838286323	0.9984539399694145		0.8957562896747945	0.0005773475270099308	0.34454279020190237	3	1	adam	None	2	1248	1	1088	65	True	0.003955461479773588	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697245941/version_0	1	512	2	1	0.04006837360828644	True	128	128	65	65	4177400	2	LSTMEncoder	0		min	0.0005773475270099308	1	0.3333333333333333	0	5	loss	0.8957562896747945	4	2	1697250231.7600024	9359	0.003955461479773588	4283.78915643692	0.40035074949264526	0.34206172823905945	540	239	0.9990000128746032	celestial-sweep-214
46	attentive_lstm	0.8886478070615709	0.9941030755298188		0.14983467937095876	0.0005340905128701279	0.4723651507254273	3	1	adam	warmupinvsqrt	2	880	1	192	65	True	1.215205214624553e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697245669/version_0	1	400	1	1	0.08957505681906562	True	128	128	65	65	4640700	2	LSTMEncoder	0		min	0.0005340905128701279	1	0.3333333333333333	21094	5	loss	0.14983467937095876	4	2	1697246531.4053578	7547	4.327015439008731e-06	853.8937468528748	3.515627861022949	2.098862648010254	459	203	0.0	clean-sweep-213
47	attentive_lstm	0.8900898529397789	0.9913841430219728		0.8517289290871776	0.0004307403181467138	0.022587289632353125	3	1	adam	warmupinvsqrt	2	1392	1	320	65	True	9.63757136577174e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697245036/version_0	1	416	2	1	0.17871813486221633	True	128	128	65	65	3057400	4	LSTMEncoder	0		min	0.0004307403181467138	1	0.3333333333333333	13178	5	loss	0.8517289290871776	4	4	1697246303.7197182	11199	8.165388093704773e-05	1260.1035063266754	1.1973633766174316	1.1980955600738523	720	319	1.0	honest-sweep-204
48	attentive_lstm	0.8524801297206948	0.9888641198143032		0.3682074117051954	0.0009965942111838716	0.008513798253990623	3	1	adam	None	2	832	1	192	65	True	0.005654031483105194	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697243664/version_0	1	288	1	1	0.06603223519514163	True	128	128	65	65	3652600	2	LSTMEncoder	0		min	0.0009965942111838716	1	0.3333333333333333	0	5	loss	0.3682074117051954	4	2	1697246272.1528718	14663	0.005654031483105194	2596.5370347499847	0.5355431437492371	0.5123292207717896	846	375	0.996999979019165	soft-sweep-195
49	attentive_lstm	0.8663597614999656	0.9865987256041756		0.4003674746051107	0.00016520665898017155	0.25413549190741286	3	1	adam	warmupinvsqrt	2	1808	1	1344	65	True	0.0012177045564611638	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697243317/version_0	1	224	1	1	0.10391333858399404	True	128	128	65	65	1099300	3	LSTMEncoder	0		min	0.00016520665898017155	1	0.3333333333333333	4864	5	loss	0.4003674746051107	4	3	1697247849.3079543	8207	0.0009394518700515195	4522.436460494995	0.7560520172119141	0.7579713463783264	513	227	1.0	pleasant-sweep-194
50	attentive_lstm	0.9832960676776032	0.994950582655071		0.8922924505841331	0.0004168958999219364	0.478274484313417	3	1	adam	None	2	320	1	704	65	True	0.0001315589747460562	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697243003/version_0	1	480	1	1	0.1619584193139878	True	128	128	65	65	3161700	5	LSTMEncoder	0		min	0.0004168958999219364	1	0.3333333333333333	0	5	loss	0.8922924505841331	4	5	1697245009.8448014	11399	0.0001315589747460562	1998.7747473716736	1.1340162754058838	1.1105904579162598	513	227	1.0	pretty-sweep-193
51	attentive_lstm	0.8426133785965778	0.9938793207424438		0.41084893644834974	0.0006444363083965281	0.4406744652004557	3	1	adam	None	2	32	1	576	65	True	0.009550533120915344	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697242842/version_0	1	240	2	1	0.07487024999734314	True	128	128	65	65	2026100	4	LSTMEncoder	0		min	0.0006444363083965281	1	0.3333333333333333	0	5	loss	0.41084893644834974	4	4	1697245911.673746	50999	0.009550533120915344	3062.7351241111755	3.530088186264038	1.4273689985275269	459	203	0.8500000238418579	decent-sweep-192
52	attentive_lstm	0.9311238274209992	0.9841709126823152		0.39204290102251305	0.0007276118785358214	0.015280719396802644	3	1	adam	None	2	1712	1	2048	65	True	0.00038275697776987103	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697125791/version_0	1	48	1	1	0.039765504220120464	True	128	128	65	65	1002500	2	LSTMEncoder	0		min	0.0007276118785358214	1	0.3333333333333333	0	5	loss	0.39204290102251305	4	2	1697131665.5078952	8207	0.00038275697776987103	5866.62344622612	0.32811206579208374	0.3281969130039215	486	215	1.0	ruby-sweep-194
53	attentive_lstm	0.935401423112878	0.9853858350843152		0.7152186745631881	0.0007487118464291635	0.49521035282964304	3	1	adam	None	2	720	1	1152	65	True	0.00024740698757653567	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697124836/version_0	1	240	2	1	0.0166581546701847	True	128	128	65	65	1790200	2	LSTMEncoder	0		min	0.0007487118464291635	1	0.3333333333333333	0	5	loss	0.7152186745631881	4	2	1697127485.8944285	7751	0.00024740698757653567	2642.625378370285	0.15891829133033752	0.15399031341075897	513	227	1.0	young-sweep-209
54	attentive_lstm	0.9600901337886072	0.9938497952377974		0.15174103686888643	0.0008146481000512104	0.06938367684931596	3	1	adam	warmupinvsqrt	2	1712	1	128	65	True	1.8646863536600943e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697124159/version_0	1	48	2	1	0.02327337761516679	True	128	128	65	65	2080100	4	LSTMEncoder	0		min	0.0008146481000512104	1	0.3333333333333333	9720	5	loss	0.15174103686888643	4	4	1697124822.9262338	7751	1.479854993017898e-06	654.3064846992493	3.0827157497406006	3.162099123001098	459	203	0.0	breezy-sweep-207
55	attentive_lstm	0.8400038034227729	0.9961080282734284		0.8178214684880428	0.0004225011237201409	0.13421700620319843	3	1	adam	warmupinvsqrt	2	2048	1	1728	65	True	2.176097108288852e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697124159/version_0	1	160	1	1	0.16399981164238916	True	128	128	65	65	2610000	2	LSTMEncoder	0		min	0.0004225011237201409	1	0.3333333333333333	10195	5	loss	0.8178214684880428	4	2	1697131842.639239	11903	2.016554402754747e-05	7674.020872116089	1.1155885457992554	1.119801044464111	837	371	1.0	polar-sweep-208
56	attentive_lstm	0.9959939799248506	0.9825227966958858		0.8336013778489386	0.0005914570716793184	0.3461568385311027	3	1	adam	warmupinvsqrt	2	928	1	384	65	True	1.0318186868783156e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697124159/version_0	1	32	1	1	0.1482849189278944	True	128	128	65	65	1328800	4	LSTMEncoder	0		min	0.0005914570716793184	1	0.3333333333333333	5727	5	loss	0.8336013778489386	4	4	1697126856.1132689	27999	4.669383761762221e-06	2687.492807865143	1.0830278396606443	1.110471487045288	1800	799	0.9850000143051147	breezy-sweep-206
57	attentive_lstm	0.9128229555299652	0.998296391434666		0.44591229572375424	7.549987508887256e-05	0.4191366878857261	3	1	adam	reduceonplateau	2	640	1	256	65	True	0.0009233706973850652	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697124157/version_0	1	400	1	1	0.10000301925213112	True	128	128	65	65	3589800	5	LSTMEncoder	0		min	7.549987508887256e-05	1	0.3333333333333333	0	5	loss	0.44591229572375424	4	5	1697125779.824895	22799	7.549987508887256e-05	1615.6273617744446	0.7319880127906799	0.7405005693435669	1026	455	1.0	fast-sweep-205
58	attentive_lstm	0.9069659179736071	0.9869669398876416		0.13915357744400572	0.0008768780930465022	0.14464410264844624	3	1	adam	reduceonplateau	2	448	1	1216	65	True	1.0057496675706463e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697124013/version_0	1	128	2	1	0.020093360231807456	True	128	128	65	65	4137200	3	LSTMEncoder	0		min	0.0008768780930465022	1	0.3333333333333333	0	5	loss	0.13915357744400572	4	3	1697128179.1004574	11087	1.0057496675706463e-05	4157.699374437332	0.18263213336467743	0.1848916858434677	693	307	1.0	vital-sweep-202
59	attentive_lstm	0.8560802387318631	0.9879562162514812		0.35495450701195896	6.837955448049516e-05	0.26622799788583296	3	1	adam	reduceonplateau	2	560	1	1472	65	True	1.013131160282001e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697124013/version_0	1	400	2	1	0.04675765394578246	True	128	128	65	65	3743800	3	LSTMEncoder	0		min	6.837955448049516e-05	1	0.3333333333333333	0	5	loss	0.35495450701195896	4	3	1697133709.345653	28535	1.013131160282001e-06	9687.938137054443	0.3821671605110169	0.3837201893329621	1107	491	1.0	quiet-sweep-203
60	attentive_lstm	0.935099065322888	0.9811159243083686		0.6126625508603027	0.0006899159375330015	0.18485284961683263	3	1	adam	None	2	544	1	704	65	True	0.00011036346922990818	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697124013/version_0	1	192	2	1	0.1658539072490641	True	128	128	65	65	2010800	2	LSTMEncoder	0		min	0.0006899159375330015	1	0.3333333333333333	0	5	loss	0.6126625508603027	4	2	1697125530.516668	13215	0.00011036346922990818	1509.1079020500183	1.1244490146636963	1.126028060913086	504	223	1.0	sparkling-sweep-204
61	attentive_lstm	0.8755465039776219	0.9836887737704244		0.8601532104796222	0.0005473125876007909	0.2722352195494699	3	1	adam	None	2	752	1	448	65	True	1.3818614011343557e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697123657/version_0	1	176	2	1	0.19482418005193897	True	128	128	65	65	1662900	4	LSTMEncoder	0		min	0.0005473125876007909	1	0.3333333333333333	0	5	loss	0.8601532104796222	4	4	1697125027.8974447	13759	1.3818614011343557e-05	1364.1666927337646	1.2898101806640625	1.294352889060974	720	319	1.0	honest-sweep-195
62	attentive_lstm	0.997301131155088	0.9923534940763225		0.23973877861067044	0.00013266919852451288	0.4393827178540681	3	1	adam	warmupinvsqrt	2	608	1	512	65	True	1.7630737121975129e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697123443/version_0	1	224	1	1	0.16634191070691529	True	128	128	65	65	2085500	3	LSTMEncoder	0		min	0.00013266919852451288	1	0.3333333333333333	13720	5	loss	0.23973877861067044	4	3	1697124504.1893926	10811	1.3825736202283558e-06	1054.5851986408234	3.762182474136353	2.437161922454834	459	203	0.0	morning-sweep-194
63	attentive_lstm	0.9127222551378098	0.9948078405509444		0.22993597478599037	0.0001375536427382503	0.4516821532084259	3	1	adam	reduceonplateau	2	1968	1	1408	65	True	7.157078091767066e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697123265/version_0	1	224	1	1	0.027783896946442812	True	128	128	65	65	3908600	3	LSTMEncoder	0		min	0.0001375536427382503	1	0.3333333333333333	0	5	loss	0.22993597478599037	4	3	1697131015.8645482	11351	7.157078091767066e-06	7738.325949192047	0.245016485452652	0.24640204012393951	774	343	1.0	fresh-sweep-190
64	attentive_lstm	0.8787031638801421	0.9955114172343088		0.5390550478807168	0.0002966243217357334	0.025468562448944857	3	1	adam	warmupinvsqrt	2	896	1	1920	65	True	0.00017986050908517566	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697123036/version_0	1	112	1	1	0.1954605052683665	True	128	128	65	65	4074000	3	LSTMEncoder	0		min	0.0002966243217357334	1	0.3333333333333333	18187	5	loss	0.5390550478807168	4	3	1697133647.2786615	10079	9.933023331233871e-05	10599.750021457672	1.2903492450714111	1.2910964488983154	630	279	1.0	silver-sweep-189
65	attentive_lstm	0.950304388804472	0.9967651379420396		0.4459383079122631	0.0009091097423042388	0.20989038527149245	3	1	adam	reduceonplateau	2	192	1	1536	65	True	0.00017008508600216795	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697122981/version_0	1	112	2	1	0.05659027158924035	True	128	128	65	65	2346600	5	LSTMEncoder	0		min	0.0009091097423042388	1	0.3333333333333333	0	5	loss	0.4459383079122631	4	5	1697127091.469788	9407	0.00017008508600216795	4102.177809000015	0.44684165716171265	0.44744789600372314	504	223	1.0	glowing-sweep-188
66	attentive_lstm	0.8654470693939218	0.9871285999007502		0.8651994425554942	0.00022724187125905103	0.025372447195108505	3	1	adam	reduceonplateau	2	1312	1	960	65	True	2.421522061068564e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697122159/version_0	1	176	1	1	0.19534154593461409	True	128	128	65	65	2884600	2	LSTMEncoder	0		min	0.00022724187125905103	1	0.3333333333333333	0	5	loss	0.8651994425554942	4	2	1697125837.078495	20579	2.421522061068564e-06	3669.412487983704	1.2919341325759888	1.2932182550430298	945	419	1.0	fiery-sweep-185
67	attentive_lstm	0.8427322771152056	0.9894197131242494		0.524361719149097	0.0009502031425515584	0.4153988648419504	3	1	adam	None	2	1776	1	2048	65	True	2.636012605626504e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697122120/version_0	1	352	2	1	0.06393498718221906	True	128	128	65	65	2382800	5	LSTMEncoder	0		min	0.0009502031425515584	1	0.3333333333333333	0	5	loss	0.524361719149097	4	5	1697129498.3619225	9027	2.636012605626504e-05	7370.48030757904	0.5006694197654724	0.49932393431663513	549	243	1.0	wobbly-sweep-184
68	attentive_lstm	0.9633471881561556	0.9974093202280416		0.5561255496123473	0.0006245409054075398	0.09478422100565131	3	1	adam	warmupinvsqrt	2	784	1	1152	65	True	0.000598761052989357	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697121535/version_0	1	352	1	1	0.16350877984615397	True	128	128	65	65	872700	2	LSTMEncoder	0		min	0.0006245409054075398	1	0.3333333333333333	4452	5	loss	0.5561255496123473	4	2	1697124140.3663242	9511	0.00041051894392608754	2598.7483501434326	1.1110213994979858	1.1117721796035769	522	231	1.0	dry-sweep-180
69	attentive_lstm	0.9323154565638244	0.9854902506523932		0.1882477761863456	0.000222691503341462	0.4612297042241003	3	1	adam	warmupinvsqrt	2	1648	1	512	65	True	0.004642317464954558	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697121381/version_0	1	128	2	1	0.17024861102434258	True	128	128	65	65	4946500	2	LSTMEncoder	0		min	0.000222691503341462	1	0.3333333333333333	24012	5	loss	0.1882477761863456	4	2	1697123244.6720278	9047	0.001741739048882876	1851.43182182312	1.1615443229675293	1.1602840423583984	522	231	1.0	atomic-sweep-179
70	attentive_lstm	0.8800102628320227	0.9893856921599484		0.8858711890915064	0.00017222085199272903	0.07656316616551223	3	1	adam	reduceonplateau	2	192	1	1792	65	True	0.00010494561076595844	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697120976/version_0	1	288	2	1	0.19208324561538048	True	128	128	65	65	3495000	4	LSTMEncoder	0		min	0.00017222085199272903	1	0.3333333333333333	0	5	loss	0.8858711890915064	4	4	1697126023.052271	9071	0.00010494561076595844	5038.477449655533	1.4993094205856323	1.295365333557129	486	215	1.0	wise-sweep-187
71	attentive_lstm	0.9492464895481836	0.9945937436164576		0.24956861095569985	0.0005367649170448511	0.16681565917097946	3	1	adam	warmupinvsqrt	2	1568	1	832	65	True	1.9699894488811515e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697120617/version_0	1	80	2	1	0.12997146213330857	True	128	128	65	65	4371800	5	LSTMEncoder	0		min	0.0005367649170448511	1	0.3333333333333333	19516	5	loss	0.24956861095569985	4	5	1697122105.6610887	7343	7.376861494375618e-07	1481.7151656150818	2.8803553581237793	2.566967725753784	459	203	0.0	flowing-sweep-185
72	attentive_lstm	0.8865157651262411	0.9818222853212052		0.3483815996204088	0.0005006532220170365	0.1913010155733188	3	1	adam	None	2	1968	1	448	65	True	1.2514374345716456e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697119824/version_0	1	496	1	1	0.11442437113673608	True	128	128	65	65	1247300	1	LSTMEncoder	0		min	0.0005006532220170365	1	0.3333333333333333	0	5	loss	0.3483815996204088	4	1	1697120958.6050894	9767	1.2514374345716456e-05	1125.7935564517977	0.8230909705162048	0.8243817687034607	666	295	1.0	playful-sweep-183
73	attentive_lstm	0.8128611930380316	0.9877271667142788		0.22337220366054025	0.0007622753076587649	0.2251859780893267	3	1	adam	reduceonplateau	2	272	1	1664	65	True	0.001243772566483811	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697119812/version_0	1	432	1	1	0.0651653125588257	True	128	128	65	65	1325100	3	LSTMEncoder	0		min	0.0007622753076587649	1	0.3333333333333333	0	5	loss	0.22337220366054025	4	3	1697125532.386224	15811	0.0007622753076587649	5713.760457038879	0.5067681670188904	0.507008969783783	603	267	1.0	electric-sweep-182
74	attentive_lstm	0.8266208302293501	0.9929817626152716		0.48897434523813366	0.0004256458957567822	0.4970358563342715	3	1	adam	None	2	1248	1	1280	65	True	3.5666444056366e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697119624/version_0	1	224	2	1	0.04478295308714728	True	128	128	65	65	1790300	5	LSTMEncoder	0		min	0.0004256458957567822	1	0.3333333333333333	0	5	loss	0.48897434523813366	4	5	1697123389.9995592	10451	3.5666444056366e-05	3757.50766825676	0.3660430908203125	0.3674466609954834	603	267	1.0	vocal-sweep-181
75	attentive_lstm	0.9427208919753586	0.9816600843937028		0.5480249676461735	0.00046538233456181485	0.11678003610536536	3	1	adam	warmupinvsqrt	2	1856	1	1024	65	True	0.0002579708140290714	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697119562/version_0	1	240	2	1	0.031592347740086436	True	128	128	65	65	2853400	3	LSTMEncoder	0		min	0.00046538233456181485	1	0.3333333333333333	12299	5	loss	0.5480249676461735	4	3	1697122141.483528	9239	0.00019307434288459244	2569.715325117111	0.2761770486831665	0.27204781770706177	594	263	1.0	glorious-sweep-180
76	attentive_lstm	0.8954469486404016	0.982249921283598		0.8276036417687785	0.0005862416612719063	0.2284859029596107	3	1	adam	None	2	336	1	1088	65	True	4.366749126623907e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697119078/version_0	1	32	1	1	0.09588535798511712	True	128	128	65	65	2614400	4	LSTMEncoder	0		min	0.0005862416612719063	1	0.3333333333333333	0	5	loss	0.8276036417687785	4	4	1697126736.2162385	34367	4.366749126623907e-06	7650.860741376877	0.7184964418411255	0.7327352166175842	1611	715	1.0	lucky-sweep-177
77	attentive_lstm	0.9052727379106454	0.9903646031335428		0.600747937927902	0.0005986317595469045	0.06693831646165949	3	1	adam	reduceonplateau	2	1264	1	320	65	True	5.377865641385031e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697118389/version_0	1	112	2	1	0.115627006674755	True	128	128	65	65	490500	4	LSTMEncoder	0		min	0.0005986317595469045	1	0.3333333333333333	0	5	loss	0.600747937927902	4	4	1697119545.0161605	12647	5.377865641385031e-05	1147.2310435771942	0.8284006118774414	0.8300715684890747	558	247	1.0	golden-sweep-176
78	attentive_lstm	0.8260345116875203	0.9890556680411988		0.3500574080193892	0.00015155912413243198	0.485241518156649	3	1	adam	warmupinvsqrt	2	720	1	1600	65	True	2.4525826963878237e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697118273/version_0	1	128	2	1	0.16505935157386392	True	128	128	65	65	833200	3	LSTMEncoder	0		min	0.00015155912413243198	1	0.3333333333333333	3471	5	loss	0.3500574080193892	4	3	1697134085.6589465	27199	8.766739836441591e-07	15806.181525230408	1.1606931686401367	1.1593629121780396	1800	799	0.9990000128746032	trim-sweep-175
79	attentive_lstm	0.9660100911583572	0.9936218858652124		0.4267818767131841	0.000961930797764994	0.17804462905481744	3	1	adam	warmupinvsqrt	2	848	1	1280	65	True	0.0010478095822642726	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697118207/version_0	1	464	2	1	0.01077263968053901	True	128	128	65	65	2981900	3	LSTMEncoder	0		min	0.000961930797764994	1	0.3333333333333333	14065	5	loss	0.4267818767131841	4	3	1697121519.6290774	8967	0.0006652641002218239	3305.8746774196625	0.11081278324127196	0.10390107333660126	531	235	1.0	dark-sweep-174
80	attentive_lstm	0.9736194755788624	0.99872249379492		0.670645251229951	0.0009578669116801062	0.3262761181536962	3	1	adam	None	2	1296	1	1984	65	True	0.0012850861131468475	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697117923/version_0	1	400	1	1	0.1922874260646072	True	128	128	65	65	1998500	1	LSTMEncoder	0		min	0.0009578669116801062	1	0.3333333333333333	0	5	loss	0.670645251229951	4	1	1697125117.2738085	10335	0.0012850861131468475	7186.747373580933	1.2825759649276731	1.2791187763214111	612	271	1.0	fluent-sweep-173
81	attentive_lstm	0.9273568186470492	0.9988035489202848		0.2678144413453164	0.0009590567809083356	0.3313200549067965	3	1	adam	warmupinvsqrt	2	112	1	960	65	True	2.4309055600521986e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697117910/version_0	1	288	2	1	0.11423050766629764	True	128	128	65	65	4095800	5	LSTMEncoder	0		min	0.0009590567809083356	1	0.3333333333333333	36569	5	loss	0.2678144413453164	4	5	1697128246.9998064	54719	1.9885544766869797e-06	10328.094383478165	0.828658401966095	0.8267771601676941	1710	759	1.0	soft-sweep-172
82	attentive_lstm	0.8136663007959792	0.9988750739056071		0.16793665306503353	0.00011072529031160164	0.1095386671665598	3	1	adam	reduceonplateau	2	1232	1	192	65	True	4.804245488034751e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697117719/version_0	1	96	1	1	0.102486281549743	True	128	128	65	65	1869100	4	LSTMEncoder	0		min	0.00011072529031160164	1	0.3333333333333333	0	5	loss	0.16793665306503353	4	4	1697120601.871127	36799	4.804245488034751e-06	2876.099669933319	0.758858859539032	0.7668653130531311	1800	799	1.0	pious-sweep-171
83	attentive_lstm	0.9910592824761004	0.9911423126740664		0.3781556222252178	0.00024294768963823975	0.01685621408467053	3	1	adam	reduceonplateau	2	1280	1	1600	65	True	3.3830420998117316e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697117651/version_0	1	288	1	1	0.047345526322635605	True	128	128	65	65	3694400	5	LSTMEncoder	0		min	0.00024294768963823975	1	0.3333333333333333	0	5	loss	0.3781556222252178	4	5	1697123639.7619195	10623	3.3830420998117316e-06	5981.320141553879	0.3825721144676209	0.3828484117984772	747	331	1.0	peachy-sweep-170
84	attentive_lstm	0.8242922679888538	0.9852096241095872		0.30563626573796954	0.0009052696352946964	0.10723713229806092	3	1	adam	None	2	128	1	576	65	True	7.93646406224582e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697117501/version_0	1	144	2	1	0.15354728610936516	True	128	128	65	65	4719100	4	LSTMEncoder	0		min	0.0009052696352946964	1	0.3333333333333333	0	5	loss	0.30563626573796954	4	4	1697119176.2369096	14363	7.93646406224582e-05	1667.4130396842957	1.0536410808563232	1.054756760597229	513	227	1.0	dutiful-sweep-168
85	attentive_lstm	0.8974884037222152	0.9813446484066548		0.8739671411980997	0.0007145606064284626	0.317529475976018	3	1	adam	reduceonplateau	2	1568	1	1856	65	True	0.0036342824450364295	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697117499/version_0	1	128	1	1	0.180369457350242	True	128	128	65	65	4496300	1	LSTMEncoder	0		min	0.0007145606064284626	1	0.3333333333333333	0	5	loss	0.8739671411980997	4	1	1697122822.8142686	8207	0.0007145606064284626	5315.533296585083	1.2064332962036133	1.2078514099121094	513	227	1.0	glamorous-sweep-167
86	attentive_lstm	0.801345428044331	0.9845777312452916		0.8575655849217069	0.0001299425727500586	0.3020012758005292	3	1	adam	None	2	1696	1	448	65	True	2.883401415314142e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697117422/version_0	1	16	1	1	0.02618551271066252	True	128	128	65	65	1282100	2	LSTMEncoder	0		min	0.0001299425727500586	1	0.3333333333333333	0	5	loss	0.8575655849217069	4	2	1697118193.289972	7751	2.883401415314142e-06	764.4417519569397	2.8218111991882324	1.794496774673462	459	203	0.0	copper-sweep-166
87	attentive_lstm	0.9833012968992088	0.9903151374579928		0.4613419918676993	0.0005317419690155302	0.33776304425317294	3	1	adam	None	2	928	1	512	65	True	0.0005464884604953501	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697116796/version_0	1	464	1	1	0.151963290366143	True	128	128	65	65	1319300	1	LSTMEncoder	0		min	0.0005317419690155302	1	0.3333333333333333	0	5	loss	0.4613419918676993	4	1	1697119219.367372	11339	0.0005464884604953501	2410.7316510677338	1.0446016788482666	1.048987627029419	729	323	1.0	jumping-sweep-165
