	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	epoch	val_loss	_timestamp	train_loss	trainer/global_step	_step	lr-Adam	_runtime	max_val_accuracy	name
197	transformer	0.8504924256428944	0.9953818356946372		0.8351430753563018	0.0005953984025849916	0.3301444934766666	3	1	adam	None	2	800	1	448	55	True	9.8239643764562e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697193305/version_0	2	48	8	4	0.19650814366687552	True	128	128	55	55	1951200	4	TransformerEncoder	0		min	0.0005953984025849916	1	0.3333333333333333	0	5	loss	0.8351430753563018	4	4	799	1.6258108615875244	1697196094.763858	1.4079774618148804	31999	1800	9.8239643764562e-05	2779.789885997772	0.7940000295639038	atomic-sweep-23
198	transformer	0.8936676316410058	0.9826617547098048		0.539702785122769	0.00018251268596240048	0.08332217498244432	3	1	adam	None	2	1744	1	256	55	True	2.757748738253755e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697193198/version_0	4	416	6	2	0.16917657281892468	True	128	128	55	55	2201600	1	TransformerEncoder	0		min	0.00018251268596240048	1	0.3333333333333333	0	5	loss	0.539702785122769	4	1	411	1.3658514022827148	1697195433.6534534	1.1196495294570925	15243	927	2.757748738253755e-05	2227.7703194618225	0.871999979019165	driven-sweep-22
199	transformer	0.9324725804456108	0.987395172029843		0.29003695076474156	0.0008691876593325937	0.3727079026570202	3	1	adam	warmupinvsqrt	2	816	1	1344	55	True	0.00020281505411474433	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697193136/version_0	8	368	2	4	0.09902873985554594	True	128	128	55	55	1150400	2	TransformerEncoder	0		min	0.0008691876593325937	1	0.3333333333333333	5639	5	loss	0.29003695076474156	4	2	499	0.9923502802848816	1697197338.2043471	0.7164589762687683	19999	1125	0.00010780054749527753	4194.686969041824	0.8870000243186951	proud-sweep-21
200	transformer	0.8803206698452084	0.9932127820736484		0.8413999735661485	0.00028185375958467797	0.1790453363523002	3	1	adam	None	2	1600	1	1280	55	True	0.005991967799392576	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697193050/version_0	4	336	8	4	0.18444233895935347	True	128	128	55	55	1284100	4	TransformerEncoder	0		min	0.00028185375958467797	1	0.3333333333333333	0	5	loss	0.8413999735661485	4	4	399	3.787229299545288	1697196757.8002346	2.285093069076538	15999	900	0.005991967799392576	3700.5609555244446	0.0010000000474974513	chocolate-sweep-20
201	transformer	0.9588076348893017	0.9972882724726226		0.5603576626988218	0.0003618009847524015	0.11756873203880865	3	1	adam	reduceonplateau	2	224	1	256	55	True	0.0021279513103363854	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697192604/version_0	6	240	2	2	0.05738940817636029	True	128	128	55	55	1781100	1	TransformerEncoder	0		min	0.0003618009847524015	1	0.3333333333333333	0	5	loss	0.5603576626988218	4	1	799	0.7583303451538086	1697195978.3851593	0.4517189562320709	28799	1800	0.0003618009847524015	3365.522667169571	0.8820000290870667	magic-sweep-19
202	transformer	0.8262325152696899	0.9984228913155287		0.7737147962381495	0.0008317066353326814	0.12273830430304722	3	1	adam	reduceonplateau	2	1360	1	448	55	True	0.0009327619503315098	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697192463/version_0	4	176	2	8	0.19490759330387517	True	128	128	55	55	3408000	3	TransformerEncoder	0		min	0.0008317066353326814	1	0.3333333333333333	0	5	loss	0.7737147962381495	4	3	403	1.467591643333435	1697194324.4896824	1.2569468021392822	19391	909	0.0008317066353326814	1851.332778453827	0.8840000033378601	azure-sweep-18
203	transformer	0.9904400720038834	0.9987209295773972		0.5653907204510822	0.0008639244782506216	0.16178371054879875	3	1	adam	reduceonplateau	2	1392	1	1664	55	True	0.0006397935825172202	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697192380/version_0	2	256	2	8	0.06958902493704265	True	128	128	55	55	1643900	5	TransformerEncoder	0		min	0.0008639244782506216	1	0.3333333333333333	0	5	loss	0.5653907204510822	4	5	403	0.8187553882598877	1697193695.4692452	0.5278278589248657	14139	909	0.0006397935825172202	1307.068630218506	0.8849999904632568	glorious-sweep-17
204	transformer	0.9185939522656248	0.9942943507073256		0.26615547617141755	0.00019702588040436403	0.06552416025221453	3	1	adam	reduceonplateau	2	880	1	1280	55	True	0.00035578607190967377	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697192117/version_0	6	176	2	8	0.0764417481389885	True	128	128	55	55	1743900	3	TransformerEncoder	0		min	0.00019702588040436403	1	0.3333333333333333	0	5	loss	0.26615547617141755	4	3	427	0.887450635433197	1697193932.0271068	0.5673904418945312	15835	963	0.00019702588040436403	1806.7922587394712	0.8600000143051147	worthy-sweep-16
205	transformer	0.8313787159527589	0.9958276048206668		0.3818463716199644	1.8355225196052743e-05	0.292128298504703	3	1	adam	None	2	1360	1	1792	55	True	0.0002913808445466661	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697192049/version_0	6	240	2	4	0.1823067654590947	True	128	128	55	55	227500	2	TransformerEncoder	0		min	1.8355225196052743e-05	1	0.3333333333333333	0	5	loss	0.3818463716199644	4	2	599	1.4200494289398191	1697195121.6855483	1.1914929151535034	28799	1350	0.0002913808445466661	3064.5233035087585	0.8899999856948853	glamorous-sweep-15
206	transformer	0.9173958295775232	0.9889529191417292		0.25501862882151133	0.00012957903150932203	0.17107885694225616	3	1	adam	warmupinvsqrt	2	1904	1	1216	55	True	0.003722007810298172	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697191979/version_0	2	112	2	2	0.16418488467049933	True	128	128	55	55	3210300	1	TransformerEncoder	0		min	0.00012957903150932203	1	0.3333333333333333	13488	5	loss	0.25501862882151133	4	1	507	1.2554872035980225	1697193463.8979075	1.1173067092895508	17271	1143	0.00329236230399062	1473.5077106952667	0.8830000162124634	hardy-sweep-14
207	transformer	0.8514947091443574	0.9978693022719892		0.7506298001277033	0.0009218394648633572	0.06412470722981861	3	1	adam	reduceonplateau	2	720	1	1152	55	True	5.3773768585562634e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697191760/version_0	4	192	4	4	0.1450057351638508	True	128	128	55	55	1587900	2	TransformerEncoder	0		min	0.0009218394648633572	1	0.3333333333333333	0	5	loss	0.7506298001277033	4	2	359	1.1690678596496582	1697193095.903505	0.9828945398330688	12239	810	5.3773768585562634e-05	1327.7736811637878	0.8659999966621399	woven-sweep-13
208	transformer	0.8458825901340123	0.9855168472015592		0.3030526773339832	0.0001445477792208103	0.2014361856200914	3	1	adam	None	2	1424	1	768	55	True	7.046724343117341e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697191732/version_0	2	80	4	4	0.02602732932682943	True	128	128	55	55	4158700	3	TransformerEncoder	0		min	0.0001445477792208103	1	0.3333333333333333	0	5	loss	0.3030526773339832	4	3	799	1.286719560623169	1697194013.34859	0.5250202417373657	35999	1800	7.046724343117341e-06	2273.910691022873	0.5989999771118164	woven-sweep-12
209	transformer	0.878431673011104	0.983150428084794		0.5740748172257863	0.0005916054550661321	0.2630737441564661	3	1	adam	reduceonplateau	2	1536	1	448	55	True	0.0005973004903287531	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697191702/version_0	2	336	2	4	0.17268103241528224	True	128	128	55	55	272500	2	TransformerEncoder	0		min	0.0005916054550661321	1	0.3333333333333333	0	5	loss	0.5740748172257863	4	2	559	1.3874285221099854	1697193684.9957666	1.15157949924469	17919	1260	0.0005916054550661321	1972.7029736042025	0.8970000147819519	twilight-sweep-11
210	transformer	0.9520574242658236	0.9987299527611		0.8637944665278751	0.0001131980148344744	0.29796731510372004	3	1	adam	warmupinvsqrt	2	352	1	1280	55	True	0.008366250486137204	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697191562/version_0	4	32	2	4	0.13181512653237434	True	128	128	55	55	2666800	2	TransformerEncoder	0		min	0.0001131980148344744	1	0.3333333333333333	15152	5	loss	0.8637944665278751	4	2	799	1.277900218963623	1697194331.6247911	1.0616072416305542	36799	1800	0.0053717221214913055	2762.2358372211456	0.8140000104904175	worldly-sweep-10
211	transformer	0.8837946932143886	0.9975080236047084		0.8335093023101986	0.00044638194427799334	0.07429457450409005	3	1	adam	reduceonplateau	2	1744	1	1536	55	True	0.00014722105302186886	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697191547/version_0	6	288	2	2	0.12722178999362155	True	128	128	55	55	849900	4	TransformerEncoder	0		min	0.00044638194427799334	1	0.3333333333333333	0	5	loss	0.8335093023101986	4	4	799	1.1445963382720947	1697196989.1695704	0.8761091828346252	29599	1800	0.00014722105302186886	5430.958888530731	0.8820000290870667	leafy-sweep-9
212	transformer	0.8237743658163122	0.9850761514329144		0.17307926422119613	0.0009522189365483584	0.48806898944888144	3	1	adam	None	2	688	1	1600	55	True	0.0002409973827176305	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697191447/version_0	2	96	8	4	0.09985791412247123	True	128	128	55	55	2881300	4	TransformerEncoder	0		min	0.0009522189365483584	1	0.3333333333333333	0	5	loss	0.17307926422119613	4	4	799	1.1203372478485107	1697195961.7462814	0.8110927939414978	37599	1800	0.0002409973827176305	4503.541893482208	0.8629999756813049	effortless-sweep-8
213	transformer	0.9267915895998096	0.9977559400084282		0.6187950119577649	0.0008145763270038987	0.1757494668939405	3	1	adam	None	2	832	1	1472	55	True	2.0934270336875e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697191418/version_0	8	192	2	8	0.09862813385743135	True	128	128	55	55	1870500	3	TransformerEncoder	0		min	0.0008145763270038987	1	0.3333333333333333	0	5	loss	0.6187950119577649	4	3	799	1.2531745433807373	1697197772.7529635	0.8681454062461853	31199	1800	2.0934270336875e-06	6344.635759592056	0.7110000252723694	fanciful-sweep-7
214	transformer	0.8072032527610952	0.9916117438986564		0.8124132323713239	0.00023938370410427737	0.4892423026216045	3	1	adam	warmupinvsqrt	2	1488	1	768	55	True	0.0004229296008439187	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697191220/version_0	6	208	6	2	0.18396271745969195	True	128	128	55	55	3913000	1	TransformerEncoder	0		min	0.00023938370410427737	1	0.3333333333333333	15778	5	loss	0.8124132323713239	4	1	799	1.4063668251037598	1697194770.759024	1.2363914251327517	26399	1800	0.0003271626360286943	3542.4396471977234	0.8870000243186951	true-sweep-6
215	transformer	0.8589665381262301	0.987462267050175		0.7849235721816042	7.324975625125201e-05	0.3062134981121657	3	1	adam	warmupinvsqrt	2	1328	1	768	55	True	0.0018097957718115037	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697191154/version_0	8	192	4	8	0.07535540168381896	True	128	128	55	55	202300	2	TransformerEncoder	0		min	7.324975625125201e-05	1	0.3333333333333333	1218	5	loss	0.7849235721816042	4	2	319	0.787887454032898	1697193287.0738215	0.5676623582839966	15679	720	0.0005051959169149554	2122.232854604721	0.8889999985694885	young-sweep-5
216	transformer	0.9675672434510908	0.9891508235365184		0.7829545598057188	0.000428642966671217	0.4699894070013912	3	1	adam	reduceonplateau	2	1792	1	1536	55	True	4.106951714655636e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697190836/version_0	8	432	2	4	0.03300220370292615	True	128	128	55	55	3957700	3	TransformerEncoder	0		min	0.000428642966671217	1	0.3333333333333333	0	5	loss	0.7829545598057188	4	3	799	1.2081522941589355	1697203608.9773529	0.45867499709129333	25599	1800	4.106951714655636e-06	12762.855225801468	0.6880000233650208	robust-sweep-4
217	transformer	0.9773337359046508	0.9898187283022069		0.861949506237328	0.00010563704847749144	0.47008632377273846	3	1	adam	None	2	1760	1	1728	55	True	1.0129550409330647e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1697190788/version_0	8	416	6	2	0.10363086174877234	True	128	128	55	55	2166700	3	TransformerEncoder	0		min	0.00010563704847749144	1	0.3333333333333333	0	5	loss	0.861949506237328	4	3	799	1.1023708581924438	1697198344.169659	0.8120540976524353	29599	1800	1.0129550409330647e-05	7548.104904651642	0.8539999723434448	silvery-sweep-3
218	transformer	0.8364566859156326	0.993586763815374		0.3761909523121621	0.00029394347178415267	0.10092951589178012	3	1	adam	None	2	1760	1	512	55	True	0.009093530054323505	results-sig-2021-g2p-dut/transformer/1695777670/version_0	4	400	6	4	0.1667695945990368	True	128	128	55	55	2885500	5	TransformerEncoder	0		min	0.00029394347178415267	1	0.3333333333333333	0	5	loss	0.3761909523121621	4	5	203	3.774839401245117	1695781135.8537	2.253981828689575	3875	459	0.009093530054323505	3461.39462184906	0.0	absurd-sweep-2
219	transformer	0.929288844819583	0.9893566880446052		0.7853863755969519	0.0007598346248667511	0.2947932946653193	3	1	adam	warmupinvsqrt	2	1632	1	1472	55	True	0.0015539989844778569	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-dut/transformer/1691021455/version_0	2	288	6	8	0.13994202771499165	True	128	128	55	55	6100	5	TransformerEncoder	0		min	0.0007598346248667511	1	0.3333333333333333	14	5	loss	0.7853863755969519	4	5	459	1.2230772972106934	1691026284.957898	0.9598743319511414	114999	1035	1.7164786320678533e-05	4821.8556871414185	0.890999972820282	sage-sweep-2
