	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	lr-Adam	train_loss	_step	_runtime	val_loss	_timestamp	trainer/global_step	epoch	max_val_accuracy	name
43	transformer	0.8765043456237621	0.9973468297461312		0.644096140724557	0.0005565910846826305	0.2350135452987621	3	1	adam	reduceonplateau	2	1216	1	1472	34	True	0.001191369081002636	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696650304/version_0	8	208	8	8	0.19190883190191305	True	128	128	67	34	213400	4	TransformerEncoder	33		min	0.0005565910846826305	1	0.3333333333333333	0	5	loss	0.644096140724557	4	4	0.0005565910846826305	1.1340800523757937	513	1181.5504615306854	1.14525043964386	1696651491.2061296	10259	227	0.9900000095367432	ancient-sweep-180
44	transformer	0.9934114774856938	0.9808043910013904		0.2548769985742492	0.0007170158741735739	0.12944541173518342	3	1	adam	None	2	1056	1	1856	34	True	7.5517035161128465e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696650293/version_0	2	496	6	2	0.085588310659266	True	128	128	67	34	4861500	3	TransformerEncoder	33		min	0.0007170158741735739	1	0.3333333333333333	0	5	loss	0.2548769985742492	4	3	7.5517035161128465e-06	0.5850130915641785	990	1883.7570579051971	0.6558489799499512	1696652184.050804	17159	439	0.9800000190734864	dazzling-sweep-179
45	transformer	0.983069178241624	0.9890189012110788		0.7745310481785102	0.0009104145512500744	0.2564133404475901	3	1	adam	reduceonplateau	2	1824	1	1344	34	True	0.00423003342627947	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696650279/version_0	8	336	8	2	0.135606444752249	True	128	128	67	34	1178700	3	TransformerEncoder	33		min	0.0009104145512500744	1	0.3333333333333333	0	5	loss	0.7745310481785102	4	3	0.0009104145512500744	1.8619996309280396	459	1278.0489032268524	3.865756511688232	1696651564.150596	6119	203	0.0	sage-sweep-178
46	transformer	0.8090977655711785	0.99299906838953		0.4875787606493387	0.000463621145526882	0.4050331238353041	3	1	adam	None	2	1136	1	384	34	True	0.004301295764468834	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696650253/version_0	2	384	4	2	0.15600659086230528	True	128	128	67	34	1715400	5	TransformerEncoder	33		min	0.000463621145526882	1	0.3333333333333333	0	5	loss	0.4875787606493387	4	5	0.004301295764468834	1.9769973754882812	549	670.0634634494781	4.196002960205078	1696650929.4457915	11955	243	0.009999999776482582	polished-sweep-177
47	transformer	0.9621002108036784	0.9943544679778524		0.3753170684360638	0.00018520080022457785	0.21860131810567685	3	1	adam	reduceonplateau	2	1712	1	1472	34	True	3.365106893540016e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696650098/version_0	4	224	4	2	0.14465244481583067	True	128	128	67	34	809200	3	TransformerEncoder	33		min	0.00018520080022457785	1	0.3333333333333333	0	5	loss	0.3753170684360638	4	3	3.365106893540016e-06	0.9569684267044068	1800	2388.4417085647583	1.2648913860321045	1696652493.3261063	25599	799	0.8899999856948853	good-sweep-176
48	transformer	0.8132377735144518	0.993838973809009		0.6877597815424935	0.00029886356299127287	0.0867318795069737	3	1	adam	None	2	1248	1	640	34	True	5.386730401821582e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696650005/version_0	2	320	6	4	0.1525726309781722	True	128	128	67	34	2097700	4	TransformerEncoder	33		min	0.00029886356299127287	1	0.3333333333333333	0	5	loss	0.6877597815424935	4	4	5.386730401821582e-06	0.946022629737854	1584	1860.363883256912	1.0041342973709106	1696651872.1278462	23231	703	0.9800000190734864	sandy-sweep-175
49	transformer	0.8760488378804432	0.9901905431657294		0.5712744102761685	0.0003766802771455002	0.2429809044054354	3	1	adam	reduceonplateau	2	1040	1	768	34	True	2.1443219022415056e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696649909/version_0	6	224	2	4	0.07237293257301912	True	128	128	67	34	1467600	3	TransformerEncoder	33		min	0.0003766802771455002	1	0.3333333333333333	0	5	loss	0.5712744102761685	4	3	2.1443219022415056e-06	0.621099054813385	1800	2743.5597171783447	1.0779342651367188	1696652659.2588582	26399	799	0.7799999713897705	super-sweep-174
50	transformer	0.9784753428868038	0.9897129105335716		0.7028512409116839	5.198257922703275e-05	0.25244207697401383	3	1	adam	warmupinvsqrt	2	1104	1	704	34	True	1.1172544195443595e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696649824/version_0	4	272	8	2	0.038436330174856016	True	128	128	67	34	142000	1	TransformerEncoder	33		min	5.198257922703275e-05	1	0.3333333333333333	771	5	loss	0.7028512409116839	4	1	3.532152558173297e-07	1.730629324913025	459	758.1530406475067	3.1617767810821533	1696650589.5260663	7751	203	0.0	distinctive-sweep-173
51	transformer	0.8627321727709089	0.9905542819688484		0.7570668531479119	0.0005893547912873971	0.22384636900147095	3	1	adam	warmupinvsqrt	2	192	1	256	34	True	2.6165997835302142e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696649751/version_0	6	32	2	8	0.1902852578591503	True	128	128	67	34	92100	5	TransformerEncoder	33		min	0.0005893547912873971	1	0.3333333333333333	479	5	loss	0.7570668531479119	4	5	6.698935380348499e-06	2.1570754051208496	459	486.68869256973267	3.2227628231048584	1696650243.5120945	7343	203	0.0	skilled-sweep-172
52	transformer	0.9067007621622616	0.9810060664188056		0.1932281189097024	0.0004838460151091023	0.21452349266824375	3	1	adam	reduceonplateau	2	752	1	704	34	True	3.6584445318280584e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696649694/version_0	4	16	8	2	0.06563998787791385	True	128	128	67	34	1451500	1	TransformerEncoder	33		min	0.0004838460151091023	1	0.3333333333333333	0	5	loss	0.1932281189097024	4	1	3.6584445318280584e-06	2.6460773944854736	459	582.1435086727142	3.20222806930542	1696650281.3140457	7547	203	0.0	classic-sweep-171
53	transformer	0.9482347047192524	0.986159971328222		0.3773647341616825	0.0003525594998584823	0.3736508523399125	3	1	adam	None	2	1856	1	320	34	True	5.993640052824211e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696649691/version_0	6	80	8	2	0.052391557139456646	True	128	128	67	34	3884500	4	TransformerEncoder	33		min	0.0003525594998584823	1	0.3333333333333333	0	5	loss	0.3773647341616825	4	4	5.993640052824211e-06	1.7029516696929932	459	595.9251704216003	2.912389039993286	1696650293.5368104	6119	203	0.0	crimson-sweep-170
54	transformer	0.8926740748102968	0.9989520336339632		0.7526219770052477	0.0002045862802650746	0.216283094247453	3	1	adam	reduceonplateau	2	1232	1	1856	34	True	1.651955211670233e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696649674/version_0	8	192	2	2	0.11125313494698816	True	128	128	67	34	2882200	4	TransformerEncoder	33		min	0.0002045862802650746	1	0.3333333333333333	0	5	loss	0.7526219770052477	4	4	1.651955211670233e-06	0.8130385875701904	1800	3139.6420996189117	1.2663280963897705	1696652821.0010846	31199	799	0.8100000023841858	leafy-sweep-169
55	transformer	0.8143797012218404	0.9949921070474078		0.2130465822708609	0.0003856960047786309	0.1821026662102064	3	1	adam	None	2	256	1	1216	34	True	0.0007149478006578173	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696649600/version_0	8	256	8	4	0.10367172150357716	True	128	128	67	34	404900	3	TransformerEncoder	33		min	0.0003856960047786309	1	0.3333333333333333	0	5	loss	0.2130465822708609	4	3	0.0007149478006578173	0.6818987727165222	486	922.6279771327972	0.6923226118087769	1696650530.2284732	5831	215	0.9900000095367432	flowing-sweep-167
56	transformer	0.8759211280664715	0.9953704022008754		0.7431763751227344	0.0004543626411426911	0.021446667531020036	3	1	adam	warmupinvsqrt	2	32	1	1152	34	True	3.6801284523533326e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696649556/version_0	6	128	8	8	0.05539509696444576	True	128	128	67	34	1510300	5	TransformerEncoder	33		min	0.0004543626411426911	1	0.3333333333333333	47196	5	loss	0.7431763751227344	4	5	2.2634682651202e-06	0.3997784554958343	1314	6129.378328084946	0.4040561318397522	1696655692.1884842	124975	583	0.9900000095367432	classic-sweep-166
57	transformer	0.9883048323208152	0.990101844487566		0.656639404668687	0.0009924559578146008	0.33491023669742703	3	1	adam	reduceonplateau	2	1520	1	1664	34	True	2.061335850973913e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696649296/version_0	8	416	8	4	0.1857735550018425	True	128	128	67	34	2441200	1	TransformerEncoder	33		min	0.0009924559578146008	1	0.3333333333333333	0	5	loss	0.656639404668687	4	1	2.061335850973913e-06	1.14289391040802	1800	5469.495439291	1.4476447105407717	1696654772.5359683	28799	799	0.8799999952316284	super-sweep-165
58	transformer	0.8144332006263866	0.9941226613201862		0.26755049490356564	0.0007788077233969643	0.03194985478091228	3	1	adam	None	2	1040	1	384	34	True	3.094153935876998e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696649190/version_0	8	160	6	8	0.16317111553179303	True	128	128	67	34	3736600	3	TransformerEncoder	33		min	0.0007788077233969643	1	0.3333333333333333	0	5	loss	0.26755049490356564	4	3	3.094153935876998e-05	0.9915154576301576	738	1046.0435342788696	0.9957728385925292	1696650265.9698083	10823	327	0.9900000095367432	fanciful-sweep-164
59	transformer	0.8879367755539596	0.9859354805383364		0.5108197510445026	1.4719105589810122e-05	0.2311085992495185	3	1	adam	warmupinvsqrt	2	880	1	1728	34	True	2.091641493988742e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696649186/version_0	4	256	2	2	0.04802448708459026	True	128	128	67	34	3589500	4	TransformerEncoder	33		min	1.4719105589810122e-05	1	0.3333333333333333	16315	5	loss	0.5108197510445026	4	4	8.328104900368292e-07	1.8623536825180056	459	705.0474059581757	3.182842493057251	1696649897.957325	6527	203	0.0	morning-sweep-163
60	transformer	0.9198886110000248	0.9814849891539358		0.2024686258820613	0.0007372991366758621	0.1273915362453698	3	1	adam	warmupinvsqrt	2	192	1	448	34	True	0.00016744275151128575	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696649003/version_0	6	496	6	2	0.03812485035592757	True	128	128	67	34	4577000	4	TransformerEncoder	33		min	0.0007372991366758621	1	0.3333333333333333	23838	5	loss	0.2024686258820613	4	4	7.965436706678331e-05	0.28948119282722473	711	1579.902025938034	0.2968509793281555	1696650591.846282	11375	315	0.9900000095367432	feasible-sweep-162
61	transformer	0.8143802084481042	0.9898368664808416		0.7723673054287916	0.0006911643914920216	0.20196006381199463	3	1	adam	None	2	1904	1	576	34	True	3.4732858418330468e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696648942/version_0	4	272	8	2	0.029236089464712567	True	128	128	67	34	4985100	3	TransformerEncoder	33		min	0.0006911643914920216	1	0.3333333333333333	0	5	loss	0.7723673054287916	4	3	3.4732858418330468e-06	0.28101763129234314	1800	2517.1650149822235	0.4805322587490082	1696651466.781745	23199	799	0.949999988079071	electric-sweep-161
62	transformer	0.9224922653545696	0.9805525174534684		0.1424170645316176	0.0006837306388935372	0.31114148031612393	3	1	adam	warmupinvsqrt	2	1776	1	1728	34	True	0.00021274685693991344	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696648921/version_0	4	320	8	2	0.18314700663435035	True	128	128	67	34	675800	1	TransformerEncoder	33		min	0.0006837306388935372	1	0.3333333333333333	3044	5	loss	0.1424170645316176	4	1	0.00010016194900513844	1.0917983055114746	999	1943.0313169956207	1.118778944015503	1696650870.279841	13763	443	0.9900000095367432	classic-sweep-160
63	transformer	0.9203876676483164	0.9941545080226468		0.6240521320821647	0.00029190764848819147	0.0661952878393795	3	1	adam	None	2	1104	1	1408	34	True	0.00021506686149119712	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696648499/version_0	8	208	4	4	0.05345748497068401	True	128	128	67	34	5500	2	TransformerEncoder	33		min	0.00029190764848819147	1	0.3333333333333333	0	5	loss	0.6240521320821647	4	2	0.00021506686149119712	0.3859679102897644	522	1110.8386282920835	0.3923813700675965	1696649618.0409043	8815	231	0.9900000095367432	eternal-sweep-159
64	transformer	0.993521341731591	0.9844610114512924		0.4243262571710415	0.0008721108874709224	0.4697510143958468	3	1	adam	warmupinvsqrt	2	416	1	512	34	True	1.2975992750110543e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696648446/version_0	8	448	4	4	0.05960856869519265	True	128	128	67	34	4597700	3	TransformerEncoder	33		min	0.0008721108874709224	1	0.3333333333333333	22104	5	loss	0.4243262571710415	4	3	3.932599322882308e-07	2.44185733795166	459	1226.7707753181458	2.8496508598327637	1696649679.4716094	6731	203	0.0	scarlet-sweep-158
65	transformer	0.9736758486481456	0.9845345636731312		0.8109296420523505	0.00022763989507581213	0.4006925242467107	3	1	adam	warmupinvsqrt	2	592	1	512	34	True	1.8509206162078843e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696648287/version_0	2	448	4	4	0.17052770125906958	True	128	128	67	34	3570900	2	TransformerEncoder	33		min	0.00022763989507581213	1	0.3333333333333333	24127	5	loss	0.8109296420523505	4	2	7.319448584258061e-07	2.3653547763824463	459	636.5551879405975	3.5685107707977295	1696648931.221982	9587	203	0.0	effortless-sweep-157
66	transformer	0.8514325510835812	0.9886260765882484		0.8193029254716439	0.0006347736212377479	0.4496195505038332	3	1	adam	None	2	96	1	832	34	True	1.5906558734761551e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696648247/version_0	8	400	8	4	0.0858092640434815	True	128	128	67	34	5300	4	TransformerEncoder	33		min	0.0006347736212377479	1	0.3333333333333333	0	5	loss	0.8193029254716439	4	4	1.5906558734761551e-06	0.7177953720092773	1800	5305.232807159424	1.695486545562744	1696653561.2977152	57599	799	0.5199999809265137	glamorous-sweep-156
67	transformer	0.8241037109563206	0.9811079496292596		0.2016752161291307	0.0007175373878873578	0.14227297191516303	3	1	adam	None	2	1376	1	640	34	True	0.002673724455455966	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696648232/version_0	6	368	2	2	0.01424521431118644	True	128	128	67	34	3786800	2	TransformerEncoder	33		min	0.0007175373878873578	1	0.3333333333333333	0	5	loss	0.2016752161291307	4	2	0.002673724455455966	1.0991439819335938	720	1347.4091634750366	3.7618579864501953	1696649588.5349543	12799	319	0.009999999776482582	ethereal-sweep-155
68	transformer	0.8203198529895384	0.9864638526751752		0.15556143032910685	0.0006755560612428463	0.30978690522710395	3	1	adam	warmupinvsqrt	2	592	1	128	34	True	7.35789929156299e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696648225/version_0	2	416	6	8	0.15784374144022612	True	128	128	67	34	1212800	2	TransformerEncoder	33		min	0.0006755560612428463	1	0.3333333333333333	8194	5	loss	0.15556143032910685	4	2	3.956345713062393e-05	0.9673905372619628	1359	1850.5755908489227	1.0155963897705078	1696650083.866885	28387	603	0.9900000095367432	smart-sweep-154
69	transformer	0.8521642369165543	0.9903039326426908		0.1876989789876471	0.0002198425684528818	0.044584488397240274	3	1	adam	reduceonplateau	2	320	1	1920	34	True	3.627936962589067e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696648167/version_0	2	48	6	8	0.02334682457497983	True	128	128	67	34	2843400	3	TransformerEncoder	33		min	0.0002198425684528818	1	0.3333333333333333	0	5	loss	0.1876989789876471	4	3	3.627936962589067e-05	0.1943213641643524	1224	1509.996013879776	0.1982522010803223	1696649684.081107	23391	543	0.9900000095367432	vital-sweep-153
70	transformer	0.8100418837752342	0.9957828848140292		0.6171249429856032	0.0007197628968105955	0.26009656168875417	3	1	adam	None	2	736	1	832	34	True	0.0006316457526473789	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696647927/version_0	2	176	2	2	0.12441506763284148	True	128	128	67	34	4930900	5	TransformerEncoder	33		min	0.0007197628968105955	1	0.3333333333333333	0	5	loss	0.6171249429856032	4	5	0.0006316457526473789	0.8043045401573181	567	552.457275390625	0.8942024111747742	1696648487.2303874	9575	251	0.9700000286102296	absurd-sweep-152
71	transformer	0.9445757599699408	0.9831255919396664		0.3672166447588019	0.00032282959149089214	0.09465027460339148	3	1	adam	None	2	192	1	1152	34	True	0.006989036560391532	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696647925/version_0	8	416	2	2	0.012698751646712192	True	128	128	67	34	1133300	5	TransformerEncoder	33		min	0.00032282959149089214	1	0.3333333333333333	0	5	loss	0.3672166447588019	4	5	0.006989036560391532	1.0591918230056765	675	1807.659530878067	4.128147602081299	1696649739.264798	10799	299	0.009999999776482582	pious-sweep-151
72	transformer	0.8534710960320809	0.997380100134724		0.29063037412068615	2.210197424632269e-05	0.042907251214527264	3	1	adam	None	2	912	1	1920	34	True	3.74306703634814e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696647829/version_0	6	416	2	8	0.1839677988925773	True	128	128	67	34	714900	1	TransformerEncoder	33		min	2.210197424632269e-05	1	0.3333333333333333	0	5	loss	0.29063037412068615	4	1	3.74306703634814e-05	1.0938408374786377	603	1335.4631032943726	1.098698377609253	1696649171.7231812	8039	267	0.9900000095367432	giddy-sweep-150
73	transformer	0.831003545726438	0.9884048307860508		0.17399373822646955	9.3636464772347e-05	0.3569381199543468	3	1	adam	warmupinvsqrt	2	1552	1	1344	34	True	2.82762947262187e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696647558/version_0	2	416	4	4	0.07934610151360096	True	128	128	67	34	4832100	1	TransformerEncoder	33		min	9.3636464772347e-05	1	0.3333333333333333	24907	5	loss	0.17399373822646955	4	1	2.3173233546857353e-05	0.576427161693573	1278	1717.7382600307465	1.7971007823944092	1696649282.53205	20447	567	0.6800000071525574	feasible-sweep-149
74	transformer	0.8292240460060708	0.9927092052662186		0.7327707630539121	0.00084254129544823	0.30227676444687984	3	1	adam	None	2	1504	1	1216	34	True	1.314987721159128e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696647516/version_0	6	464	6	2	0.12435613776396905	True	128	128	67	34	3313400	5	TransformerEncoder	33		min	0.00084254129544823	1	0.3333333333333333	0	5	loss	0.7327707630539121	4	5	1.314987721159128e-05	0.7939575910568237	1539	4111.66982126236	0.8170442581176758	1696651635.1342103	25307	683	0.9900000095367432	stoic-sweep-148
75	transformer	0.9674809296772844	0.986654279269726		0.5098718827315233	3.967611654680614e-05	0.27098429943075886	3	1	adam	warmupinvsqrt	2	1424	1	576	34	True	0.0005167291282575661	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696647425/version_0	4	192	2	8	0.04992925591135991	True	128	128	67	34	998300	2	TransformerEncoder	33		min	3.967611654680614e-05	1	0.3333333333333333	5608	5	loss	0.5098718827315233	4	2	0.00035136172295475245	0.36679691076278687	702	778.542483329773	0.3817424178123474	1696648211.2817104	12167	311	0.9900000095367432	usual-sweep-147
76	transformer	0.8391954735953835	0.9878906691267731		0.8785533097484652	0.0005785638233454507	0.03171140536923284	3	1	adam	None	2	1632	1	1792	34	True	1.938988702081346e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696647206/version_0	6	320	4	4	0.11343185453051352	True	128	128	67	34	3100900	2	TransformerEncoder	33		min	0.0005785638233454507	1	0.3333333333333333	0	5	loss	0.8785533097484652	4	2	1.938988702081346e-06	0.7347822785377502	1800	3538.7936210632324	0.7391847372055054	1696650751.88961	27199	799	0.9900000095367432	proud-sweep-146
77	transformer	0.8266051286703934	0.9912804124752362		0.42109537696459687	0.0008330011269002395	0.25575957461612264	3	1	adam	reduceonplateau	2	800	1	704	34	True	9.239618351713943e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696647192/version_0	6	48	8	2	0.18244653029554456	True	128	128	67	34	3801600	2	TransformerEncoder	33		min	0.0008330011269002395	1	0.3333333333333333	0	5	loss	0.42109537696459687	4	2	9.239618351713943e-05	1.104529857635498	1575	1956.461755990982	1.1478968858718872	1696649156.876772	24499	699	0.9800000190734864	prime-sweep-145
78	transformer	0.8216448684761245	0.9967145878245588		0.362929960051839	0.0009664800922803996	0.3878207922830417	3	1	adam	reduceonplateau	2	1472	1	512	34	True	0.006071529163103611	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696647160/version_0	8	112	6	8	0.04872937693057647	True	128	128	67	34	4931400	1	TransformerEncoder	33		min	0.0009664800922803996	1	0.3333333333333333	0	5	loss	0.362929960051839	4	1	0.0009664800922803996	0.36607837677001953	693	1064.2840065956116	0.38719019293785095	1696648232.4953077	11703	307	0.9900000095367432	worldly-sweep-144
79	transformer	0.8421047141619131	0.9968224434100252		0.3447590914778875	0.00021381238877992247	0.2812290747339315	3	1	adam	warmupinvsqrt	2	576	1	1088	34	True	0.002848140208680173	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696647058/version_0	4	272	4	4	0.13664996722838244	True	128	128	67	34	2265400	2	TransformerEncoder	33		min	0.00021381238877992247	1	0.3333333333333333	11798	5	loss	0.3447590914778875	4	2	0.002494235008991655	0.8696534633636475	648	844.1484174728394	0.9449304938316344	1696647910.9658945	10367	287	0.9900000095367432	dry-sweep-143
80	transformer	0.9563444571538736	0.9897331850558708		0.49225341074484485	0.000985954901765993	0.03264623602985356	3	1	adam	warmupinvsqrt	2	1808	1	1920	34	True	0.001599490224021256	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696647057/version_0	6	480	4	2	0.10027552935484946	True	128	128	67	34	622400	2	TransformerEncoder	33		min	0.000985954901765993	1	0.3333333333333333	2753	5	loss	0.49225341074484485	4	2	0.001018548682639985	0.8699519038200378	495	1367.8863923549652	1.6985024213790894	1696648433.0975623	6819	219	0.959999978542328	atomic-sweep-142
81	transformer	0.962361508457744	0.9922490075691462		0.8282644971562191	0.0006133499499176918	0.2664767747489644	3	1	adam	None	2	1696	1	2048	34	True	0.00043560094165540205	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696646915/version_0	6	416	4	8	0.1279223645768843	True	128	128	67	34	4444800	1	TransformerEncoder	33		min	0.0006133499499176918	1	0.3333333333333333	0	5	loss	0.8282644971562191	4	1	0.00043560094165540205	0.8130114674568176	531	1293.477834224701	0.833916187286377	1696648217.0617733	7787	235	0.9900000095367432	glorious-sweep-141
82	transformer	0.9400419938943678	0.9839794689242454		0.5644696055872644	0.00032152188476123	0.36310779977645297	3	1	adam	warmupinvsqrt	2	1488	1	832	34	True	0.006807821431047073	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696646850/version_0	8	400	8	8	0.11751858627158772	True	128	128	67	34	870300	3	TransformerEncoder	33		min	0.00032152188476123	1	0.3333333333333333	3509	5	loss	0.5644696055872644	4	3	0.005149899652017573	2.3895583152770996	495	1415.7849400043488	3.594043731689453	1696648273.12249	6159	219	0.959999978542328	drawn-sweep-140
83	transformer	0.90117316638383	0.9904506996248		0.5295071981550177	4.165727419306107e-05	0.12409864245256258	3	1	adam	None	2	1232	1	512	34	True	3.630522849921192e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696646505/version_0	8	496	2	2	0.0400376738369473	True	128	128	67	34	2463300	4	TransformerEncoder	33		min	4.165727419306107e-05	1	0.3333333333333333	0	5	loss	0.5295071981550177	4	4	3.630522849921192e-06	0.30714842677116394	1233	3030.101687431335	0.3857041299343109	1696649542.2462444	21371	547	0.9800000190734864	robust-sweep-139
84	transformer	0.994470446393448	0.9964392271545148		0.3285451782531976	6.770357788826145e-06	0.1713302177003077	3	1	adam	None	2	1520	1	128	34	True	4.613165883614695e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696646491/version_0	8	304	6	2	0.07069522668026028	True	128	128	67	34	4557500	4	TransformerEncoder	33		min	6.770357788826145e-06	1	0.3333333333333333	0	5	loss	0.3285451782531976	4	4	4.613165883614695e-06	0.5054707527160645	1800	3163.5859293937683	0.5885952115058899	1696649662.2541373	28799	799	0.9800000190734864	resilient-sweep-138
85	transformer	0.8218540951219986	0.9912949538056336		0.7403466066429608	7.918405917642986e-05	0.3165446301402391	3	1	adam	warmupinvsqrt	2	160	1	1472	34	True	0.00038332721531539527	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696646435/version_0	2	96	6	2	0.0038219057800457537	True	128	128	67	34	509800	2	TransformerEncoder	33		min	7.918405917642986e-05	1	0.3333333333333333	3186	5	loss	0.7403466066429608	4	2	0.00014159841673346614	0.05197962000966072	1224	1468.757702589035	0.4681144952774048	1696647911.8332036	23391	543	0.9399999976158142	vocal-sweep-137
86	transformer	0.9577555368972892	0.9876965734018588		0.8008495422556036	5.4737994173093826e-05	0.24231652291120545	3	1	adam	warmupinvsqrt	2	1168	1	384	34	True	1.2481433069075524e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696646426/version_0	4	192	6	8	0.03911031054586933	True	128	128	67	34	494100	2	TransformerEncoder	33		min	5.4737994173093826e-05	1	0.3333333333333333	3384	5	loss	0.8008495422556036	4	2	3.746772385712937e-06	0.3319093883037567	1800	2552.6576862335205	0.5904792547225952	1696648987.978645	37599	799	0.949999988079071	smooth-sweep-136
87	transformer	0.9342328909843384	0.9809522280141536		0.3213285841078213	0.0004581000335738979	0.17596178182298877	3	1	adam	warmupinvsqrt	2	1488	1	1664	34	True	2.4406385022219265e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696646224/version_0	8	416	4	8	0.0570566507660953	True	128	128	67	34	1632700	4	TransformerEncoder	33		min	0.0004581000335738979	1	0.3333333333333333	6583	5	loss	0.3213285841078213	4	4	1.32392377231112e-06	0.4267529547214508	1800	4870.318918228149	0.5921774506568909	1696651101.1894903	22399	799	0.959999978542328	woven-sweep-134
