	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	trainer/global_step	_step	train_loss	lr-Adam	_runtime	val_loss	_timestamp	epoch	max_val_accuracy	name
77	transformer	0.9807115555223134	0.9826687388440762		0.5144867675947906	0.0008600914466086287	0.4877591117204545	3	1	adam	warmupinvsqrt	2	2032	1	1728	65	True	6.671810240156614e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697145053/version_0	6	64	2	4	0.01455245207692728	True	128	128	65	65	4443300	5	TransformerEncoder	0		min	0.0008600914466086287	1	0.3333333333333333	17493	5	loss	0.5144867675947906	4	5	25599	1800	0.2608949840068817	5.518581425294447e-05	2965.7197082042694	0.25510141253471375	1697148028.2137222	799	0.9559999704360962	flowing-sweep-175
78	transformer	0.814801139331976	0.985103567173801		0.8791923962707275	0.0004581432374509139	0.2117894680170357	3	1	adam	warmupinvsqrt	2	1520	1	1280	65	True	2.2575471807413037e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697145012/version_0	2	464	2	2	0.1929076274180956	True	128	128	65	65	1520600	5	TransformerEncoder	0		min	0.0004581432374509139	1	0.3333333333333333	8003	5	loss	0.8791923962707275	4	5	21499	1125	1.2791497707366943	1.3787284689452144e-05	2362.7034106254578	1.3031063079833984	1697147386.4937327	499	0.9980000257492064	chocolate-sweep-174
79	transformer	0.8000768916441418	0.9952649539619848		0.12255519075605568	2.2860144522209505e-05	0.2991740556855119	3	1	adam	reduceonplateau	2	1280	1	320	65	True	2.3621422735713836e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697144857/version_0	6	304	8	2	0.09799568903081768	True	128	128	65	65	4257100	4	TransformerEncoder	0		min	2.2860144522209505e-05	1	0.3333333333333333	0	5	loss	0.12255519075605568	4	4	25599	1800	0.7767887115478516	2.3621422735713836e-06	4188.832229137421	0.8203645348548889	1697149053.4429271	799	0.972000002861023	avid-sweep-173
80	transformer	0.909301582591265	0.9890192302293208		0.1484556756661485	6.578913977586733e-05	0.2174851456179508	3	1	adam	None	2	2016	1	1728	65	True	2.909901155979068e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697144833/version_0	6	144	2	2	0.184866172469966	True	128	128	65	65	4602400	3	TransformerEncoder	0		min	6.578913977586733e-05	1	0.3333333333333333	0	5	loss	0.1484556756661485	4	3	25599	1800	1.2754825353622437	2.909901155979068e-06	3156.1643159389496	1.286500096321106	1697147996.975451	799	0.977999985218048	volcanic-sweep-172
81	transformer	0.947345055524053	0.9888461216760972		0.6870193081677576	0.0007225680194076934	0.46375878402102766	3	1	adam	warmupinvsqrt	2	144	1	1408	65	True	0.00023025054425339657	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697144676/version_0	6	96	8	4	0.023695539161308045	True	128	128	65	65	2427200	4	TransformerEncoder	0		min	0.0007225680194076934	1	0.3333333333333333	16855	5	loss	0.6870193081677576	4	4	44799	1800	0.2139441967010498	0.0001413180514897216	3293.4551763534546	0.2302197068929672	1697147977.4135673	799	0.9980000257492064	sweet-sweep-171
82	transformer	0.9409277678823944	0.9934280909907748		0.691101995636808	0.0002063801280272162	0.4650792903966098	3	1	adam	None	2	1840	1	1024	65	True	0.0010038251306487046	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697144616/version_0	2	192	8	4	0.007469051412987926	True	128	128	65	65	4492100	1	TransformerEncoder	0		min	0.0002063801280272162	1	0.3333333333333333	0	5	loss	0.691101995636808	4	1	15539	999	0.08539759367704391	0.0010038251306487046	1294.388916969299	0.09180446714162828	1697145918.142061	443	0.9990000128746032	still-sweep-170
83	transformer	0.8486628729164197	0.993711797447211		0.8241323649009122	0.0008286847033124756	0.4828825757905598	3	1	adam	None	2	1440	1	64	65	True	0.0020442626380197705	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697144051/version_0	2	288	6	8	0.06534916314259272	True	128	128	65	65	3145400	5	TransformerEncoder	0		min	0.0008286847033124756	1	0.3333333333333333	0	5	loss	0.8241323649009122	4	5	10743	711	0.5321375727653503	0.0020442626380197705	978.1513748168944	0.5737240314483643	1697145036.7598429	315	0.9990000128746032	fine-sweep-169
84	transformer	0.8182223003216487	0.9884124404797232		0.680716732667429	8.674375558215033e-05	0.14182285663562555	3	1	adam	warmupinvsqrt	2	464	1	1344	65	True	3.711152867143569e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697144043/version_0	8	48	4	2	0.10796755018296876	True	128	128	65	65	3526800	4	TransformerEncoder	0		min	8.674375558215033e-05	1	0.3333333333333333	15201	5	loss	0.680716732667429	4	4	7139	459	2.49540638923645	1.7346056918002143e-06	1429.5624871253967	3.2736949920654297	1697145483.8476932	203	0.0	rich-sweep-168
85	transformer	0.8421213046866868	0.9803636329984856		0.3320428845185097	0.00046757434923851577	0.14614746184566935	3	1	adam	warmupinvsqrt	2	1744	1	192	65	True	2.482297510922938e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697144002/version_0	4	176	6	4	0.18188574312546624	True	128	128	65	65	4107100	2	TransformerEncoder	0		min	0.00046757434923851577	1	0.3333333333333333	18839	5	loss	0.3320428845185097	4	2	27527	1674	1.2174566984176636	2.054884829657001e-05	2521.151620864868	1.2229483127593994	1697146532.5155518	743	0.9990000128746032	different-sweep-167
86	transformer	0.9735790895949856	0.9863804238277214		0.8104728340473989	0.0009626942119832728	0.16731237557380868	3	1	adam	reduceonplateau	2	1136	1	1216	65	True	0.0005898097825118309	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697143683/version_0	4	464	4	8	0.11872181322087608	True	128	128	65	65	3698300	4	TransformerEncoder	0		min	0.0009626942119832728	1	0.3333333333333333	0	5	loss	0.8104728340473989	4	4	14135	558	0.8633959293365479	0.0005898097825118309	1828.9916858673096	0.8823821544647217	1697145523.734381	247	0.9950000047683716	hopeful-sweep-166
87	transformer	0.8288278683833267	0.9970038740827808		0.19941761816421108	0.0009978210433203112	0.04166673366568313	3	1	adam	None	2	1680	1	1344	65	True	0.00033244991438354155	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697143665/version_0	6	352	8	8	0.16639788357127525	True	128	128	65	65	4549500	5	TransformerEncoder	0		min	0.0009978210433203112	1	0.3333333333333333	0	5	loss	0.19941761816421108	4	5	14415	954	1.128231644630432	0.00033244991438354155	3270.320800304413	1.135271072387695	1697146951.9085813	423	0.9980000257492064	good-sweep-165
88	transformer	0.8145476383029837	0.989770170682294		0.7668965081188496	6.456488686456701e-05	0.4476318778156336	3	1	adam	reduceonplateau	2	816	1	64	65	True	0.006040816106179151	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697143476/version_0	6	224	2	8	0.05564517218606962	True	128	128	65	65	1839100	5	TransformerEncoder	0		min	6.456488686456701e-05	1	0.3333333333333333	0	5	loss	0.7668965081188496	4	5	8159	459	1.813535451889038	0.0009424383221337336	1695.6708824634552	4.508087158203125	1697145183.4626756	203	0.0010000000474974513	charmed-sweep-164
89	transformer	0.8809334423425398	0.9966448171690176		0.5716425754127789	0.0005474357872509193	0.15424575189723944	3	1	adam	warmupinvsqrt	2	1680	1	640	65	True	3.4895356258061155e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697143411/version_0	2	448	4	2	0.032084369530107716	True	128	128	65	65	2279600	3	TransformerEncoder	0		min	0.0005474357872509193	1	0.3333333333333333	9498	5	loss	0.5716425754127789	4	3	27199	1800	0.2814701795578003	2.0633403490663175e-06	3022.861254453659	0.2933414578437805	1697146444.1708694	799	0.996999979019165	warm-sweep-163
90	transformer	0.926232495712019	0.9961336131819096		0.5556706617826636	0.0005008366734858187	0.016416656632399884	3	1	adam	reduceonplateau	2	1776	1	384	65	True	0.0002286327626742801	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697143380/version_0	2	352	4	2	0.06333036630978413	True	128	128	65	65	1803500	4	TransformerEncoder	0		min	0.0005008366734858187	1	0.3333333333333333	0	5	loss	0.5556706617826636	4	4	16427	999	0.4932164549827576	0.0002286327626742801	1427.224732875824	0.5036649703979492	1697144815.169948	443	0.9990000128746032	sleek-sweep-162
91	transformer	0.9191747014491314	0.9808071234388522		0.6186493878490997	0.0003693664094263297	0.26327633456754845	3	1	adam	warmupinvsqrt	2	512	1	1664	65	True	0.00034351274027128646	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697143342/version_0	8	48	6	8	0.1977400093517484	True	128	128	65	65	4752800	2	TransformerEncoder	0		min	0.0003693664094263297	1	0.3333333333333333	18565	5	loss	0.6186493878490997	4	2	19327	1359	1.3084577322006226	0.00033694318785169256	3959.3952589035034	1.313257932662964	1697147313.220631	603	0.996999979019165	lilac-sweep-161
92	transformer	0.9409538855273716	0.9885437115586696		0.7873398270640564	0.0007216184323536923	0.3628788547216469	3	1	adam	warmupinvsqrt	2	1392	1	1856	65	True	0.00031038039927727717	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697143195/version_0	6	208	8	4	0.016304168023147804	True	128	128	65	65	2426800	3	TransformerEncoder	0		min	0.0007216184323536923	1	0.3333333333333333	10460	5	loss	0.7873398270640564	4	3	13439	864	0.15163609385490415	0.0002741742856338905	2019.9463889598849	0.16576823592185974	1697145233.412304	383	0.9980000257492064	clear-sweep-160
93	transformer	0.9493952287445252	0.9859447739535468		0.7957025820293162	6.462601577859031e-05	0.2951387780076152	3	1	adam	warmupinvsqrt	2	1120	1	320	65	True	7.124312943187888e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697143171/version_0	4	144	2	2	0.05881161254060888	True	128	128	65	65	2575200	3	TransformerEncoder	0		min	6.462601577859031e-05	1	0.3333333333333333	11496	5	loss	0.7957025820293162	4	3	27215	1701	0.4686468839645386	4.63331299785033e-05	2267.41166138649	0.4958365857601166	1697145447.8681903	755	0.996999979019165	fallen-sweep-159
94	transformer	0.8682132315599971	0.9909985082340422		0.32344576489576504	0.0008224431810573739	0.23124271227277804	3	1	adam	reduceonplateau	2	1040	1	1216	65	True	0.0001746616568846128	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697143017/version_0	2	240	6	2	0.10497538391002052	True	128	128	65	65	1513600	5	TransformerEncoder	0		min	0.0008224431810573739	1	0.3333333333333333	0	5	loss	0.32344576489576504	4	5	18563	1071	0.7649903893470764	0.0001746616568846128	1957.8251049518583	0.7791867256164551	1697144985.704437	475	1.0	neat-sweep-158
95	transformer	0.8700336432532377	0.9982638802064042		0.7151299896063866	0.0005544354326952883	0.2728094733885457	3	1	adam	reduceonplateau	2	544	1	1920	65	True	0.0005241603672696033	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697143019/version_0	6	320	6	8	0.13970655462961873	True	128	128	65	65	4214900	4	TransformerEncoder	0		min	0.0005544354326952883	1	0.3333333333333333	0	5	loss	0.7151299896063866	4	4	20059	765	0.9760658740997314	0.0005241603672696033	2014.972036123276	0.9853865504264832	1697145042.162224	339	0.9990000128746032	royal-sweep-157
96	transformer	0.8165063551121527	0.9900297966920684		0.7709469388339439	0.0004971520669752202	0.36998740460498014	3	1	adam	None	2	1104	1	896	65	True	0.000781996475766168	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697142901/version_0	4	304	6	2	0.1015544611619947	True	128	128	65	65	1635300	3	TransformerEncoder	0		min	0.0004971520669752202	1	0.3333333333333333	0	5	loss	0.7709469388339439	4	3	23407	1197	0.7492518424987793	0.000781996475766168	2906.5074894428253	0.7909392714500427	1697145816.7215564	531	0.9980000257492064	ethereal-sweep-152
97	transformer	0.804295236047178	0.987427540384423		0.384723587347795	0.0008001413993635829	0.11300967475674806	3	1	adam	None	2	1872	1	64	65	True	0.0007069029668912968	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697142887/version_0	6	496	4	4	0.08855244719960896	True	128	128	65	65	834000	3	TransformerEncoder	0		min	0.0008001413993635829	1	0.3333333333333333	0	5	loss	0.384723587347795	4	3	8119	522	1.0694762468338013	0.0007069029668912968	1765.313123703003	1.9473397731781008	1697144662.2052996	231	0.9940000176429749	wobbly-sweep-151
98	transformer	0.8708598317021701	0.9915573370563452		0.520605648688964	0.00036983941779660114	0.05928579148194241	3	1	adam	None	2	1792	1	1792	65	True	1.6411889987310044e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697142588/version_0	6	352	6	4	0.05214250522966091	True	128	128	65	65	1911400	2	TransformerEncoder	0		min	0.00036983941779660114	1	0.3333333333333333	0	5	loss	0.520605648688964	4	2	25343	1782	0.41754862666130066	1.6411889987310044e-06	5217.883318662643	0.4222131371498108	1697147814.9793706	791	0.9990000128746032	copper-sweep-150
99	transformer	0.9378229032510174	0.99246823209973		0.6386954042357825	8.633403691327358e-05	0.2743399880743144	3	1	adam	warmupinvsqrt	2	528	1	1792	65	True	1.250904488495704e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697142561/version_0	4	256	8	8	0.049160558245317	True	128	128	65	65	781500	1	TransformerEncoder	0		min	8.633403691327358e-05	1	0.3333333333333333	4440	5	loss	0.6386954042357825	4	1	36799	1800	0.5687973499298096	4.3477376529242713e-07	5964.043210506439	0.6726564168930054	1697148537.4719436	799	0.8259999752044678	amber-sweep-149
100	transformer	0.8966270028322361	0.9908075148242572		0.5299952649739345	0.0008741937829452775	0.3321239118178748	3	1	adam	warmupinvsqrt	2	1664	1	1088	65	True	0.00031748852461219293	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697142387/version_0	4	400	8	8	0.0673331242495283	True	128	128	65	65	3061800	2	TransformerEncoder	0		min	0.0008741937829452775	1	0.3333333333333333	14720	5	loss	0.5299952649739345	4	2	18875	1089	0.5219675898551941	0.0002806571228717503	2836.5596878528595	0.5459660887718201	1697145232.8860638	483	0.9990000128746032	scarlet-sweep-147
101	transformer	0.8682449235054673	0.995889467597884		0.1367583290696473	0.0008465342002621764	0.1686936925187421	3	1	adam	reduceonplateau	2	1024	1	1728	65	True	0.004620135021073278	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697142330/version_0	2	80	2	8	0.11429546438136425	True	128	128	65	65	3425900	4	TransformerEncoder	0		min	0.0008465342002621764	1	0.3333333333333333	0	5	loss	0.1367583290696473	4	4	9471	666	0.8226266503334045	0.0008465342002621764	1115.805920600891	0.82796311378479	1697143457.5004275	295	0.9990000128746032	stellar-sweep-146
102	transformer	0.80415775750492	0.9955652459028363		0.8183884976731791	0.00022395060164648632	0.10730668650223084	3	1	adam	reduceonplateau	2	1120	1	1920	65	True	0.00031873669945724003	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697142303/version_0	4	48	4	8	0.057678269955448475	True	128	128	65	65	290700	4	TransformerEncoder	0		min	0.00022395060164648632	1	0.3333333333333333	0	5	loss	0.8183884976731791	4	4	11087	693	0.4560509920120239	0.00022395060164648632	1330.5877754688263	0.4608056247234345	1697143645.2453945	307	0.9980000257492064	royal-sweep-145
103	transformer	0.9445341312267166	0.980283000811941		0.4080695817557426	0.0004046169386156072	0.3260908804943618	3	1	adam	warmupinvsqrt	2	608	1	512	65	True	1.4547428039456026e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697142237/version_0	4	176	6	8	0.1892714762790183	True	128	128	65	65	4736000	3	TransformerEncoder	0		min	0.0004046169386156072	1	0.3333333333333333	31157	5	loss	0.4080695817557426	4	3	10811	459	2.706937074661255	5.023454706053451e-07	1118.462771654129	3.807362556457519	1697143363.6714206	203	0.0	logical-sweep-144
104	transformer	0.9801506575161864	0.9829502282726034		0.466143143406111	0.0007175234488979723	0.1377581972008881	3	1	adam	warmupinvsqrt	2	784	1	320	65	True	1.3259721390612358e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697142165/version_0	2	352	4	2	0.005176050845590186	True	128	128	65	65	254100	4	TransformerEncoder	0		min	0.0007175234488979723	1	0.3333333333333333	1296	5	loss	0.466143143406111	4	4	22795	1251	0.059786032885313034	3.164451761579197e-06	1795.5703854560852	0.07092630118131638	1697143968.6886623	555	0.996999979019165	rosy-sweep-143
105	transformer	0.8176781170606227	0.998922552656036		0.6344951770584403	0.0005867127425388962	0.01289844114432076	3	1	adam	warmupinvsqrt	2	1152	1	1600	65	True	0.0008525262846727081	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697141274/version_0	8	144	4	8	0.1098913637922404	True	128	128	65	65	2747400	1	TransformerEncoder	0		min	0.0005867127425388962	1	0.3333333333333333	14309	5	loss	0.6344951770584403	4	1	15119	810	0.7929363250732422	0.0008305017466739	1868.6455030441284	0.8010289072990417	1697143154.526253	359	0.9980000257492064	sparkling-sweep-139
106	transformer	0.971515778364716	0.9983122634550008		0.8752879469394071	0.0005605190085342051	0.3217003413795178	3	1	adam	warmupinvsqrt	2	368	1	1856	65	True	4.457133898592054e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697141179/version_0	8	368	8	4	0.10882392998154394	True	128	128	65	65	356600	4	TransformerEncoder	0		min	0.0005605190085342051	1	0.3333333333333333	1938	5	loss	0.8752879469394071	4	4	35199	1800	0.8078262209892273	1.0464845949071205e-06	8012.793391227722	0.8389444351196289	1697149211.7198813	799	0.9810000061988832	graceful-sweep-138
107	transformer	0.9913900150251316	0.9824243133593108		0.47314718889943697	0.00015158319113949296	0.432707638649038	3	1	adam	None	2	496	1	896	65	True	6.741001373215526e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697141149/version_0	2	448	6	2	0.17199395096839434	True	128	128	65	65	2848900	2	TransformerEncoder	0		min	0.00015158319113949296	1	0.3333333333333333	0	5	loss	0.47314718889943697	4	2	26399	1800	1.210864782333374	6.741001373215526e-06	4142.586090326309	1.3101561069488523	1697145300.3733163	799	0.99099999666214	generous-sweep-137
108	transformer	0.8529822713122792	0.9936169390980708		0.5760417361458046	0.0001003539991590413	0.2573771893259975	3	1	adam	reduceonplateau	2	1008	1	1152	65	True	0.0014876893277895756	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697140871/version_0	6	320	4	2	0.12093194402025952	True	128	128	65	65	3608800	2	TransformerEncoder	0		min	0.0001003539991590413	1	0.3333333333333333	0	5	loss	0.5760417361458046	4	2	11903	837	0.8620210886001587	0.0001003539991590413	2117.672381877899	0.8809430599212646	1697142997.2062469	371	0.9990000128746032	pleasant-sweep-135
109	transformer	0.8700504051756676	0.9926987662720396		0.6278933331282125	0.0009772807873764946	0.4939144539403295	3	1	adam	None	2	1712	1	128	65	True	3.121609760008406e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697140490/version_0	6	208	8	2	0.12785016628655618	True	128	128	65	65	1854700	4	TransformerEncoder	0		min	0.0009772807873764946	1	0.3333333333333333	0	5	loss	0.6278933331282125	4	4	30399	1800	1.3270938396453855	3.121609760008406e-06	4090.419521093369	1.487309217453003	1697144587.976495	799	0.6850000023841858	sparkling-sweep-133
110	transformer	0.9606222543260008	0.9972186512642632		0.5246959510551877	7.506391007209254e-05	0.15198009447890132	3	1	adam	reduceonplateau	2	1664	1	320	65	True	1.4201266187953946e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697140474/version_0	8	464	2	8	0.17844017064647105	True	128	128	65	65	1811800	5	TransformerEncoder	0		min	7.506391007209254e-05	1	0.3333333333333333	0	5	loss	0.5246959510551877	4	5	31199	1800	1.2033936977386477	1.4201266187953946e-06	7116.971349000931	1.214892864227295	1697147600.383413	799	0.9950000047683716	firm-sweep-132
