	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	_step	lr-Adam	train_loss	trainer/global_step	epoch	_runtime	val_loss	_timestamp	max_val_accuracy	name
42	attentive_lstm	0.8741086786282659	0.9865089507049072		0.27575447747939696	0.0006372942098238467	0.4640967161443441	3	1	adam	warmupinvsqrt	2	336	1	832	66	True	0.0077138946969306016	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696563499/version_0	1	208	1	1	0.17328854108895975	True	128	128	100	66	4330800	2	LSTMEncoder	34		min	0.0006372942098238467	1	0.3333333333333333	25778	5	loss	0.27575447747939696	4	2	729	0.00579933583778862	2.708534002304077	19439	323	3056.4166729450226	3.694786548614502	1696566561.129479	0.8970000147819519	bright-sweep-200
43	attentive_lstm	0.8039156449089752	0.9858944971388136		0.3881228275431894	0.00011937407328240738	0.15088920843577208	3	1	adam	reduceonplateau	2	576	1	1920	66	True	2.087413389713915e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696563446/version_0	1	368	2	1	0.14078849985399977	True	128	128	100	66	4101800	3	LSTMEncoder	34		min	0.00011937407328240738	1	0.3333333333333333	0	5	loss	0.3881228275431894	4	3	1134	2.087413389713915e-05	0.9834951162338256	26711	503	23911.07858133316	1.1408051252365112	1696587364.266987	0.9039999842643738	hopeful-sweep-199
44	attentive_lstm	0.9586029017894367	0.9969552145976134		0.5332792684372124	0.0007290038051334411	0.0006814260990259946	3	1	adam	warmupinvsqrt	2	1056	1	768	66	True	2.262664083883835e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696563401/version_0	1	240	2	1	0.08731718078378746	True	128	128	100	66	2029400	4	LSTMEncoder	34		min	0.0007290038051334411	1	0.3333333333333333	11530	5	loss	0.5332792684372124	4	4	1800	1.1384761037452424e-05	0.6532067656517029	45599	799	5320.3251516819	0.8878225088119507	1696568728.3089676	0.878000020980835	lively-sweep-198
45	attentive_lstm	0.9231220666070816	0.9848272345828154		0.10654260744852924	0.00011873467246292144	0.3331042002644923	3	1	adam	reduceonplateau	2	1664	1	1600	66	True	0.0016009997961144169	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696563324/version_0	1	352	2	1	0.1029550184513391	True	128	128	100	66	4331000	2	LSTMEncoder	34		min	0.00011873467246292144	1	0.3333333333333333	0	5	loss	0.10654260744852924	4	2	567	0.00011873467246292144	0.7539887428283691	12347	251	7817.805589199066	0.8934702277183533	1696571149.7956753	0.921999990940094	autumn-sweep-197
46	attentive_lstm	0.9078646000710372	0.9843849288257508		0.83851670828112	0.00021916105729402017	0.08517187696148171	3	1	adam	warmupinvsqrt	2	304	1	128	66	True	0.00018120319166628964	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696563058/version_0	1	128	1	1	0.14856955220472595	True	128	128	100	66	3852400	4	LSTMEncoder	34		min	0.00021916105729402017	1	0.3333333333333333	25344	5	loss	0.83851670828112	4	4	1557	0.00013508042906862946	1.039837121963501	45671	691	2580.6864001750946	1.229865789413452	1696565646.3273072	0.890999972820282	upbeat-sweep-196
47	attentive_lstm	0.8373764169753297	0.99382429895176		0.25325838868881356	0.0003381731597215181	0.4581602084541759	3	1	adam	None	2	1184	1	1984	66	True	4.367356170674095e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696562933/version_0	1	336	1	1	0.010464849080504024	True	128	128	100	66	4804400	4	LSTMEncoder	34		min	0.0003381731597215181	1	0.3333333333333333	0	5	loss	0.25325838868881356	4	4	1800	4.367356170674095e-06	0.10787607729434968	54399	799	20987.38448381424	0.4293384552001953	1696583925.8387177	0.8849999904632568	efficient-sweep-195
48	attentive_lstm	0.8296568505066828	0.9811121029486012		0.8880922479603975	0.0006567284940385777	0.37305092301812787	3	1	adam	warmupinvsqrt	2	656	1	960	66	True	6.821677057864946e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696562923/version_0	1	272	2	1	0.04974225137016424	True	128	128	100	66	121400	3	LSTMEncoder	34		min	0.0006567284940385777	1	0.3333333333333333	740	5	loss	0.8880922479603975	4	3	1800	8.405599792128555e-07	0.503558874130249	48799	799	7422.926782608032	0.9068335890769958	1696570356.3822975	0.8370000123977661	morning-sweep-194
49	attentive_lstm	0.8665768438285597	0.9894491767849892		0.1648445057113638	0.00042815445978242105	0.3052502741311636	3	1	adam	warmupinvsqrt	2	608	1	1088	66	True	2.733526020430508e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696562891/version_0	1	160	1	1	0.1207470684167586	True	128	128	100	66	2165700	4	LSTMEncoder	34		min	0.00042815445978242105	1	0.3333333333333333	14248	5	loss	0.1648445057113638	4	4	1260	1.698721931458881e-05	0.8721625208854675	36959	559	5746.780919313431	1.083185791969299	1696568643.3217793	0.8880000114440918	ethereal-sweep-193
50	attentive_lstm	0.8333766766377587	0.9837546731473958		0.3880908924993667	0.000280897666611074	0.03536332405806458	3	1	adam	warmupinvsqrt	2	1728	1	832	66	True	3.159298990714465e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696562887/version_0	1	464	1	1	0.13287203622279184	True	128	128	100	66	852100	4	LSTMEncoder	34		min	0.000280897666611074	1	0.3333333333333333	3944	5	loss	0.3880908924993667	4	4	1800	1.023851246249626e-06	0.988814651966095	37599	799	5646.585136413574	1.2496718168258667	1696568540.5494344	0.8460000157356262	toasty-sweep-192
51	attentive_lstm	0.8417789797533363	0.9804996015256104		0.1083461452207054	5.3106023146775135e-05	0.35355132305901626	3	1	adam	None	2	1168	1	640	66	True	0.0001541377251626797	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696562845/version_0	1	224	1	1	0.09105384982754734	True	128	128	100	66	3760600	3	LSTMEncoder	34		min	5.3106023146775135e-05	1	0.3333333333333333	0	5	loss	0.1083461452207054	4	3	783	0.0001541377251626797	0.6819868683815002	24011	347	2319.157208919525	0.9001308679580688	1696565188.477516	0.8970000147819519	gentle-sweep-191
52	attentive_lstm	0.8180679708358057	0.9822844496539822		0.5879348681372026	0.0002007095595668017	0.27741370971283014	3	1	adam	None	2	16	1	1088	66	True	0.0007117262359511067	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696562496/version_0	1	112	2	1	0.18662295151738045	True	128	128	100	66	3833800	4	LSTMEncoder	34		min	0.0002007095595668017	1	0.3333333333333333	0	5	loss	0.5879348681372026	4	4	1134	0.0007117262359511067	1.25254225730896	314999	503	17651.91669201851	1.3746559619903564	1696580154.895439	0.9300000071525574	visionary-sweep-189
53	attentive_lstm	0.9542667572345608	0.9838664753854494		0.40067062074589777	0.0009421559946632888	0.012764568507787457	3	1	adam	warmupinvsqrt	2	608	1	832	66	True	0.0019737579278367974	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696562216/version_0	1	288	1	1	0.03683419910368444	True	128	128	100	66	1391600	3	LSTMEncoder	34		min	0.0009421559946632888	1	0.3333333333333333	9155	5	loss	0.40067062074589777	4	3	918	0.0011522690300472108	0.3082869350910187	26927	407	4295.226321935654	0.6011430025100708	1696566518.465252	0.9039999842643738	spring-sweep-186
54	attentive_lstm	0.9120963813388616	0.9852050495009478		0.8523609210377223	0.0009004242623960407	0.4624906042706506	3	1	adam	None	2	352	1	576	66	True	8.489957570367385e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696562073/version_0	1	96	1	1	0.133069044718503	True	128	128	100	66	4381900	3	LSTMEncoder	34		min	0.0009004242623960407	1	0.3333333333333333	0	5	loss	0.8523609210377223	4	3	1611	8.489957570367385e-05	0.949337124824524	40811	715	4302.598924398422	1.1511385440826416	1696566382.9264655	0.8889999985694885	decent-sweep-185
55	attentive_lstm	0.8740640870694405	0.981394466524344		0.2552609101246325	0.00025938312409594047	0.3019282765823142	3	1	adam	reduceonplateau	2	1248	1	256	66	True	0.0021722716875903175	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696562022/version_0	1	32	2	1	0.02839742685073665	True	128	128	100	66	4863700	4	LSTMEncoder	34		min	0.00025938312409594047	1	0.3333333333333333	0	5	loss	0.2552609101246325	4	4	936	0.00025938312409594047	0.24816255271434784	20383	415	1455.910748004913	0.47106724977493286	1696563484.785672	0.9089999794960022	hearty-sweep-184
56	attentive_lstm	0.8400974662912847	0.9902268278321124		0.6869479187638605	8.334293305107114e-05	0.13801314915991525	3	1	adam	reduceonplateau	2	1136	1	128	66	True	4.967352249335597e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696561919/version_0	1	208	1	1	0.12662551059767876	True	128	128	100	66	1993400	2	LSTMEncoder	34		min	8.334293305107114e-05	1	0.3333333333333333	0	5	loss	0.6869479187638605	4	2	1800	4.967352249335597e-05	0.9636687636375428	56799	799	3341.1233336925507	1.2221689224243164	1696565267.3336568	0.8399999737739563	glad-sweep-183
57	attentive_lstm	0.9039876302977274	0.9877073227125792		0.26885112813046713	0.0004102373935467691	0.2358633222572119	3	1	adam	warmupinvsqrt	2	1616	1	832	66	True	5.152697906964526e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696561669/version_0	1	288	2	1	0.06184179476455323	True	128	128	100	66	2007200	2	LSTMEncoder	34		min	0.0004102373935467691	1	0.3333333333333333	9936	5	loss	0.26885112813046713	4	2	1800	2.5696979669813997e-06	0.5192556381225586	39999	799	6089.460209131241	0.7629985213279724	1696567767.598175	0.875	clear-sweep-182
58	attentive_lstm	0.8619372903416658	0.99838634530549		0.33811109657311544	0.0005288146581185425	0.404041299603104	3	1	adam	None	2	336	1	64	66	True	3.5176981601550577e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696561662/version_0	1	448	2	1	0.11640847617671642	True	128	128	100	66	3014500	5	LSTMEncoder	34		min	0.0005288146581185425	1	0.3333333333333333	0	5	loss	0.33811109657311544	4	5	459	3.5176981601550577e-06	3.0487847328186035	12239	203	735.2095472812653	3.362730026245117	1696562404.7731264	0.0	efficient-sweep-181
59	attentive_lstm	0.8261583615100515	0.9921380711436028		0.2034349450320943	0.000715101769039002	0.32594308715721654	3	1	adam	reduceonplateau	2	1616	1	1664	66	True	0.0013209521820650677	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696561554/version_0	1	96	1	1	0.04554874376550529	True	128	128	100	66	4847200	4	LSTMEncoder	34		min	0.000715101769039002	1	0.3333333333333333	0	5	loss	0.2034349450320943	4	4	1800	0.000715101769039002	0.3731965720653534	39999	799	16213.382140874864	0.6109027862548828	1696577778.9632878	0.9049999713897704	tough-sweep-180
60	attentive_lstm	0.8343222448229602	0.9918928849208548		0.4070437501931681	0.00029115521705386357	0.18548331757323527	3	1	adam	warmupinvsqrt	2	64	1	1344	66	True	8.437600761676079e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696561133/version_0	1	368	1	1	0.1950873235188841	True	128	128	100	66	963400	2	LSTMEncoder	34		min	0.00029115521705386357	1	0.3333333333333333	15053	5	loss	0.4070437501931681	4	2	1539	3.1613335836716396e-06	1.2980343103408811	107387	683	11666.19031381607	1.4637807607650757	1696572804.7297118	0.8970000147819519	amber-sweep-179
61	attentive_lstm	0.8527490521039647	0.9843494715001584		0.2534350985598313	7.683233453862488e-05	0.3148923326755523	3	1	adam	warmupinvsqrt	2	1552	1	1088	66	True	0.004717030668827401	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696561112/version_0	1	160	2	1	0.003163796002162034	True	128	128	100	66	4991400	2	LSTMEncoder	34		min	7.683233453862488e-05	1	0.3333333333333333	25728	5	loss	0.2534350985598313	4	2	882	0.003727715623390809	0.26583153009414673	20383	391	4437.422976732254	0.9344925880432128	1696565556.1412797	0.915000021457672	fancy-sweep-178
62	attentive_lstm	0.8910532224830456	0.9894509704370432		0.520740319143647	0.0007477130775663509	0.37472808884152525	3	1	adam	None	2	1936	1	320	66	True	5.038270682585392e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696536250/version_0	1	400	1	1	0.1914905774001458	True	128	128	100	66	2835600	2	LSTMEncoder	34		min	0.0007477130775663509	1	0.3333333333333333	0	5	loss	0.520740319143647	4	2	1800	5.038270682585392e-05	1.2902323007583618	33599	799	2939.6479544639587	1.5131267309188845	1696539197.4310534	0.8920000195503235	worldly-sweep-196
63	attentive_lstm	0.8448933711770206	0.9878987725382586		0.7527575883322694	0.0006092301599409501	0.20993225801318333	3	1	adam	warmupinvsqrt	2	1568	1	1024	66	True	0.001276313661635837	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696535232/version_0	1	192	2	1	0.07742900352741347	True	128	128	100	66	10000	2	LSTMEncoder	34		min	0.0006092301599409501	1	0.3333333333333333	44	5	loss	0.7527575883322694	4	2	1746	4.533427221249277e-05	0.5886591076850891	34919	775	7404.247455835342	0.7736634016036987	1696542651.2719128	0.9229999780654908	bumbling-sweep-184
64	attentive_lstm	0.8904832267580883	0.9942255663186396		0.8978599769646091	0.00024113294277043585	0.16283398842665625	3	1	adam	warmupinvsqrt	2	416	1	1024	66	True	2.324279209875634e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696534970/version_0	1	160	2	1	0.018634115626376093	True	128	128	100	66	245700	2	LSTMEncoder	34		min	0.00024113294277043585	1	0.3333333333333333	1181	5	loss	0.8978599769646091	4	2	1800	4.03684260447422e-07	0.4847037196159363	39199	799	8211.102433919907	0.77848881483078	1696543203.3382769	0.6600000262260437	comic-sweep-183
65	attentive_lstm	0.8337943990988961	0.9801743168263072		0.4706471475025732	0.00026352185988207913	0.0013085738307866412	3	1	adam	reduceonplateau	2	192	1	1024	66	True	2.862991550944621e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696534542/version_0	1	320	1	1	0.08106950552053245	True	128	128	100	66	470700	5	LSTMEncoder	34		min	0.00026352185988207913	1	0.3333333333333333	0	5	loss	0.4706471475025732	4	5	1800	2.862991550944621e-06	0.6282225251197815	42399	799	7207.78174996376	0.908427357673645	1696541757.122797	0.8560000061988831	fluent-sweep-182
66	attentive_lstm	0.9696617190933408	0.99425054169432		0.23366542658835057	0.00011916092554524178	0.2268666220543792	3	1	adam	warmupinvsqrt	2	1072	1	704	66	True	0.0001340693317431305	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696534114/version_0	1	176	1	1	0.10775215755317684	True	128	128	100	66	2338900	4	LSTMEncoder	34		min	0.00011916092554524178	1	0.3333333333333333	17454	5	loss	0.23366542658835057	4	4	1296	8.529280093351697e-05	0.784868597984314	43199	575	3313.3799946308136	0.9895002841949464	1696537433.7992506	0.9020000100135804	sleek-sweep-180
67	attentive_lstm	0.8930700161685847	0.9855178103857416		0.4211597259456076	0.0004300539364019165	0.2634146338756197	3	1	adam	warmupinvsqrt	2	1136	1	896	66	True	0.001633592220030758	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696533607/version_0	1	496	2	1	0.112300285614718	True	128	128	100	66	4034500	3	LSTMEncoder	34		min	0.0004300539364019165	1	0.3333333333333333	28411	5	loss	0.4211597259456076	4	3	1080	0.0014931037472715163	0.8178879022598267	34079	479	5993.148065805435	0.980499804019928	1696539608.109388	0.921999990940094	royal-sweep-197
68	attentive_lstm	0.8892047252812992	0.9940826635921508		0.2922137996618718	0.00024918065239107844	0.4908004025472583	3	1	adam	warmupinvsqrt	2	2016	1	448	66	True	0.000651436649045584	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696532980/version_0	1	80	2	1	0.093685477460638	True	128	128	100	66	585100	3	LSTMEncoder	34		min	0.00024918065239107844	1	0.3333333333333333	2321	5	loss	0.2922137996618718	4	3	1188	0.00021615956353548588	0.705899715423584	21119	527	2633.1277878284454	0.8947311639785767	1696535621.8444178	0.902999997138977	worthy-sweep-195
69	attentive_lstm	0.9065528757751397	0.9832958111107948		0.4865011258172066	0.00019542375930698007	0.30369866451305877	3	1	adam	warmupinvsqrt	2	1600	1	896	66	True	9.75628831480936e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696532476/version_0	1	272	2	1	0.19204433803494392	True	128	128	100	66	4622800	2	LSTMEncoder	34		min	0.00019542375930698007	1	0.3333333333333333	23114	5	loss	0.4865011258172066	4	2	1800	7.42102318816018e-06	1.2956668138504028	39999	799	9913.873099565506	1.4468940496444702	1696542396.7586856	0.8980000019073486	ancient-sweep-192
70	attentive_lstm	0.8217437798026537	0.9841711749538312		0.8309883953279238	0.00011297949253383856	0.2471708157634284	3	1	adam	warmupinvsqrt	2	1792	1	1152	66	True	1.9770032277428464e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696532270/version_0	1	400	2	1	0.04847145097054489	True	128	128	100	66	2243900	3	LSTMEncoder	34		min	0.00011297949253383856	1	0.3333333333333333	8765	5	loss	0.8309883953279238	4	3	1800	1.035332753042814e-05	0.3950909674167633	31999	799	8970.684387207031	0.6326154470443726	1696541247.2209642	0.8980000019073486	summer-sweep-190
71	attentive_lstm	0.9896654192599754	0.9911800339878464		0.3496662879550011	0.0003529386417353757	0.30096874557945136	3	1	adam	reduceonplateau	2	1936	1	704	66	True	0.0008529436239340572	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696532065/version_0	1	464	1	1	0.17302947949733508	True	128	128	100	66	633300	1	LSTMEncoder	34		min	0.0003529386417353757	1	0.3333333333333333	0	5	loss	0.3496662879550011	4	1	1026	0.0003529386417353757	1.1734699010849	19151	455	2455.0072314739227	1.2968111038208008	1696534526.7496305	0.9010000228881836	trim-sweep-188
72	attentive_lstm	0.8101299285138541	0.9834002984114796		0.7041202710563691	0.00018248068468750944	0.4657213892102539	3	1	adam	None	2	688	1	1600	66	True	1.0467824204116884e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696531678/version_0	1	240	1	1	0.17291420116270123	True	128	128	100	66	372400	4	LSTMEncoder	34		min	0.00018248068468750944	1	0.3333333333333333	0	5	loss	0.7041202710563691	4	4	1791	1.0467824204116884e-05	1.1789876222610474	46963	795	14068.660154342651	1.37517249584198	1696545766.5986474	0.8870000243186951	snowy-sweep-187
73	attentive_lstm	0.8050884623076422	0.9858034522756912		0.14667384537260678	0.0009533568369476032	0.15867665863604163	3	1	adam	warmupinvsqrt	2	1296	1	640	66	True	1.943633411846744e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696531395/version_0	1	384	2	1	0.02629646681350295	True	128	128	100	66	4294900	4	LSTMEncoder	34		min	0.0009533568369476032	1	0.3333333333333333	19883	5	loss	0.14667384537260678	4	4	459	9.326664176648286e-07	2.464521884918213	9587	203	978.8725817203522	2.845010280609131	1696532383.2532818	0.0	royal-sweep-185
74	attentive_lstm	0.8472559072071215	0.9944175455152268		0.31853495277424493	0.00022008917928246135	0.05830623053055245	3	1	adam	None	2	384	1	832	66	True	2.698868744649351e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696530174/version_0	1	304	2	1	0.023776650663579858	True	128	128	100	66	2350000	5	LSTMEncoder	34		min	0.00022008917928246135	1	0.3333333333333333	0	5	loss	0.31853495277424493	4	5	1800	2.698868744649351e-05	0.20969158411026	42399	799	8369.700714826584	0.45194804668426514	1696538554.5034275	0.8970000147819519	effortless-sweep-181
75	attentive_lstm	0.9857660571580444	0.9828576322154596		0.38895655976224675	0.0006261476976193292	0.14131556591094807	3	1	adam	reduceonplateau	2	1040	1	1216	66	True	4.800149774900521e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696530086/version_0	1	304	2	1	0.0916906081636359	True	128	128	100	66	2580200	2	LSTMEncoder	34		min	0.0006261476976193292	1	0.3333333333333333	0	5	loss	0.38895655976224675	4	2	1701	4.800149774900521e-06	0.689886748790741	37043	755	9971.349376678469	0.8665988445281982	1696540065.5894058	0.8889999985694885	light-sweep-180
76	attentive_lstm	0.9681113548994452	0.989754143137666		0.8304328928253933	0.0006637619270887718	0.399267530141473	3	1	adam	None	2	1568	1	1152	66	True	0.005739054409703503	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696529684/version_0	1	48	1	1	0.1906653730101441	True	128	128	100	66	796200	1	LSTMEncoder	34		min	0.0006637619270887718	1	0.3333333333333333	0	5	loss	0.8304328928253933	4	1	594	0.005739054409703503	2.806934118270874	11879	263	3897.8529164791103	3.5720458030700684	1696533588.8216624	0.8889999985694885	firm-sweep-179
77	attentive_lstm	0.8635554043298355	0.9857140064804456		0.3014567849136449	0.0004974993108427342	0.04361425639876948	3	1	adam	warmupinvsqrt	2	1200	1	1408	66	True	0.0022581548630347804	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696529541/version_0	1	32	1	1	0.13925140593511098	True	128	128	100	66	3429000	2	LSTMEncoder	34		min	0.0004974993108427342	1	0.3333333333333333	14287	5	loss	0.3014567849136449	4	2	1125	0.0018644439275247648	0.974188268184662	20999	499	10125.990208864212	1.173546314239502	1696539676.1370718	0.902999997138977	fine-sweep-177
78	attentive_lstm	0.8623085860781436	0.996477072212897		0.27245550652796524	0.0003474596559679241	0.30184796012328824	3	1	adam	warmupinvsqrt	2	704	1	256	66	True	0.003182633947366954	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696529459/version_0	1	288	1	1	0.1753697569054107	True	128	128	100	66	213800	1	LSTMEncoder	34		min	0.0003474596559679241	1	0.3333333333333333	1214	5	loss	0.27245550652796524	4	1	1107	0.0006628539678459426	1.1940791606903076	28043	491	1727.0277783870697	1.3522615432739258	1696531194.2380984	0.906000018119812	divine-sweep-176
79	attentive_lstm	0.9220156297460396	0.9936855634978546		0.8964368931711869	0.000879103494192512	0.02582907582833721	3	1	adam	None	2	1280	1	1728	66	True	0.00032625756232933174	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696529085/version_0	1	336	1	1	0.12595567859443518	True	128	128	100	66	4195000	1	LSTMEncoder	34		min	0.000879103494192512	1	0.3333333333333333	0	5	loss	0.8964368931711869	4	1	1107	0.00032625756232933174	0.8931462168693542	19679	491	14210.149453639984	1.1145973205566406	1696543303.0363135	0.9100000262260436	eager-sweep-174
80	attentive_lstm	0.9556080476055266	0.9906790310971082		0.19529214928624403	0.0003344910540404615	0.36118524308025773	3	1	adam	None	2	384	1	1088	66	True	0.0005857352513134929	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696528496/version_0	1	80	2	1	0.02791769268901108	True	128	128	100	66	3698000	3	LSTMEncoder	34		min	0.0003344910540404615	1	0.3333333333333333	0	5	loss	0.19529214928624403	4	3	756	0.0005857352513134929	0.24297338724136353	17807	335	3750.214624643326	0.4925806224346161	1696532256.5227606	0.912999987602234	worthy-sweep-169
81	attentive_lstm	0.8926687917414806	0.9856377291969828		0.7768637431177999	0.0008082072031782416	0.4971981087572005	3	1	adam	None	2	1888	1	320	66	True	0.0005452500338547655	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696527126/version_0	1	448	2	1	0.1729775409409925	True	128	128	100	66	2372200	2	LSTMEncoder	34		min	0.0008082072031782416	1	0.3333333333333333	0	5	loss	0.7768637431177999	4	2	1386	0.0005452500338547655	1.1843712329864502	26487	615	2474.668707847595	1.320124268531799	1696529609.5590608	0.925000011920929	brisk-sweep-163
82	attentive_lstm	0.8345449769054089	0.9837925376630088		0.4477986419360852	0.0007872771805686814	0.3769333972022891	3	1	adam	reduceonplateau	2	496	1	1536	66	True	8.662147804886815e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696526706/version_1	1	400	1	1	0.11467172479123389	True	128	128	100	66	3405500	5	LSTMEncoder	34		min	0.0007872771805686814	1	0.3333333333333333	0	5	loss	0.4477986419360852	4	5	747	8.662147804886815e-05	0.8277592658996582	13611	331	5293.930235862732	1.1322259902954102	1696532049.4194138	0.8970000147819519	rosy-sweep-161
83	attentive_lstm	0.9140591884612546	0.9933722392921062		0.7645369172605263	0.0009077049886690348	0.14332030078979163	3	1	adam	reduceonplateau	2	1856	1	704	66	True	1.8295936188875056e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696526706/version_1	1	320	2	1	0.1691782555288312	True	128	128	100	66	517900	4	LSTMEncoder	34		min	0.0009077049886690348	1	0.3333333333333333	0	5	loss	0.7645369172605263	4	4	1800	1.8295936188875056e-06	1.2315927743911743	35199	799	4887.7358338832855	1.4746863842010498	1696531642.7984269	0.8289999961853027	jumping-sweep-158
84	attentive_lstm	0.8955723890795867	0.9821874559191058		0.35593381028473425	0.0007437610424972476	0.046067636351236285	3	1	adam	reduceonplateau	2	1520	1	1088	66	True	8.02056690515903e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-romanian/attentive_lstm/1696526706/version_1	1	496	2	1	0.06819598873494888	True	128	128	100	66	1010600	1	LSTMEncoder	34		min	0.0007437610424972476	1	0.3333333333333333	0	5	loss	0.35593381028473425	4	1	1620	8.02056690515903e-05	0.5269975662231445	38159	719	8185.935052871704	0.7289162874221802	1696534940.6260529	0.9240000247955322	misty-sweep-157
