	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	lr-Adam	_runtime	val_loss	train_loss	_step	epoch	_timestamp	trainer/global_step	max_val_accuracy	name
128	attentive_lstm	0.8352335158626428	0.994000123876104		0.14801601924148075	0.0005028511665912087	0.24836664377071976	3	1	adam	reduceonplateau	2	176	1	1152	55	True	0.006142307564343374	results-sig-2021-g2p-dut/attentive_lstm/1697059941/version_0	1	160	1	1	0.10214141143365645	True	128	128	55	55	4191200	4	LSTMEncoder	0		min	0.0005028511665912087	1	0.3333333333333333	0	5	loss	0.14801601924148075	4	4	0.0005028511665912087	23537.747656822205	0.9988579750061036	0.7295040488243103	945	419	1697083483.03958	19319	0.8790000081062317	avid-sweep-169
129	attentive_lstm	0.9829711322833254	0.9950260598258128		0.7360678112469878	0.0001689518659738144	0.312119773600179	3	1	adam	None	2	1920	1	128	55	True	1.2286612308310833e-06	results-sig-2021-g2p-dut/attentive_lstm/1697059206/version_0	1	320	1	1	0.04345920391722957	True	128	128	55	55	198500	1	LSTMEncoder	0		min	0.0001689518659738144	1	0.3333333333333333	0	5	loss	0.7360678112469878	4	1	1.2286612308310833e-06	688.3575963973999	2.930562734603882	2.5900449752807617	459	203	1697059898.7388115	6935	0.0	wandering-sweep-167
130	attentive_lstm	0.839224042748655	0.9937843076227793		0.3015074558870785	0.0007011826157900881	0.2222345780765128	3	1	adam	reduceonplateau	2	1808	1	576	55	True	5.22579004001829e-06	results-sig-2021-g2p-dut/attentive_lstm/1697048102/version_0	1	96	1	1	0.12608903175317376	True	128	128	55	55	679800	2	LSTMEncoder	0		min	0.0007011826157900881	1	0.3333333333333333	0	5	loss	0.3015074558870785	4	2	5.22579004001829e-06	11059.339655399324	1.1629323959350586	0.9561645984649658	1800	799	1697059167.4446754	28799	0.8330000042915344	glad-sweep-165
131	attentive_lstm	0.9877194897563146	0.9908562489181196		0.5833863389630579	3.214315813356327e-05	0.07828610709837608	3	1	adam	warmupinvsqrt	2	1184	1	832	55	True	5.632680492041907e-06	results-sig-2021-g2p-dut/attentive_lstm/1697024774/version_0	1	512	2	1	0.04162374178082615	True	128	128	55	55	2002000	5	LSTMEncoder	0		min	3.214315813356327e-05	1	0.3333333333333333	13527	5	loss	0.5833863389630579	4	5	3.1250799148201974e-06	23312.08148860931	0.6384801268577576	0.3433070480823517	1800	799	1697048090.4620855	43999	0.8799999952316284	pious-sweep-164
132	attentive_lstm	0.9582132695727028	0.981217089045924		0.6520635128976091	0.000881330751046871	0.3229991141640414	3	1	adam	reduceonplateau	2	1520	1	768	55	True	6.296107756059303e-05	results-sig-2021-g2p-dut/attentive_lstm/1697017029/version_0	1	368	1	1	0.18540755019315933	True	128	128	55	55	4847600	3	LSTMEncoder	0		min	0.000881330751046871	1	0.3333333333333333	0	5	loss	0.6520635128976091	4	3	6.296107756059303e-05	7733.665007829666	1.3936684131622314	1.208574652671814	774	343	1697024766.784659	14791	0.8939999938011169	smooth-sweep-163
133	attentive_lstm	0.8327262975040295	0.988610923720859		0.12677928879891687	0.00016375519105352312	0.29314845882226226	3	1	adam	reduceonplateau	2	752	1	960	55	True	0.0015673248488799532	results-sig-2021-g2p-dut/attentive_lstm/1697008313/version_0	1	400	1	1	0.0891652567340995	True	128	128	55	55	1184000	2	LSTMEncoder	0		min	0.00016375519105352312	1	0.3333333333333333	0	5	loss	0.12677928879891687	4	2	0.00016375519105352312	8656.180666208267	0.8836222887039185	0.6486237049102783	540	239	1697016972.873016	10319	0.8920000195503235	light-sweep-161
134	attentive_lstm	0.9603335561341192	0.9813485308080968		0.7352804053399143	0.00018306459274822115	0.1821252123330362	3	1	adam	reduceonplateau	2	688	1	1088	55	True	0.0015829200150558637	results-sig-2021-g2p-dut/attentive_lstm/1696982705/version_0	1	80	2	1	0.19301946240007928	True	128	128	55	55	1319200	4	LSTMEncoder	0		min	0.00018306459274822115	1	0.3333333333333333	0	5	loss	0.7352804053399143	4	4	0.00018306459274822115	25596.496402025223	1.451282262802124	1.242847919464111	1107	491	1697008305.217908	23123	0.8980000019073486	flowing-sweep-160
135	attentive_lstm	0.9190767343605196	0.9819084445313784		0.10564679672122816	9.997510869654684e-05	0.06445710326017617	3	1	adam	warmupinvsqrt	2	944	1	832	55	True	0.005131096258494804	results-sig-2021-g2p-dut/attentive_lstm/1696975101/version_0	1	416	2	1	0.18394358144281656	True	128	128	55	55	1988800	3	LSTMEncoder	0		min	9.997510869654684e-05	1	0.3333333333333333	8427	5	loss	0.10564679672122816	4	3	0.004865012353788238	7559.328986883163	1.423297882080078	1.21840500831604	531	235	1696982664.8298268	8023	0.8889999985694885	solar-sweep-158
136	attentive_lstm	0.9504198783523888	0.9842731910992693		0.6210681293360575	0.000874640771528933	0.1768533437538205	3	1	adam	warmupinvsqrt	2	1504	1	384	55	True	7.142656697405338e-06	results-sig-2021-g2p-dut/attentive_lstm/1696973327/version_0	1	48	2	1	0.07997644781037494	True	128	128	55	55	4190600	4	LSTMEncoder	0		min	0.000874640771528933	1	0.3333333333333333	22290	5	loss	0.6210681293360575	4	4	2.797139987063759e-06	1685.812082529068	2.854209899902344	2.1583030223846436	459	203	1696975016.8069117	8771	0.0	ethereal-sweep-155
137	attentive_lstm	0.8331063256239166	0.9873022111405836		0.851960785429856	0.0009950438435474126	0.09252570256736103	3	1	adam	None	2	1184	1	256	55	True	5.081216444674662e-06	results-sig-2021-g2p-dut/attentive_lstm/1696969022/version_0	1	192	1	1	0.09727235835065362	True	128	128	55	55	420600	2	LSTMEncoder	0		min	0.0009950438435474126	1	0.3333333333333333	0	5	loss	0.851960785429856	4	2	5.081216444674662e-06	4291.849580526352	0.9819263219833374	0.7666111588478088	1800	799	1696973318.5890114	43999	0.8410000205039978	dulcet-sweep-154
138	attentive_lstm	0.8445945992694254	0.9854099123636676		0.13150707201292644	0.0004477536501498923	0.437197079770792	3	1	adam	warmupinvsqrt	2	672	1	640	55	True	0.000805257183995253	results-sig-2021-g2p-dut/attentive_lstm/1696961300/version_0	1	448	2	1	0.099400748990377	True	128	128	55	55	4629400	4	LSTMEncoder	0		min	0.0004477536501498923	1	0.3333333333333333	20666	5	loss	0.13150707201292644	4	4	0.0005260317421821308	7707.7390105724335	0.964850664138794	0.7230380773544312	846	375	1696969013.0232146	13535	0.8980000019073486	hearty-sweep-153
139	attentive_lstm	0.9983809587069504	0.9851613283089348		0.12788315348919	0.0001598544285601203	0.22109725877339703	3	1	adam	reduceonplateau	2	1984	1	384	55	True	8.453647296391438e-05	results-sig-2021-g2p-dut/attentive_lstm/1696954448/version_0	1	320	2	1	0.1603648495768017	True	128	128	55	55	3992300	5	LSTMEncoder	0		min	0.0001598544285601203	1	0.3333333333333333	0	5	loss	0.12788315348919	4	5	8.453647296391438e-05	6793.987600564957	1.2309911251068115	1.085564136505127	1800	799	1696961245.9965625	26399	0.8830000162124634	lemon-sweep-151
140	attentive_lstm	0.902351449785663	0.9832268590904228		0.3468611612149489	0.0005258153058537246	0.27843249085363936	3	1	adam	None	2	64	1	1920	55	True	0.0027688433502800333	results-sig-2021-g2p-dut/attentive_lstm/1696915745/version_0	1	224	1	1	0.19646831300217504	True	128	128	55	55	90000	4	LSTMEncoder	0		min	0.0005258153058537246	1	0.3333333333333333	0	5	loss	0.3468611612149489	4	4	0.0027688433502800333	38689.91283106804	3.074431896209717	1.8451013565063477	612	271	1696954438.405513	33999	0.8849999904632568	true-sweep-150
141	attentive_lstm	0.9245962304966628	0.9810469362755326		0.8877840983051037	0.00048995520671135	0.46261915685307226	3	1	adam	None	2	544	1	768	55	True	0.00010153875026683948	results-sig-2021-g2p-dut/attentive_lstm/1696899222/version_0	1	480	2	1	0.12467526525944116	True	128	128	55	55	693300	1	LSTMEncoder	0		min	0.00048995520671135	1	0.3333333333333333	0	5	loss	0.8877840983051037	4	1	0.00010153875026683948	16438.294976711273	1.0783627033233645	0.864903450012207	1476	655	1696915663.9624348	38703	0.9010000228881836	scarlet-sweep-147
142	attentive_lstm	0.9824800524273806	0.991673799676158		0.8343801097385933	0.0001515599773477201	0.3851427920217976	3	1	adam	None	2	368	1	320	55	True	0.0015778822872220227	results-sig-2021-g2p-dut/attentive_lstm/1696896337/version_0	1	128	2	1	0.11427369404433774	True	128	128	55	55	1307700	3	LSTMEncoder	0		min	0.0001515599773477201	1	0.3333333333333333	0	5	loss	0.8343801097385933	4	3	0.0015778822872220227	2872.323760509491	1.0550453662872314	0.809455394744873	972	431	1696899213.2455144	19007	0.8970000147819519	comic-sweep-146
143	attentive_lstm	0.8839745473376992	0.9900273944242654		0.5585680139597152	0.0003860717069594406	0.28235347955198065	3	1	adam	reduceonplateau	2	1936	1	512	55	True	9.04687510708836e-06	results-sig-2021-g2p-dut/attentive_lstm/1696887418/version_0	1	160	1	1	0.1306390062280279	True	128	128	55	55	2755100	2	LSTMEncoder	0		min	0.0003860717069594406	1	0.3333333333333333	0	5	loss	0.5585680139597152	4	2	9.04687510708836e-06	8882.797313690186	1.0761021375656128	0.9468616843223572	1800	799	1696896304.9884927	27199	0.878000020980835	sunny-sweep-144
144	attentive_lstm	0.9514207661759913	0.9899229801957032		0.7207233959971787	0.0008419194539087054	0.39869810844062065	3	1	adam	reduceonplateau	2	1184	1	1600	55	True	5.722578257901768e-05	results-sig-2021-g2p-dut/attentive_lstm/1696846763/version_0	1	208	1	1	0.07756969828709287	True	128	128	55	55	1950600	3	LSTMEncoder	0		min	0.0008419194539087054	1	0.3333333333333333	0	5	loss	0.7207233959971787	4	3	5.722578257901768e-05	40590.26726460457	0.7999212741851807	0.5793557167053223	756	335	1696887356.957239	18479	0.8989999890327454	sleek-sweep-142
145	attentive_lstm	0.8782421009850193	0.9954274589905384		0.6555982541238998	0.0008886340341811327	0.3984937764737818	3	1	adam	reduceonplateau	2	448	1	832	55	True	1.6683317408540945e-05	results-sig-2021-g2p-dut/attentive_lstm/1696824918/version_0	1	272	2	1	0.10099529201070218	True	128	128	55	55	704200	1	LSTMEncoder	0		min	0.0008886340341811327	1	0.3333333333333333	0	5	loss	0.6555982541238998	4	1	1.6683317408540945e-05	21764.869458913803	0.9610209465026855	0.7353039383888245	1620	719	1696846687.078418	25919	0.8970000147819519	scarlet-sweep-140
146	attentive_lstm	0.8123570289854922	0.993525079666032		0.15811963330624126	0.0005905250380732489	0.25647204243496147	3	1	adam	None	2	1072	1	1472	55	True	4.0837056125478656e-05	results-sig-2021-g2p-dut/attentive_lstm/1696772644/version_0	1	144	2	1	0.09343227699241696	True	128	128	55	55	3270000	4	LSTMEncoder	0		min	0.0005905250380732489	1	0.3333333333333333	0	5	loss	0.15811963330624126	4	4	4.0837056125478656e-05	52258.693481206894	0.9229774475097656	0.6772554516792297	1107	491	1696824907.904941	29519	0.8949999809265137	helpful-sweep-139
147	attentive_lstm	0.8905952079061142	0.996454352636112		0.1717408149229807	0.00013214271119210168	0.49980551524611816	3	1	adam	None	2	944	1	1088	55	True	3.591451062199256e-05	results-sig-2021-g2p-dut/attentive_lstm/1696740141/version_0	1	176	1	1	0.11944625499080196	True	128	128	55	55	3800700	3	LSTMEncoder	0		min	0.00013214271119210168	1	0.3333333333333333	0	5	loss	0.1717408149229807	4	3	3.591451062199256e-05	32489.585726499557	1.002074956893921	0.8459188342094421	1323	587	1696772634.6120746	19991	0.8970000147819519	wild-sweep-138
148	attentive_lstm	0.8643478744878976	0.9955593362771676		0.2816708782031322	0.0007131356819980975	0.1833286094566676	3	1	adam	reduceonplateau	2	256	1	384	55	True	4.3368832529866915e-06	results-sig-2021-g2p-dut/attentive_lstm/1696733786/version_0	1	320	1	1	0.19722283464447785	True	128	128	55	55	2063600	2	LSTMEncoder	0		min	0.0007131356819980975	1	0.3333333333333333	0	5	loss	0.2816708782031322	4	2	4.3368832529866915e-06	6270.020056724548	1.5231637954711914	1.3322691917419434	1800	799	1696740060.0377758	25599	0.8410000205039978	eager-sweep-135
149	attentive_lstm	0.8159945318036202	0.9853440594917744		0.8262151237263637	0.0005361464995225156	0.04037897752445657	3	1	adam	reduceonplateau	2	1680	1	704	55	True	0.0001548543218111276	results-sig-2021-g2p-dut/attentive_lstm/1696728484/version_0	1	368	1	1	0.11733690661527003	True	128	128	55	55	613800	4	LSTMEncoder	0		min	0.0005361464995225156	1	0.3333333333333333	0	5	loss	0.8262151237263637	4	4	0.0001548543218111276	5291.269132852554	0.9878058433532716	0.8188694715499878	603	267	1696733779.0146008	9111	0.8880000114440918	ethereal-sweep-134
150	attentive_lstm	0.9260037088446964	0.9851742851000426		0.4291661220177051	0.0004772378118353318	0.4535633057341056	3	1	adam	None	2	1168	1	1408	55	True	0.001647718957725926	results-sig-2021-g2p-dut/attentive_lstm/1696709217/version_0	1	144	1	1	0.10127220017383814	True	128	128	55	55	4965600	3	LSTMEncoder	0		min	0.0004772378118353318	1	0.3333333333333333	0	5	loss	0.4291661220177051	4	3	0.001647718957725926	19252.402012348175	0.9877567291259766	0.7315714955329895	522	231	1696728473.8593884	12759	0.8870000243186951	sparkling-sweep-133
151	attentive_lstm	0.9888876259381438	0.99001290995978		0.814416245974415	0.00022636863264872213	0.3919887648587049	3	1	adam	warmupinvsqrt	2	96	1	1152	55	True	5.081667709424239e-06	results-sig-2021-g2p-dut/attentive_lstm/1696668155/version_0	1	480	1	1	0.029236659098100182	True	128	128	55	55	56900	5	LSTMEncoder	0		min	0.00022636863264872213	1	0.3333333333333333	592	5	loss	0.814416245974415	4	5	4.772589525711691e-07	40999.714992284775	0.724580705165863	0.3375895023345947	1800	799	1696709158.8635602	67199	0.7919999957084656	pretty-sweep-131
152	attentive_lstm	0.944880277226384	0.9837336138041088		0.5825839250135092	0.000634129772869095	0.3945482351960969	3	1	adam	reduceonplateau	2	160	1	384	55	True	2.1988763375068697e-05	results-sig-2021-g2p-dut/attentive_lstm/1696662018/version_0	1	240	2	1	0.1546676530563213	True	128	128	55	55	2736300	5	LSTMEncoder	0		min	0.000634129772869095	1	0.3333333333333333	0	5	loss	0.5825839250135092	4	5	2.1988763375068697e-05	6123.461009979248	1.2058382034301758	1.057182788848877	1575	699	1696668145.91899	34999	0.8970000147819519	gallant-sweep-130
153	attentive_lstm	0.9541780233685044	0.9808515475523384		0.5325329594845873	0.0001950047196991533	0.3129521096135946	3	1	adam	reduceonplateau	2	128	1	1024	55	True	0.002541227168498919	results-sig-2021-g2p-dut/attentive_lstm/1696650038/version_0	1	464	2	1	0.1409269870293528	True	128	128	55	55	1612100	2	LSTMEncoder	0		min	0.0001950047196991533	1	0.3333333333333333	0	5	loss	0.5325329594845873	4	2	0.0001950047196991533	11967.051076889038	1.178744554519653	0.9571452736854552	648	287	1696662009.109437	18143	0.8880000114440918	vague-sweep-129
154	attentive_lstm	0.9762213401045682	0.99123857044012		0.13198974963816631	0.0006841808465077963	0.3733920285881912	3	1	adam	reduceonplateau	2	1408	1	320	55	True	0.00014856253995820898	results-sig-2021-g2p-dut/attentive_lstm/1696647411/version_0	1	304	2	1	0.009794664857656055	True	128	128	55	55	3193700	3	LSTMEncoder	0		min	0.0006841808465077963	1	0.3333333333333333	0	5	loss	0.13198974963816631	4	3	0.00014856253995820898	2615.93746304512	0.4449929893016815	0.09828925877809525	846	375	1696650031.106515	17295	0.9039999842643738	pretty-sweep-128
155	attentive_lstm	0.9323473648818188	0.980345564182802		0.7120386567569736	0.0007294878928137264	0.4346954398774589	3	1	adam	None	2	624	1	320	55	True	0.0014980510640591569	results-sig-2021-g2p-dut/attentive_lstm/1696645555/version_0	1	160	1	1	0.07421285465917471	True	128	128	55	55	3223400	5	LSTMEncoder	0		min	0.0007294878928137264	1	0.3333333333333333	0	5	loss	0.7120386567569736	4	5	0.0014980510640591569	1843.059886932373	0.8483423590660095	0.563738226890564	675	299	1696647402.703055	11699	0.8960000276565552	polished-sweep-127
156	attentive_lstm	0.958120528211909	0.9967377148456452		0.5982578144069975	0.00017465120597644584	0.10898391210797724	3	1	adam	reduceonplateau	2	352	1	576	55	True	2.8430563147424764e-05	results-sig-2021-g2p-dut/attentive_lstm/1696635129/version_0	1	96	1	1	0.10039509721537727	True	128	128	55	55	1105200	4	LSTMEncoder	0		min	0.00017465120597644584	1	0.3333333333333333	0	5	loss	0.5982578144069975	4	4	2.8430563147424764e-05	10410.921411514282	0.968383014202118	0.7248230576515198	1683	747	1696645544.2225604	34407	0.8980000019073486	young-sweep-126
157	attentive_lstm	0.8793503295200475	0.9985575247370254		0.6189711672777939	0.0009555108350875962	0.18949594060759156	3	1	adam	None	2	16	1	128	55	True	3.7587466600748713e-06	results-sig-2021-g2p-dut/attentive_lstm/1696619712/version_0	1	416	2	1	0.02392815415825038	True	128	128	55	55	4854500	4	LSTMEncoder	0		min	0.0009555108350875962	1	0.3333333333333333	0	5	loss	0.6189711672777939	4	4	3.7587466600748713e-06	15068.118635177612	0.580865204334259	0.2660965025424957	1800	799	1696634784.3304002	399999	0.8679999709129333	earthy-sweep-124
158	attentive_lstm	0.9981830569115198	0.9920980950896968		0.5499689223568991	0.0008209895651615683	0.46290857265352486	3	1	adam	None	2	464	1	1152	55	True	5.231141622992033e-06	results-sig-2021-g2p-dut/attentive_lstm/1696566380/version_0	1	80	2	1	0.004169920083926604	True	128	128	55	55	4809200	2	LSTMEncoder	0		min	0.0008209895651615683	1	0.3333333333333333	0	5	loss	0.5499689223568991	4	2	5.231141622992033e-06	53267.543885707855	0.410686731338501	0.11558084189891817	1800	799	1696619651.2754078	27999	0.8650000095367432	helpful-sweep-122
159	attentive_lstm	0.9784873554169448	0.9886425612352576		0.3099366574481744	0.0005387238896436645	0.47009233651554927	3	1	adam	warmupinvsqrt	2	1376	1	640	55	True	0.0001242744804079713	results-sig-2021-g2p-dut/attentive_lstm/1696560066/version_0	1	112	2	1	0.0426520650952835	True	128	128	55	55	605000	5	LSTMEncoder	0		min	0.0005387238896436645	1	0.3333333333333333	3517	5	loss	0.3099366574481744	4	5	5.738067502698756e-05	6301.2560431957245	0.6408410668373108	0.3540422320365906	792	351	1696566371.0656905	16543	0.8989999890327454	devoted-sweep-121
160	attentive_lstm	0.8771788160037649	0.9803250177323408		0.7689364401014908	0.00032344166232099985	0.15255267553544322	3	1	adam	None	2	544	1	64	55	True	0.000663057990738719	results-sig-2021-g2p-dut/attentive_lstm/1696558656/version_0	1	336	2	1	0.11211515369817512	True	128	128	55	55	862900	4	LSTMEncoder	0		min	0.00032344166232099985	1	0.3333333333333333	0	5	loss	0.7689364401014908	4	4	0.000663057990738719	1363.4364426136017	1.065825343132019	0.8071852326393127	1017	451	1696560023.5145795	26667	0.8920000195503235	polar-sweep-119
161	attentive_lstm	0.9353283286970624	0.996869294332246		0.34596685254905135	0.00041683298373264033	0.3025824913023368	3	1	adam	None	2	416	1	256	55	True	0.00013673426621545922	results-sig-2021-g2p-dut/attentive_lstm/1696555591/version_0	1	96	1	1	0.15534049067300887	True	128	128	55	55	3117000	2	LSTMEncoder	0		min	0.00041683298373264033	1	0.3333333333333333	0	5	loss	0.34596685254905135	4	2	0.00013673426621545922	3053.495817422867	1.241488695144653	1.054036021232605	1440	639	1696558648.5161574	24959	0.8939999938011169	noble-sweep-118
162	attentive_lstm	0.804883636019004	0.9809959369644684		0.16060163362062596	0.0006626167825035671	0.4627206385839851	3	1	adam	warmupinvsqrt	2	1936	1	1216	55	True	0.0008624979409179984	results-sig-2021-g2p-dut/attentive_lstm/1696494992/version_0	1	464	1	1	0.17274266957390105	True	128	128	55	55	2460400	2	LSTMEncoder	0		min	0.0006626167825035671	1	0.3333333333333333	10166	5	loss	0.16060163362062596	4	2	0.0005276188116655238	60420.30308055878	1.2733254432678225	1.1357762813568115	1800	799	1696555416.2546196	27199	0.902999997138977	wandering-sweep-113
163	attentive_lstm	0.8022631579296281	0.9956020951892632		0.3246099647675349	0.0008912460783816476	0.25451036397320337	3	1	adam	warmupinvsqrt	2	832	1	384	55	True	0.0016635723991321454	results-sig-2021-g2p-dut/attentive_lstm/1696489132/version_0	1	368	2	1	0.17669228696762118	True	128	128	55	55	642500	3	LSTMEncoder	0		min	0.0008912460783816476	1	0.3333333333333333	3088	5	loss	0.3246099647675349	4	3	0.0005714612521675409	5847.766558170319	1.3572101593017578	1.158261775970459	1512	671	1696494984.1252782	26207	0.8980000019073486	divine-sweep-112
164	attentive_lstm	0.8300638296301371	0.9896044378643392		0.5981873393179985	0.000440024765434523	0.12330814919519344	3	1	adam	None	2	1600	1	704	55	True	0.0001907638888241187	results-sig-2021-g2p-dut/attentive_lstm/1696478342/version_0	1	48	2	1	0.11364813550669624	True	128	128	55	55	1970900	4	LSTMEncoder	0		min	0.000440024765434523	1	0.3333333333333333	0	5	loss	0.5981873393179985	4	4	0.0001907638888241187	10693.67462515831	1.029960036277771	0.8057892322540283	1179	523	1696489039.2220333	20959	0.8970000147819519	avid-sweep-109
165	attentive_lstm	0.8773272702594771	0.9877525978110068		0.8404849840909092	0.00036406741322278263	0.15883782626671278	3	1	adam	reduceonplateau	2	1520	1	320	55	True	0.006410336886733752	results-sig-2021-g2p-dut/attentive_lstm/1696476181/version_0	1	128	1	1	0.17291146216320574	True	128	128	55	55	1047300	5	LSTMEncoder	0		min	0.00036406741322278263	1	0.3333333333333333	0	5	loss	0.8404849840909092	4	5	0.0011276658856931377	2146.6576402187347	1.3447887897491455	1.138689398765564	774	343	1696478333.7058203	14791	0.8830000162124634	dauntless-sweep-108
166	attentive_lstm	0.9201352878297387	0.996733385140036		0.43514734083448625	0.0008778038917388306	0.14053582388654773	3	1	adam	reduceonplateau	2	1744	1	960	55	True	2.1776585698346416e-06	results-sig-2021-g2p-dut/attentive_lstm/1696443847/version_0	1	496	1	1	0.03026214864306194	True	128	128	55	55	3542600	3	LSTMEncoder	0		min	0.0008778038917388306	1	0.3333333333333333	0	5	loss	0.43514734083448625	4	3	2.1776585698346416e-06	32319.146072864532	0.5900641083717346	0.2937871217727661	1800	799	1696476169.9935768	29599	0.859000027179718	dark-sweep-107
167	attentive_lstm	0.993311698201512	0.9894831314296554		0.841792886001798	0.00017615558518222776	0.1844188352646282	3	1	adam	None	2	1552	1	320	55	True	0.00020598087122123215	results-sig-2021-g2p-dut/attentive_lstm/1696441674/version_0	1	272	2	1	0.1112059900521947	True	128	128	55	55	4412200	2	LSTMEncoder	0		min	0.00017615558518222776	1	0.3333333333333333	0	5	loss	0.841792886001798	4	2	0.00020598087122123215	2159.715298175812	1.0037298202514648	0.788795530796051	720	319	1696443837.764445	13439	0.8970000147819519	cool-sweep-106
168	attentive_lstm	0.8942384818548607	0.980152278918806		0.19171483793132585	0.0008739700124754226	0.16268176198735668	3	1	adam	None	2	48	1	1728	55	True	0.0008245928910126149	results-sig-2021-g2p-dut/attentive_lstm/1696410037/version_0	1	64	2	1	0.08346101371730358	True	128	128	55	55	4826500	4	LSTMEncoder	0		min	0.0008739700124754226	1	0.3333333333333333	0	5	loss	0.19171483793132585	4	4	0.0008245928910126149	31621.475231170654	0.8929278254508972	0.6127344369888306	549	243	1696441663.0203412	40747	0.8960000276565552	deft-sweep-105
169	attentive_lstm	0.842647041070143	0.9964025722068452		0.5554902234785059	0.00018986148544088488	0.3414475802393637	3	1	adam	reduceonplateau	2	1600	1	1344	55	True	0.004711871916038305	results-sig-2021-g2p-dut/attentive_lstm/1696368712/version_0	1	256	1	1	0.07368682674311425	True	128	128	55	55	1433700	4	LSTMEncoder	0		min	0.00018986148544088488	1	0.3333333333333333	0	5	loss	0.5554902234785059	4	4	0.00018986148544088488	41312.20853853226	0.8060020208358765	0.5509811043739319	1134	503	1696410029.1121156	20159	0.8920000195503235	prime-sweep-104
170	attentive_lstm	0.8221619401270571	0.9908626903248996		0.7687187954608004	0.0008083318563684466	0.38720332723552847	3	1	adam	reduceonplateau	2	1328	1	448	55	True	1.0065734153030346e-06	results-sig-2021-g2p-dut/attentive_lstm/1696366680/version_0	1	208	1	1	0.01996688491078256	True	128	128	55	55	4519800	3	LSTMEncoder	0		min	0.0008083318563684466	1	0.3333333333333333	0	5	loss	0.7687187954608004	4	3	1.0065734153030346e-06	2019.9248633384705	2.7361738681793213	1.7716937065124512	459	203	1696368704.1137764	9995	0.0	glamorous-sweep-103
171	attentive_lstm	0.9210614264251772	0.9967350623506448		0.6941091522051246	0.0007192573165824358	0.06333719717679959	3	1	adam	None	2	976	1	384	55	True	2.382173511246409e-06	results-sig-2021-g2p-dut/attentive_lstm/1696350658/version_0	1	336	1	1	0.19384843231810064	True	128	128	55	55	90500	1	LSTMEncoder	0		min	0.0007192573165824358	1	0.3333333333333333	0	5	loss	0.6941091522051246	4	1	2.382173511246409e-06	1564.6764228343964	3.054903507232666	2.318830728530884	459	203	1696352226.7856798	3467	0.0	brisk-sweep-101
172	attentive_lstm	0.8015829429416854	0.9833079371702044		0.5092309983106221	0.0005902699606223792	0.20014505911181923	3	1	adam	reduceonplateau	2	640	1	192	55	True	1.7413061797543108e-06	results-sig-2021-g2p-dut/attentive_lstm/1696349402/version_0	1	368	1	1	0.031287875460927816	True	128	128	55	55	2858100	3	LSTMEncoder	0		min	0.0005902699606223792	1	0.3333333333333333	0	5	loss	0.5092309983106221	4	3	1.7413061797543108e-06	1168.865692138672	3.042680263519287	2.2086341381073	459	203	1696350575.00757	5099	0.0	fiery-sweep-98
173	attentive_lstm	0.887232190750279	0.9980140472722572		0.11278896286031144	0.000876186515976425	0.2237186344621585	3	1	adam	None	2	80	1	1664	55	True	0.002747773559234947	results-sig-2021-g2p-dut/attentive_lstm/1696323999/version_0	1	432	1	1	0.1271548750940575	True	128	128	55	55	3825200	3	LSTMEncoder	0		min	0.000876186515976425	1	0.3333333333333333	0	5	loss	0.11278896286031144	4	3	0.002747773559234947	25224.23801636696	1.4342904090881348	0.8853412866592407	522	231	1696349227.3989124	23199	0.7850000262260437	earthy-sweep-92
174	attentive_lstm	0.8517948963437315	0.9895916823719976		0.4031407369315676	0.0007170474196895209	0.19223150599202732	3	1	adam	None	2	272	1	832	55	True	0.00011487668079463887	results-sig-2021-g2p-dut/attentive_lstm/1696312110/version_0	1	64	1	1	0.17668613125685437	True	128	128	55	55	117000	4	LSTMEncoder	0		min	0.0007170474196895209	1	0.3333333333333333	0	5	loss	0.4031407369315676	4	4	0.00011487668079463887	11877.87640285492	1.3606199026107788	1.1606087684631348	882	391	1696323992.135747	11759	0.8920000195503235	ethereal-sweep-91
175	attentive_lstm	0.9531908061283704	0.9964623115444458		0.5413140758408667	0.0005948511026870995	0.3825382519395734	3	1	adam	reduceonplateau	2	720	1	128	55	True	0.00011266346662978818	results-sig-2021-g2p-dut/attentive_lstm/1696309589/version_0	1	416	2	1	0.13987290514633985	True	128	128	55	55	4717400	4	LSTMEncoder	0		min	0.0005948511026870995	1	0.3333333333333333	0	5	loss	0.5413140758408667	4	4	0.00011266346662978818	2369.1962168216705	1.152712345123291	0.9996286630630492	1584	703	1696311961.976158	16191	0.8960000276565552	decent-sweep-86
