	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	_timestamp	trainer/global_step	_step	lr-Adam	val_loss	train_loss	epoch	_runtime	max_val_accuracy	name
106	attentive_lstm	0.92127056981437	0.9968568451506562		0.5137006788571143	0.0005798923385283185	0.1854826740365651	3	1	adam	warmupinvsqrt	2	464	1	512	61	True	8.082066243587997e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693634988/version_0	1	32	1	1	0.15294943896592172	True	128	128	100	61	3940000	2	LSTMEncoder	39		min	0.0005798923385283185	1	0.3333333333333333	8491	5	loss	0.5137006788571143	4	2	1693636101.3352735	4487	459	4.250913654912731e-06	3.2027478218078613	3.1742711067199707	203	1100.7622256278992	0.0	atomic-sweep-145
107	attentive_lstm	0.9220162390120598	0.9926975234500924		0.3311480682315982	0.0004661656034191279	0.2287538033581921	3	1	adam	warmupinvsqrt	2	560	1	1152	61	True	1.3592811425435355e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693634478/version_0	1	400	2	1	0.08677549098482779	True	128	128	100	61	3078800	3	LSTMEncoder	39		min	0.0004661656034191279	1	0.3333333333333333	10995	5	loss	0.3311480682315982	4	3	1693646755.4006884	20447	1278	9.97617661032616e-06	0.7730333805084229	0.654078483581543	567	12268.902769327164	0.878000020980835	still-sweep-144
108	attentive_lstm	0.9244859957261194	0.9936528693874274		0.8061967381081107	0.0004727403246056484	0.34901423496614586	3	1	adam	warmupinvsqrt	2	96	1	128	61	True	0.0033352688918649705	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693633645/version_0	1	464	1	1	0.1263690057924338	True	128	128	100	61	1040400	5	LSTMEncoder	39		min	0.0004727403246056484	1	0.3333333333333333	10837	5	loss	0.8061967381081107	4	5	1693635184.761073	27299	585	0.002105430247575086	1.1195697784423828	1.0066423416137695	259	1529.023118019104	0.8500000238418579	radiant-sweep-143
109	attentive_lstm	0.9532475994205416	0.9907294122988244		0.19856202440126391	0.0005480923684291662	0.23752171747170836	3	1	adam	None	2	1520	1	1728	61	True	6.471707641044168e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693630924/version_0	1	48	1	1	0.03333417087487003	True	128	128	100	61	102000	4	LSTMEncoder	39		min	0.0005480923684291662	1	0.3333333333333333	0	5	loss	0.19856202440126391	4	4	1693657247.4593997	19439	1620	6.471707641044168e-05	0.4343749284744262	0.29119011759757996	719	26316.488614559177	0.871999979019165	sage-sweep-142
110	attentive_lstm	0.8971881169577905	0.9813615874058844		0.28094666753886377	0.0008273392899724057	0.00884079344559674	3	1	adam	warmupinvsqrt	2	1024	1	320	61	True	1.0829470024018412e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693628197/version_0	1	176	2	1	0.18882384626556983	True	128	128	100	61	351100	2	LSTMEncoder	39		min	0.0008273392899724057	1	0.3333333333333333	685	5	loss	0.28094666753886377	4	2	1693630913.9448676	15999	1800	2.2421470995744967e-06	1.4962379932403564	1.3808692693710327	799	2710.4007647037506	0.7369999885559082	legendary-sweep-141
111	attentive_lstm	0.9776209119111646	0.9850824069240977		0.1228228323997098	8.769927850854632e-05	0.49001744888487153	3	1	adam	reduceonplateau	2	752	1	1344	61	True	0.00015841655006008392	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693627845/version_0	1	352	2	1	0.11093879264138412	True	128	128	100	61	3209800	5	LSTMEncoder	39		min	8.769927850854632e-05	1	0.3333333333333333	0	5	loss	0.1228228323997098	4	5	1693634970.2582695	7235	603	8.769927850854632e-05	0.8988672494888306	0.8005966544151306	267	7116.913612604141	0.8790000081062317	tough-sweep-140
112	attentive_lstm	0.9231886153443418	0.9879588114757965		0.3532198674782354	0.00012597286456195875	0.059263111846645344	3	1	adam	reduceonplateau	2	736	1	768	61	True	0.0001388279498260093	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693623706/version_0	1	288	2	1	0.08552258225214215	True	128	128	100	61	2783700	4	LSTMEncoder	39		min	0.00012597286456195875	1	0.3333333333333333	0	5	loss	0.3532198674782354	4	4	1693637034.8703172	22399	1800	0.00012597286456195875	0.7364416122436523	0.6339792013168335	799	13321.297200202942	0.9020000100135804	eternal-sweep-138
113	attentive_lstm	0.92098038484405	0.9805031886859366		0.5511986282076143	0.000401056712409655	0.03704619195957787	3	1	adam	warmupinvsqrt	2	1408	1	1152	61	True	0.0011141753414265964	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693622914/version_0	1	320	1	1	0.04463196694641296	True	128	128	100	61	829500	5	LSTMEncoder	39		min	0.000401056712409655	1	0.3333333333333333	2356	5	loss	0.5511986282076143	4	5	1693633632.9166276	17631	1368	0.0004076128260143055	0.49716365337371826	0.36043426394462585	607	10709.651532649994	0.890999972820282	crisp-sweep-136
114	attentive_lstm	0.9879976348151402	0.9824572156219044		0.5983641082560188	0.0006578472212243115	0.19603997601236928	3	1	adam	warmupinvsqrt	2	144	1	1216	61	True	0.0001249043903904107	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693618652/version_0	1	176	1	1	0.14153912551226344	True	128	128	100	61	32200	2	LSTMEncoder	39		min	0.0006578472212243115	1	0.3333333333333333	223	5	loss	0.5983641082560188	4	2	1693634462.7650738	55999	1800	7.886925272325728e-06	1.076336145401001	0.976615309715271	799	15803.365659713743	0.8899999856948853	rose-sweep-135
115	attentive_lstm	0.8301202765936483	0.9888001260822316		0.2825269919913803	0.0009029550704104016	0.4067891989640872	3	1	adam	None	2	1040	1	1344	61	True	0.003923656503460496	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693617275/version_0	1	176	1	1	0.14715279675203782	True	128	128	100	61	4065100	1	LSTMEncoder	39		min	0.0009029550704104016	1	0.3333333333333333	0	5	loss	0.2825269919913803	4	1	1693622902.6317885	9359	540	0.003923656503460496	1.4425649642944336	1.1221188306808472	239	5618.484265327454	0.8730000257492065	divine-sweep-134
116	attentive_lstm	0.8208291040982664	0.9982648604296992		0.49103594452275334	0.0001771332996421643	0.11997225389089738	3	1	adam	reduceonplateau	2	368	1	1472	61	True	2.0621730082481176e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693616129/version_0	1	464	2	1	0.01656918758414443	True	128	128	100	61	4370700	1	LSTMEncoder	39		min	0.0001771332996421643	1	0.3333333333333333	0	5	loss	0.49103594452275334	4	1	1693645143.6939013	15119	1215	2.0621730082481176e-05	0.29073387384414673	0.15443645417690277	539	29007.72988128662	0.8709999918937683	tough-sweep-133
117	attentive_lstm	0.8686007874435633	0.9821295754421308		0.8650971310782402	0.0009145996544710814	0.3443600693611696	3	1	adam	warmupinvsqrt	2	448	1	64	61	True	3.892176259693633e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693615570/version_0	1	288	1	1	0.022916311437297623	True	128	128	100	61	3155500	1	LSTMEncoder	39		min	0.0009145996544710814	1	0.3333333333333333	7043	5	loss	0.8650971310782402	4	1	1693616118.2691782	4691	459	2.580231571277804e-05	3.180306196212769	2.7731573581695557	203	541.2554612159729	0.0	stellar-sweep-132
118	attentive_lstm	0.858270099042607	0.9893136888858372		0.8385024160295348	0.0009238279748228936	0.130303223025361	3	1	adam	None	2	80	1	1920	61	True	0.00032870860320388613	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693615521/version_0	1	80	2	1	0.19687649021429648	True	128	128	100	61	3590700	4	LSTMEncoder	39		min	0.0009238279748228936	1	0.3333333333333333	0	5	loss	0.8385024160295348	4	4	1693645227.1301355	71999	1296	0.00032870860320388613	1.3815319538116455	1.286544919013977	575	29697.765253543857	0.8920000195503235	splendid-sweep-131
119	attentive_lstm	0.8586920822587499	0.991861326916248		0.8971949886217806	0.0007250801114955795	0.2023462171149633	3	1	adam	warmupinvsqrt	2	1632	1	1664	61	True	0.006508302370073072	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693615480/version_0	1	224	2	1	0.18823665539801152	True	128	128	100	61	19200	4	LSTMEncoder	39		min	0.0007250801114955795	1	0.3333333333333333	47	5	loss	0.8971949886217806	4	4	1693628180.4813335	8199	738	0.0004934836519226017	1.309691309928894	1.2389668226242063	327	12693.596635580065	0.902999997138977	upbeat-sweep-130
120	attentive_lstm	0.8918264557786704	0.988720695004307		0.27932819864033764	0.0007834683181609736	0.4201318150553803	3	1	adam	None	2	288	1	256	61	True	0.00780757562411044	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693614630/version_0	1	352	1	1	0.01489921027057488	True	128	128	100	61	2099100	5	LSTMEncoder	39		min	0.0007834683181609736	1	0.3333333333333333	0	5	loss	0.27932819864033764	4	5	1693615509.5575936	8119	522	0.00780757562411044	3.4577226638793945	2.594017744064331	231	871.2267816066742	0.8309999704360962	vague-sweep-129
121	attentive_lstm	0.9131292945682646	0.9834197607662446		0.6939045595243443	0.0009497363811006464	0.3067183947456636	3	1	adam	reduceonplateau	2	576	1	1856	61	True	2.9030762970074084e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693614523/version_0	1	352	2	1	0.15470656726653312	True	128	128	100	61	1570600	4	LSTMEncoder	39		min	0.0009497363811006464	1	0.3333333333333333	0	5	loss	0.6939045595243443	4	4	1693651279.1523805	27999	1800	2.9030762970074084e-05	1.144867181777954	1.052152395248413	799	36745.414427518845	0.8939999938011169	honest-sweep-128
122	attentive_lstm	0.8154909903429626	0.9955163716235268		0.45240171553277864	0.00012306564180030165	0.20008648657132155	3	1	adam	warmupinvsqrt	2	480	1	128	61	True	7.072964604236226e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693613796/version_0	1	80	2	1	0.05173165341838364	True	128	128	100	61	4672400	4	LSTMEncoder	39		min	0.00012306564180030165	1	0.3333333333333333	9734	5	loss	0.45240171553277864	4	4	1693615469.5460885	16799	1800	5.3872126476468745e-05	0.5128305554389954	0.47389575839042664	799	1664.5904383659365	0.871999979019165	olive-sweep-127
123	attentive_lstm	0.8903982281442878	0.9806761524101922		0.162742528735678	0.0009917497305590756	0.0014748355731976082	3	1	adam	reduceonplateau	2	672	1	256	61	True	5.504053807459848e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693612593/version_0	1	208	1	1	0.08242424380557974	True	128	128	100	61	1686400	3	LSTMEncoder	39		min	0.0009917497305590756	1	0.3333333333333333	0	5	loss	0.162742528735678	4	3	1693615559.0806243	23039	1728	5.504053807459848e-05	0.7481811046600342	0.6158667206764221	767	2956.5126054286957	0.8679999709129333	sparkling-sweep-126
124	attentive_lstm	0.8305224416779791	0.9954133167265694		0.355219417378152	7.908335093374544e-05	0.2010157185328839	3	1	adam	None	2	1232	1	1984	61	True	9.499498936167909e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693609288/version_0	1	224	1	1	0.027518724148750853	True	128	128	100	61	199700	2	LSTMEncoder	39		min	7.908335093374544e-05	1	0.3333333333333333	0	5	loss	0.355219417378152	4	2	1693657044.135036	19799	1350	9.499498936167909e-06	0.39224427938461304	0.24767300486564636	599	47749.41948008537	0.8629999756813049	robust-sweep-121
125	attentive_lstm	0.9552149652350856	0.9954912009551268		0.7316162959475577	0.0007225791249597036	0.21688732913945963	3	1	adam	None	2	336	1	896	61	True	0.0011424726333777032	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693607619/version_0	1	128	1	1	0.06559124713107958	True	128	128	100	61	4095800	5	LSTMEncoder	39		min	0.0007225791249597036	1	0.3333333333333333	0	5	loss	0.7316162959475577	4	5	1693614512.7693455	18839	1413	0.0011424726333777032	0.6333615779876709	0.5131057500839233	627	6883.229774475098	0.8849999904632568	gentle-sweep-115
126	attentive_lstm	0.8054845220437726	0.9972875935540908		0.3204084047206777	0.0005307323346110856	0.013108059434193908	3	1	adam	None	2	1776	1	768	61	True	0.00016397571034610655	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693606697/version_0	1	336	2	1	0.15973095311085372	True	128	128	100	61	4392700	3	LSTMEncoder	39		min	0.0005307323346110856	1	0.3333333333333333	0	5	loss	0.3204084047206777	4	3	1693614616.3507826	17755	1737	0.00016397571034610655	1.174675464630127	1.0947190523147583	771	7907.456598520279	0.8970000147819519	sage-sweep-114
127	attentive_lstm	0.8275462293507719	0.9891319064060852		0.23830116923264724	0.00026981354940035105	0.08903192920550113	3	1	adam	None	2	1024	1	768	61	True	1.1560212136776844e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693605400/version_0	1	448	2	1	0.021669172383704763	True	128	128	100	61	1993300	4	LSTMEncoder	39		min	0.00026981354940035105	1	0.3333333333333333	0	5	loss	0.23830116923264724	4	4	1693607607.664968	4079	459	1.1560212136776844e-06	2.6611645221710205	2.158733606338501	203	2174.8681421279907	0.0	valiant-sweep-112
128	attentive_lstm	0.8115290280776112	0.9930444802651314		0.34460635154218366	0.0007395868075384922	0.24243642340097088	3	1	adam	warmupinvsqrt	2	384	1	576	61	True	0.003705275278093982	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693603486/version_0	1	224	1	1	0.16384962725977614	True	128	128	100	61	1762200	4	LSTMEncoder	39		min	0.0007395868075384922	1	0.3333333333333333	4589	5	loss	0.34460635154218366	4	4	1693605388.0926	8207	684	0.00277508513639364	1.2168413400650024	1.142465114593506	303	1885.3468441963196	0.8769999742507935	wobbly-sweep-108
129	attentive_lstm	0.9879579477731047	0.997273949134978		0.16206483181038225	0.0005369028040274424	0.3826725701993785	3	1	adam	None	2	928	1	1024	61	True	0.0007558164924260217	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693602689/version_0	1	240	2	1	0.06801199864484378	True	128	128	100	61	3027000	4	LSTMEncoder	39		min	0.0005369028040274424	1	0.3333333333333333	0	5	loss	0.16206483181038225	4	4	1693606684.6167762	5367	549	0.0007558164924260217	0.6112775802612305	0.532934844493866	243	3965.0781643390656	0.8769999742507935	jumping-sweep-106
130	attentive_lstm	0.8521574252220661	0.9931975040948088		0.7253381158193167	0.0006324289104277969	0.21833488263856715	3	1	adam	None	2	528	1	1664	61	True	0.0012794261586241624	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693600879/version_0	1	96	2	1	0.10681330457887044	True	128	128	100	61	536900	3	LSTMEncoder	39		min	0.0006324289104277969	1	0.3333333333333333	0	5	loss	0.7253381158193167	4	3	1693623688.4503958	12767	756	0.0012794261586241624	0.8785480260848999	0.772122859954834	335	22798.680025815964	0.9100000262260436	amber-sweep-103
131	attentive_lstm	0.9681272201121898	0.9870244251284008		0.8296897368522966	0.0003522476284424866	0.29207423890920614	3	1	adam	reduceonplateau	2	960	1	320	61	True	0.00020503922961588264	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693600441/version_0	1	64	2	1	0.06423432919504449	True	128	128	100	61	746800	5	LSTMEncoder	39		min	0.0003522476284424866	1	0.3333333333333333	0	5	loss	0.8296897368522966	4	5	1693603472.9114027	16799	1800	0.00020503922961588264	0.5777716040611267	0.5032463669776917	799	2999.640801668167	0.8939999938011169	daily-sweep-102
132	attentive_lstm	0.8257463123845974	0.9869509570312044		0.8916248831467948	0.00015014810274067725	0.05884791743415224	3	1	adam	warmupinvsqrt	2	1792	1	1216	61	True	0.000808222524089763	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693599100/version_0	1	480	1	1	0.12169236606212792	True	128	128	100	61	275000	4	LSTMEncoder	39		min	0.00015014810274067725	1	0.3333333333333333	613	5	loss	0.8916248831467948	4	4	1693613781.0536344	16835	1647	0.00015432581538678673	0.9481300711631776	0.8579279184341431	731	14671.407772302628	0.8899999856948853	generous-sweep-98
133	attentive_lstm	0.9046849177271048	0.9839577529788072		0.7810502787652339	0.0004406020321892338	0.3731888339280901	3	1	adam	None	2	176	1	448	61	True	1.711435432533851e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693597438/version_0	1	400	1	1	0.075324080379361	True	128	128	100	61	1287900	2	LSTMEncoder	39		min	0.0004406020321892338	1	0.3333333333333333	0	5	loss	0.7810502787652339	4	2	1693605509.1628127	45599	1800	1.711435432533851e-05	0.7219356894493103	0.589076042175293	799	8060.302912712097	0.8790000081062317	grateful-sweep-97
134	attentive_lstm	0.8604881087533721	0.9900192008794704		0.40357772183089013	0.0005143229990685007	0.3915033113352629	3	1	adam	None	2	848	1	1344	61	True	2.188133005987618e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693597259/version_0	1	240	2	1	0.04885389243387248	True	128	128	100	61	2618300	4	LSTMEncoder	39		min	0.0005143229990685007	1	0.3333333333333333	0	5	loss	0.40357772183089013	4	4	1693618636.0136075	19199	1800	2.188133005987618e-06	0.9776270389556884	0.4812817871570587	799	21352.17964053154	0.7409999966621399	rose-sweep-96
135	attentive_lstm	0.9765078982770088	0.9989922562449932		0.10716830321248638	4.175703273895694e-05	0.3636505610795659	3	1	adam	warmupinvsqrt	2	1120	1	1088	61	True	0.0025138266445499883	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693596132/version_0	1	192	2	1	0.15748402311849322	True	128	128	100	61	2238200	4	LSTMEncoder	39		min	4.175703273895694e-05	1	0.3333333333333333	7993	5	loss	0.10716830321248638	4	4	1693602668.652029	12959	810	0.0019769321167514963	1.2682039737701416	1.159709334373474	359	6484.269434928894	0.8859999775886536	laced-sweep-95
136	attentive_lstm	0.8023250634454484	0.9907431178171664		0.7441344300183184	0.00024951828219788594	0.27691004013802484	3	1	adam	warmupinvsqrt	2	368	1	1088	61	True	0.0012964411300061393	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693596069/version_0	1	208	2	1	0.036938364491100065	True	128	128	100	61	112500	2	LSTMEncoder	39		min	0.00024951828219788594	1	0.3333333333333333	305	5	loss	0.7441344300183184	4	2	1693610353.4887247	21391	1719	0.0001549035731565244	0.4205917716026306	0.3056856393814087	763	14267.588439702988	0.9110000133514404	autumn-sweep-94
137	attentive_lstm	0.8553614422571576	0.9985605447769405		0.7326439413032609	0.0007762240150402196	0.1616523956676394	3	1	adam	None	2	336	1	704	61	True	0.00020693952675978925	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693595036/version_0	1	128	1	1	0.07906057669526734	True	128	128	100	61	1953600	2	LSTMEncoder	39		min	0.0007762240150402196	1	0.3333333333333333	0	5	loss	0.7326439413032609	4	2	1693600016.5590937	19199	1440	0.00020693952675978925	0.7234814167022705	0.59609454870224	639	4969.8055737018585	0.8849999904632568	brisk-sweep-93
138	attentive_lstm	0.9477088402731242	0.9925899625146752		0.2156799971138381	0.0007503127155397367	0.2915249813327664	3	1	adam	warmupinvsqrt	2	1088	1	384	61	True	5.606464755999472e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693593383/version_0	1	496	1	1	0.043730197216281776	True	128	128	100	61	4028400	4	LSTMEncoder	39		min	0.0007503127155397367	1	0.3333333333333333	14810	5	loss	0.2156799971138381	4	4	1693596053.5239258	23087	1404	4.493882783520186e-05	0.5037046074867249	0.3668065071105957	623	2655.970533847809	0.8759999871253967	colorful-sweep-92
139	attentive_lstm	0.8373240172964764	0.9983617893336624		0.7350935740285827	0.0003778944602013836	0.4662701894274027	3	1	adam	None	2	752	1	1216	61	True	0.0050388205107074575	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693591742/version_0	1	112	2	1	0.15162915825815818	True	128	128	100	61	1396300	2	LSTMEncoder	39		min	0.0003778944602013836	1	0.3333333333333333	0	5	loss	0.7350935740285827	4	2	1693600864.7291403	6479	540	0.0050388205107074575	1.8226795196533203	1.7260053157806396	239	9111.201340436935	0.8740000128746033	misty-sweep-91
140	attentive_lstm	0.8988957409386141	0.985130189864716		0.13568823481126754	0.00025252035019325916	0.44133581175746345	3	1	adam	warmupinvsqrt	2	1088	1	1472	61	True	5.3033403710104855e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693589033/version_0	1	320	1	1	0.15522119566794848	True	128	128	100	61	621800	4	LSTMEncoder	39		min	0.00025252035019325916	1	0.3333333333333333	2286	5	loss	0.13568823481126754	4	4	1693599082.2172348	13171	801	2.2124454712361575e-05	1.173632264137268	1.0669441223144531	355	10041.262848854063	0.8759999871253967	good-sweep-90
141	attentive_lstm	0.92091613242279	0.9871940686723988		0.7991581519974938	0.0001973871021418459	0.09441478514721208	3	1	adam	warmupinvsqrt	2	1120	1	1344	61	True	0.005755573372423372	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693588710/version_0	1	208	1	1	0.05081591122654752	True	128	128	100	61	2990100	5	LSTMEncoder	39		min	0.0001973871021418459	1	0.3333333333333333	10678	5	loss	0.7991581519974938	4	5	1693596110.2254438	11807	738	0.005481613694286944	3.8830208778381343	2.0008609294891357	327	7389.958538770676	0.8759999871253967	revived-sweep-89
142	attentive_lstm	0.981994816478346	0.9871934396934796		0.27825251228814274	0.00016746481006483968	0.04537558897865229	3	1	adam	warmupinvsqrt	2	336	1	2048	61	True	0.0010877263136634843	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693588299/version_0	1	336	2	1	0.14141982935353437	True	128	128	100	61	419900	2	LSTMEncoder	39		min	0.00016746481006483968	1	0.3333333333333333	1249	5	loss	0.27825251228814274	4	2	1693617258.6238425	15839	1188	0.00030572779150084457	1.0776015520095823	0.9735382795333862	527	28947.817741394043	0.9010000228881836	fluent-sweep-88
143	attentive_lstm	0.8952333057683151	0.9872306920824132		0.41633572296629207	0.0006237507060525192	0.46971297212411867	3	1	adam	warmupinvsqrt	2	1040	1	896	61	True	4.046500425345012e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693587767/version_0	1	352	1	1	0.1601374878174057	True	128	128	100	61	2606200	2	LSTMEncoder	39		min	0.0006237507060525192	1	0.3333333333333333	10023	5	loss	0.41633572296629207	4	2	1693597242.4697087	31199	1800	2.2949475394697154e-06	1.7616682052612305	1.1780790090560913	799	9466.469062566755	0.7200000286102295	sparkling-sweep-87
144	attentive_lstm	0.859352970960453	0.995458018748414		0.17361859167968569	0.00033197985619676484	0.12129629797652051	3	1	adam	reduceonplateau	2	1184	1	1152	61	True	0.003580529727811573	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693587467/version_0	1	368	1	1	0.13669137907225926	True	128	128	100	61	355000	3	LSTMEncoder	39		min	0.00033197985619676484	1	0.3333333333333333	0	5	loss	0.17361859167968569	4	3	1693600423.0617688	25839	1710	0.00033197985619676484	1.0646347999572754	0.946557343006134	759	12947.361434698105	0.8859999775886536	colorful-sweep-86
145	attentive_lstm	0.8831110210549732	0.9904000895953546		0.573053322256139	0.0006704465646020125	0.35169171469188165	3	1	adam	reduceonplateau	2	1312	1	1216	61	True	4.15174118660646e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693586328/version_0	1	48	1	1	0.18085264867789955	True	128	128	100	61	1350100	2	LSTMEncoder	39		min	0.0006704465646020125	1	0.3333333333333333	0	5	loss	0.573053322256139	4	2	1693612574.7505271	24799	1800	4.15174118660646e-05	1.297189712524414	1.2153476476669312	799	26238.917277097706	0.878000020980835	avid-sweep-85
146	attentive_lstm	0.9922261972786518	0.997770648505848		0.4452415599383662	0.0006330037773866942	0.2382297571102654	3	1	adam	reduceonplateau	2	1408	1	512	61	True	0.0015285658034010904	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693585150/version_0	1	352	2	1	0.08637799515934518	True	128	128	100	61	364400	1	LSTMEncoder	39		min	0.0006330037773866942	1	0.3333333333333333	0	5	loss	0.4452415599383662	4	1	1693588699.4530084	17399	1350	0.0006330037773866942	0.7613561153411865	0.6464391946792603	599	3541.779578447342	0.890999972820282	good-sweep-83
147	attentive_lstm	0.8254719801262764	0.9942035227455106		0.4418249953010609	0.0005637907218718553	0.345626637615583	3	1	adam	None	2	1344	1	832	61	True	0.0002896307489869088	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693584042/version_0	1	448	1	1	0.19645711750424877	True	128	128	100	61	4238700	5	LSTMEncoder	39		min	0.0005637907218718553	1	0.3333333333333333	0	5	loss	0.4418249953010609	4	5	1693591731.0283473	9843	963	0.0002896307489869088	1.391521692276001	1.2940912246704102	427	7681.021802186966	0.8849999904632568	easy-sweep-82
148	attentive_lstm	0.8847425088776547	0.9853666955808948		0.8684053455187705	0.0006136442646081252	0.21290336779525415	3	1	adam	None	2	1264	1	384	61	True	3.1611900783121093e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693581454/version_0	1	176	2	1	0.036831021588840794	True	128	128	100	61	3597800	5	LSTMEncoder	39		min	0.0006136442646081252	1	0.3333333333333333	0	5	loss	0.8684053455187705	4	5	1693586314.355906	25599	1800	3.1611900783121093e-06	0.5231263041496277	0.44197413325309753	799	4852.074770927429	0.7829999923706055	rich-sweep-80
