	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	_step	epoch	lr-Adam	_timestamp	train_loss	_runtime	val_loss	trainer/global_step	max_val_accuracy	name
63	attentive_lstm	0.87318366253366	0.9800505799458366		0.8242922768914792	0.0008495856735667843	0.3385764861344659	3	1	adam	reduceonplateau	2	1888	1	576	50	True	0.006087819177237497	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695665470/version_0	1	288	2	1	0.10715014890637488	True	128	128	83	50	499300	3	LSTMEncoder	33		min	0.0008495856735667843	1	0.3333333333333333	0	5	loss	0.8242922768914792	4	3	1062	471	0.0008495856735667843	1695670312.4843116	0.7517110705375671	4835.688758611679	0.7859399318695068	10383	0.9679999947547911	cosmic-sweep-160
64	attentive_lstm	0.8354271870372615	0.980242738171786		0.19335491348072367	0.00022021664685257348	0.08139098616466794	3	1	adam	None	2	416	1	256	50	True	0.003113088338110927	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695665340/version_0	1	384	2	1	0.04017923369251815	True	128	128	83	50	4131300	3	LSTMEncoder	33		min	0.00022021664685257348	1	0.3333333333333333	0	5	loss	0.19335491348072367	4	3	1485	659	0.003113088338110927	1695667744.9957836	0.32224759459495544	2396.933153629303	0.3910161256790161	16499	0.9679999947547911	sandy-sweep-159
65	attentive_lstm	0.9748860213682196	0.9804952945570732		0.7155591063294037	0.00045654476817801406	0.11642187438365054	3	1	adam	warmupinvsqrt	2	1200	1	256	50	True	0.009401956849217215	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695664528/version_0	1	496	1	1	0.132353815141813	True	128	128	83	50	4282600	5	LSTMEncoder	33		min	0.00045654476817801406	1	0.3333333333333333	10706	5	loss	0.7155591063294037	4	5	873	387	0.008496537690657254	1695665787.28405	1.247950792312622	1250.7004129886627	1.8788211345672607	9699	0.9430000185966492	clear-sweep-158
66	attentive_lstm	0.981493547871534	0.9964085623462848		0.6985827870751359	0.0001913083938384276	0.47638753762957897	3	1	adam	reduceonplateau	2	640	1	448	50	True	0.0029961702397430586	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695664502/version_0	1	384	2	1	0.04794053351391608	True	128	128	83	50	2461500	1	LSTMEncoder	33		min	0.0001913083938384276	1	0.3333333333333333	0	5	loss	0.6985827870751359	4	1	783	347	0.0001913083938384276	1695666436.396331	0.382927805185318	1927.8112211227417	0.46102726459503174	11135	0.9649999737739564	colorful-sweep-157
67	attentive_lstm	0.8758005910971361	0.9807982167833794		0.5192597030822494	0.000657318695931674	0.37275194509059045	3	1	adam	None	2	1936	1	640	50	True	0.0002739065585762109	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695664004/version_0	1	496	1	1	0.040827664963861345	True	128	128	83	50	3228600	5	LSTMEncoder	33		min	0.000657318695931674	1	0.3333333333333333	0	5	loss	0.5192597030822494	4	5	1089	483	0.0002739065585762109	1695667683.4807262	0.3267402648925781	3670.6803171634674	0.3847124278545379	10163	0.9649999737739564	cosmic-sweep-155
68	attentive_lstm	0.8860995536497045	0.9883095737323964		0.29014091303569095	0.0005431655201056128	0.1584078943038681	3	1	adam	None	2	1104	1	320	50	True	0.00023089684461882865	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695663280/version_0	1	320	1	1	0.11362007742699154	True	128	128	83	50	3386300	4	LSTMEncoder	33		min	0.0005431655201056128	1	0.3333333333333333	0	5	loss	0.29014091303569095	4	4	1125	499	0.00023089684461882865	1695665454.3043928	0.7871834635734558	2168.2279558181763	0.870406985282898	13999	0.9629999995231628	sweet-sweep-256
69	attentive_lstm	0.9334195837171336	0.9959462060662736		0.16443911751921425	3.89876066374984e-06	0.49180674391581786	3	1	adam	reduceonplateau	2	800	1	192	50	True	0.001729413627467532	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695662963/version_0	1	448	2	1	0.12858793126615772	True	128	128	83	50	430300	5	LSTMEncoder	33		min	3.89876066374984e-06	1	0.3333333333333333	0	5	loss	0.16443911751921425	4	5	738	327	3.89876066374984e-06	1695663989.5633454	0.9051498174667358	1019.4652633666992	0.9375109672546388	8199	0.9610000252723694	crimson-sweep-254
70	attentive_lstm	0.8094887909891475	0.9849009332654496		0.8420878878588146	9.20253847446114e-05	0.49464605323827365	3	1	adam	warmupinvsqrt	2	160	1	576	50	True	0.0008522530292780572	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661715/version_0	1	352	1	1	0.1770889556115245	True	128	128	83	50	1179900	3	LSTMEncoder	33		min	9.20253847446114e-05	1	0.3333333333333333	7374	5	loss	0.8420878878588146	4	3	900	399	0.0004615974464459527	1695664354.5203028	1.1487442255020142	2585.038592815399	1.2016024589538574	25199	0.9639999866485596	absurd-sweep-251
71	attentive_lstm	0.9404542878950272	0.9826949240899572		0.5587005335040346	0.0006903384836904683	0.2194771037613713	3	1	adam	warmupinvsqrt	2	1456	1	1856	50	True	0.0003358214353354101	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661715/version_0	1	448	2	1	0.06300233104474738	True	128	128	83	50	2574100	1	LSTMEncoder	33		min	0.0006903384836904683	1	0.3333333333333333	7071	5	loss	0.5587005335040346	4	1	1197	531	0.00023159146816095804	1695684266.320127	0.4727881252765655	22497.220088005062	0.5226012468338013	14895	0.9710000157356262	glowing-sweep-250
72	attentive_lstm	0.9321226178894774	0.9845826439130174		0.26225584460767826	0.000751388888053182	0.47102766291408066	3	1	adam	None	2	896	1	320	50	True	4.601723726746349e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661715/version_0	1	288	1	1	0.16291920257014858	True	128	128	83	50	29900	1	LSTMEncoder	33		min	0.000751388888053182	1	0.3333333333333333	0	5	loss	0.26225584460767826	4	1	1800	799	4.601723726746349e-05	1695664934.5937254	1.090208888053894	3165.2227375507355	1.1751606464385986	18399	0.9449999928474426	revived-sweep-252
73	attentive_lstm	0.959689312882644	0.9955925367146397		0.11614555194778592	0.0006115502800356752	0.476798025268902	3	1	adam	None	2	544	1	512	50	True	1.3287714159543477e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661715/version_0	1	160	1	1	0.036251845612413104	True	128	128	83	50	3449200	5	LSTMEncoder	33		min	0.0006115502800356752	1	0.3333333333333333	0	5	loss	0.11614555194778592	4	5	1800	799	1.3287714159543477e-05	1695666290.907362	0.33199232816696167	4523.050497055054	0.45717543363571167	29599	0.9350000023841858	wobbly-sweep-247
74	attentive_lstm	0.8035941573082103	0.991808469287328		0.15916272559474312	0.0002072915069902575	0.38091439851498754	3	1	adam	warmupinvsqrt	2	1984	1	896	50	True	0.00011370510284666148	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661715/version_0	1	128	2	1	0.048898944650294346	True	128	128	83	50	132600	5	LSTMEncoder	33		min	0.0002072915069902575	1	0.3333333333333333	267	5	loss	0.15916272559474312	4	5	1548	687	1.5468477506842347e-05	1695670870.4173942	0.3877686858177185	9102.79760813713	0.4332122206687927	14447	0.9610000252723694	kind-sweep-246
75	attentive_lstm	0.8707723710411364	0.9872222794453154		0.3138739239084253	0.0007400828439036953	0.4779601717785703	3	1	adam	reduceonplateau	2	1024	1	576	50	True	0.006073121749930516	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661715/version_0	1	48	1	1	0.044672336885120206	True	128	128	83	50	686700	1	LSTMEncoder	33		min	0.0007400828439036953	1	0.3333333333333333	0	5	loss	0.3138739239084253	4	1	864	383	0.0007400828439036953	1695664486.2036	0.3573044538497925	2717.9291908740997	0.4508945345878601	7679	0.9639999866485596	bright-sweep-248
76	attentive_lstm	0.9142920367467704	0.997865203474488		0.36391016084870587	0.00012645853358579838	0.05839277276990451	3	1	adam	warmupinvsqrt	2	2000	1	1920	50	True	0.0004292580095182215	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661715/version_0	1	32	1	1	0.11816230591646593	True	128	128	83	50	1931000	3	LSTMEncoder	33		min	0.00012645853358579838	1	0.3333333333333333	3862	5	loss	0.36391016084870587	4	3	1215	539	0.00025693020398816213	1695686311.2952774	0.810716986656189	24543.931415319443	0.9062931537628174	10799	0.959999978542328	lemon-sweep-245
77	attentive_lstm	0.9929846031904168	0.99307225457387		0.5802016987087706	0.00020575378144805569	0.1671193642735368	3	1	adam	warmupinvsqrt	2	464	1	320	50	True	0.00535846015742573	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661714/version_2	1	448	2	1	0.0964095087009155	True	128	128	83	50	2122200	4	LSTMEncoder	33		min	0.00020575378144805569	1	0.3333333333333333	4573	5	loss	0.5802016987087706	4	4	738	327	0.0042722375203604465	1695662946.3197038	0.7062948346138	1177.514268875122	0.7830792665481567	7215	0.9520000219345092	winter-sweep-249
78	attentive_lstm	0.8373567332608064	0.981154535695852		0.23113740791786944	0.0004234565816735514	0.20487878178558527	3	1	adam	reduceonplateau	2	320	1	1216	50	True	0.0022195557006829945	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661715/version_0	1	256	1	1	0.1559634456820403	True	128	128	83	50	1630800	2	LSTMEncoder	33		min	0.0004234565816735514	1	0.3333333333333333	0	5	loss	0.23113740791786944	4	2	540	239	0.0004234565816735514	1695666330.8427794	1.0243587493896484	4563.934212446213	1.089141845703125	7679	0.9700000286102296	dulcet-sweep-243
79	attentive_lstm	0.8160614327075335	0.993264630270272		0.7991605113007296	0.000716836477600899	0.01230610411459382	3	1	adam	None	2	240	1	512	50	True	0.00019004105077908025	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661715/version_0	1	176	1	1	0.16323659498854037	True	128	128	83	50	2322000	5	LSTMEncoder	33		min	0.000716836477600899	1	0.3333333333333333	0	5	loss	0.7991605113007296	4	5	1134	503	0.00019004105077908025	1695664515.2648048	1.062830924987793	2748.531065940857	1.202738642692566	21167	0.9580000042915344	lively-sweep-241
80	attentive_lstm	0.9192759192006356	0.9922085510446408		0.5815069782794884	0.00013859673257701408	0.24019908863141384	3	1	adam	warmupinvsqrt	2	1440	1	1088	50	True	4.4740522933440865e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661715/version_0	1	16	1	1	0.05399378969158848	True	128	128	83	50	813900	4	LSTMEncoder	33		min	0.00013859673257701408	1	0.3333333333333333	1695	5	loss	0.5815069782794884	4	4	459	203	2.8211633992519594e-06	1695665323.537774	2.2269058227539062	3556.4375660419464	2.662933349609375	4283	0.0	olive-sweep-244
81	attentive_lstm	0.813398564028261	0.9931689615876554		0.3990359468916532	0.00011662249589914428	0.13485774757141766	3	1	adam	warmupinvsqrt	2	1184	1	768	50	True	0.00011361951939466385	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661715/version_0	1	192	2	1	0.14428862246616306	True	128	128	83	50	568400	3	LSTMEncoder	33		min	0.00011662249589914428	1	0.3333333333333333	1920	5	loss	0.3990359468916532	4	3	882	391	4.3179312679506176e-05	1695665587.714324	0.9611350297927856	3820.9810678958897	1.0222861766815186	13327	0.962000012397766	wobbly-sweep-242
82	attentive_lstm	0.9344579435270628	0.9875712836778676		0.8676625030426411	0.0004797081494095156	0.3318315908549261	3	1	adam	None	2	1792	1	768	50	True	0.002494188634851701	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661715/version_0	1	144	2	1	0.17627713152492086	True	128	128	83	50	2422200	3	LSTMEncoder	33		min	0.0004797081494095156	1	0.3333333333333333	0	5	loss	0.8676625030426411	4	3	1017	451	0.002494188634851701	1695666395.5151372	1.141083836555481	4628.781584262848	1.205966234207153	10395	0.9710000157356262	giddy-sweep-240
83	attentive_lstm	0.945264150560176	0.9905330101865986		0.6759058108852426	0.000848855187891259	0.15399154703069767	3	1	adam	reduceonplateau	2	1200	1	1152	50	True	1.971183631914846e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661714/version_1	1	384	2	1	0.016569758247283527	True	128	128	83	50	2528400	1	LSTMEncoder	33		min	0.000848855187891259	1	0.3333333333333333	0	5	loss	0.6759058108852426	4	1	1800	799	1.971183631914846e-06	1695685942.1303823	0.18896746635437012	24216.731349229813	0.33163681626319885	19999	0.9100000262260436	polished-sweep-236
84	attentive_lstm	0.9580536922293976	0.9820748684965848		0.34688235549359814	0.00012772200115490463	0.2871850630866502	3	1	adam	reduceonplateau	2	1888	1	704	50	True	7.435602866169131e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661714/version_1	1	320	2	1	0.03264620305176207	True	128	128	83	50	2079200	4	LSTMEncoder	33		min	0.00012772200115490463	1	0.3333333333333333	0	5	loss	0.34688235549359814	4	4	990	439	7.435602866169131e-05	1695667665.8827484	0.2696027457714081	5940.329521417618	0.463506132364273	9679	0.9660000205039978	comfy-sweep-237
85	attentive_lstm	0.8174745702454124	0.9952593318571528		0.7862281553287199	0.0007131538917001446	0.46413604850548407	3	1	adam	None	2	1456	1	320	50	True	0.0005823974555765322	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695661714/version_0	1	416	2	1	0.051500701561682384	True	128	128	83	50	521500	2	LSTMEncoder	33		min	0.0007131538917001446	1	0.3333333333333333	0	5	loss	0.7862281553287199	4	2	720	319	0.0005823974555765322	1695663223.1111856	0.40729185938835144	1501.876947641373	0.5084965229034424	8959	0.959999978542328	rose-sweep-235
86	attentive_lstm	0.9709519637075028	0.9843476748595978		0.8187365813222628	0.000742335805154728	0.057160592951794265	3	1	adam	warmupinvsqrt	2	1056	1	1216	50	True	2.6409081766452977e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695660697/version_0	1	64	2	1	0.14133469097594398	True	128	128	83	50	385500	5	LSTMEncoder	33		min	0.000742335805154728	1	0.3333333333333333	1095	5	loss	0.8187365813222628	4	5	1800	799	5.741005622532232e-06	1695685730.2195525	0.94979727268219	25012.856202363968	1.0306463241577148	23199	0.949999988079071	ethereal-sweep-234
87	attentive_lstm	0.8967111636266711	0.9852513704139434		0.8517230184840422	0.0002029227899958688	0.15144927463330515	3	1	adam	None	2	1408	1	320	50	True	0.002046751936548772	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695659959/version_0	1	272	2	1	0.1996458849481716	True	128	128	83	50	3995000	2	LSTMEncoder	33		min	0.0002029227899958688	1	0.3333333333333333	0	5	loss	0.8517230184840422	4	2	621	275	0.002046751936548772	1695661939.38106	1.2621630430221558	1886.3905839920044	1.3074113130569458	8003	0.9660000205039978	ancient-sweep-231
88	attentive_lstm	0.9342883154981072	0.98367018920493		0.3499314054466358	0.0007964566415200528	0.014126806953136894	3	1	adam	None	2	640	1	640	50	True	0.0008826390912937904	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695395786/version_0	1	112	2	1	0.10006113631622451	True	128	128	83	50	2725100	4	LSTMEncoder	33		min	0.0007964566415200528	1	0.3333333333333333	0	5	loss	0.3499314054466358	4	4	855	379	0.0008826390912937904	1695407800.7851164	0.7035138010978699	12009.731543540956	0.7591308355331421	12159	0.9710000157356262	expert-sweep-224
89	attentive_lstm	0.9541179960557836	0.9868727253772231		0.5278868695078396	0.0004910662022137753	0.3224332864582544	3	1	adam	None	2	928	1	64	50	True	3.4819120326344456e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695394603/version_0	1	432	1	1	0.1893702601844199	True	128	128	83	50	4326600	3	LSTMEncoder	33		min	0.0004910662022137753	1	0.3333333333333333	0	5	loss	0.5278868695078396	4	3	459	203	3.4819120326344456e-05	1695395119.4393158	2.374724864959717	507.42390990257263	3.285477638244629	4487	0.0	denim-sweep-222
90	attentive_lstm	0.931008321017455	0.9841116167923138		0.5373040344993715	0.0005439594383049161	0.011655566444409016	3	1	adam	reduceonplateau	2	496	1	640	50	True	2.336250774387306e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695394436/version_0	1	336	2	1	0.03931425957871015	True	128	128	83	50	3336000	2	LSTMEncoder	33		min	0.0005439594383049161	1	0.3333333333333333	0	5	loss	0.5373040344993715	4	2	1800	799	2.336250774387306e-06	1695403904.4347484	0.4526796340942383	9459.738944292068	0.6250059604644775	16799	0.8040000200271606	flowing-sweep-221
91	attentive_lstm	0.979368387307818	0.9830125908673514		0.19862006020867132	0.00033566024333182013	0.29432791896209115	3	1	adam	warmupinvsqrt	2	1360	1	448	50	True	8.321124110493799e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695394332/version_0	1	320	2	1	0.19612662267777592	True	128	128	83	50	77000	2	LSTMEncoder	33		min	0.00033566024333182013	1	0.3333333333333333	226	5	loss	0.19862006020867132	4	2	1800	799	8.079829606910431e-06	1695400018.5996037	1.256103277206421	5677.744115591049	1.3230596780776978	23999	0.9539999961853028	leafy-sweep-220
92	attentive_lstm	0.9889297940307028	0.9898306875315098		0.6948399083850587	0.0006023811586116205	0.19494688037626665	3	1	adam	None	2	1488	1	512	50	True	0.008416597991060435	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695394253/version_0	1	80	2	1	0.021404330851486988	True	128	128	83	50	3232500	1	LSTMEncoder	33		min	0.0006023811586116205	1	0.3333333333333333	0	5	loss	0.6948399083850587	4	1	1431	635	0.008416597991060435	1695402333.3509614	0.21936015784740448	8072.477732419968	0.342424601316452	13355	0.925000011920929	good-sweep-219
93	attentive_lstm	0.8200645547626718	0.9884261681262908		0.8531053713566656	0.0006977162743845556	0.07473059465008519	3	1	adam	warmupinvsqrt	2	1808	1	192	50	True	1.574490866523965e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695393707/version_0	1	32	1	1	0.15005714888258437	True	128	128	83	50	7200	5	LSTMEncoder	33		min	0.0006977162743845556	1	0.3333333333333333	15	5	loss	0.8531053713566656	4	5	459	203	8.924293364826843e-08	1695395731.8417268	3.901736259460449	2019.0631906986237	3.898983955383301	4691	0.0	vague-sweep-218
94	attentive_lstm	0.9217561884865232	0.9830255849338896		0.16943953622588676	0.00028065839967816685	0.3010541483121839	3	1	adam	reduceonplateau	2	384	1	768	50	True	7.30318954190608e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695393321/version_0	1	400	1	1	0.12130051241767406	True	128	128	83	50	1275200	4	LSTMEncoder	33		min	0.00028065839967816685	1	0.3333333333333333	0	5	loss	0.16943953622588676	4	4	1269	563	7.30318954190608e-05	1695401172.0698855	0.8326587080955505	7844.817562818527	0.90941059589386	15227	0.9639999866485596	solar-sweep-217
95	attentive_lstm	0.9608717873121804	0.9932811170102412		0.2017971804868952	0.00014195173811343623	0.19045895099163768	3	1	adam	None	2	1248	1	1536	50	True	8.188447751706953e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695393256/version_0	1	224	1	1	0.005791258051807669	True	128	128	83	50	2495800	5	LSTMEncoder	33		min	0.00014195173811343623	1	0.3333333333333333	0	5	loss	0.2017971804868952	4	5	1800	799	8.188447751706953e-06	1695427339.4574623	0.06251237541437149	34074.333468437195	0.20817814767360687	19999	0.949999988079071	genial-sweep-216
96	attentive_lstm	0.9106096714738998	0.9874406749030432		0.6096051769447375	0.00026274617009802736	0.305144604402724	3	1	adam	reduceonplateau	2	832	1	768	50	True	0.0024989477252244114	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695393162/version_0	1	16	2	1	0.15972519800828966	True	128	128	83	50	4108800	5	LSTMEncoder	33		min	0.00026274617009802736	1	0.3333333333333333	0	5	loss	0.6096051769447375	4	5	567	251	0.00026274617009802736	1695399396.1174152	1.0482981204986572	6227.574052095413	1.1003010272979736	6299	0.968999981880188	honest-sweep-215
97	attentive_lstm	0.9088057236969828	0.9973523887489312		0.543820603257874	0.0005863488240801187	0.3351049167979762	3	1	adam	warmupinvsqrt	2	1312	1	1664	50	True	0.0027034391085169846	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695393113/version_0	1	352	1	1	0.1431701432992633	True	128	128	83	50	1288700	3	LSTMEncoder	33		min	0.0005863488240801187	1	0.3333333333333333	3928	5	loss	0.543820603257874	4	3	630	279	0.0018218783839703528	1695406235.6827545	0.9650313258171082	13116.540461540222	1.023604154586792	8679	0.9629999995231628	rare-sweep-214
98	attentive_lstm	0.980143097490366	0.9918005826096902		0.4462409898567022	0.0002401029742329605	0.3425606053051233	3	1	adam	None	2	1056	1	576	50	True	4.126633870254683e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695392468/version_0	1	432	2	1	0.00728891668507472	True	128	128	83	50	4688600	4	LSTMEncoder	33		min	0.0002401029742329605	1	0.3333333333333333	0	5	loss	0.4462409898567022	4	4	1278	567	4.126633870254683e-05	1695397854.2028642	0.07314829528331757	5378.376821279526	0.21075469255447388	16471	0.9639999866485596	rare-sweep-212
99	attentive_lstm	0.9306617615218892	0.988005441088437		0.7271484727268174	4.993715761096871e-05	0.38544539682517	3	1	adam	None	2	1984	1	896	50	True	0.0003719253729573937	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695392366/version_0	1	96	2	1	0.013207032555951348	True	128	128	83	50	1888800	3	LSTMEncoder	33		min	4.993715761096871e-05	1	0.3333333333333333	0	5	loss	0.7271484727268174	4	3	1026	455	0.0003719253729573937	1695400897.7698166	0.12079737335443495	8524.68987774849	0.17225489020347595	9575	0.9729999899864196	northern-sweep-211
100	attentive_lstm	0.8488231067333367	0.9879421996698698		0.28901666204950305	0.0009008885604432264	0.003031130267370674	3	1	adam	None	2	1776	1	320	50	True	0.0008161282766147118	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695391961/version_0	1	48	2	1	0.028842580300653897	True	128	128	83	50	2087400	4	LSTMEncoder	33		min	0.0009008885604432264	1	0.3333333333333333	0	5	loss	0.28901666204950305	4	4	1206	535	0.0008161282766147118	1695394415.048312	0.2395138442516327	2444.923375844955	0.33673787117004395	12327	0.9679999947547911	icy-sweep-210
101	attentive_lstm	0.971964244545334	0.9827539904592616		0.516342504026987	0.0009522231749730508	0.4967142667494213	3	1	adam	reduceonplateau	2	560	1	1856	50	True	0.0029977190486607536	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695274432/version_0	1	16	1	1	0.19955742163210344	True	128	128	83	50	1792900	3	LSTMEncoder	33		min	0.0009522231749730508	1	0.3333333333333333	0	5	loss	0.516342504026987	4	3	1395	619	0.0009522231749730508	1695311806.7568269	1.2631231546401978	37359.27541184425	1.33729887008667	22319	0.9279999732971193	peachy-sweep-206
102	attentive_lstm	0.8416168841566042	0.992351502519804		0.33232314274686053	0.0002282351177687209	0.07804807531068675	3	1	adam	reduceonplateau	2	1280	1	1024	50	True	0.0003803055778082535	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695272727/version_0	1	272	2	1	0.07678134166275652	True	128	128	83	50	4349600	3	LSTMEncoder	33		min	0.0002282351177687209	1	0.3333333333333333	0	5	loss	0.33232314274686053	4	3	585	259	0.0002282351177687209	1695278812.357562	0.5605481863021851	6073.248888969421	0.6340376734733582	8319	0.968999981880188	fast-sweep-205
103	attentive_lstm	0.8304134379805396	0.998381947456497		0.4152466387086644	0.0006301489384268721	0.3946239134660853	3	1	adam	None	2	1856	1	704	50	True	1.7826717044151125e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695264155/version_0	1	16	1	1	0.023451378657066948	True	128	128	83	50	2313300	1	LSTMEncoder	33		min	0.0006301489384268721	1	0.3333333333333333	0	5	loss	0.4152466387086644	4	1	1800	799	1.7826717044151125e-05	1695274407.867134	0.45545321702957153	10237.777150154114	0.5480881929397583	17599	0.8199999928474426	eternal-sweep-204
104	attentive_lstm	0.841566954357055	0.9928701052892898		0.4292135477463566	0.0006944833400026961	0.4609830389368514	3	1	adam	warmupinvsqrt	2	256	1	960	50	True	0.0003574630302275617	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695263106/version_0	1	96	2	1	0.05084878308902607	True	128	128	83	50	436400	3	LSTMEncoder	33		min	0.0006944833400026961	1	0.3333333333333333	1704	5	loss	0.4292135477463566	4	3	1044	463	0.0001084289960454504	1695272707.939361	0.39493951201438904	9585.36827135086	0.4663812816143036	18559	0.9729999899864196	deep-sweep-203
105	attentive_lstm	0.9879350445962912	0.9841159557749836		0.8755966244291615	0.0003687010721813782	0.2733361350083748	3	1	adam	None	2	288	1	1920	50	True	1.5822118699906944e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695261655/version_0	1	80	1	1	0.00785232341440214	True	128	128	83	50	3570100	2	LSTMEncoder	33		min	0.0003687010721813782	1	0.3333333333333333	0	5	loss	0.8755966244291615	4	2	1800	799	1.5822118699906944e-06	1695309895.909046	0.2291412055492401	48170.811317920685	0.3968968987464905	27999	0.8199999928474426	dashing-sweep-202
106	attentive_lstm	0.9790936324458704	0.9906075867038534		0.4554451284052709	0.0002752336500188416	0.4121360585337096	3	1	adam	None	2	496	1	448	50	True	4.4537771860186005e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/attentive_lstm/1695260018/version_0	1	144	2	1	0.1984828706151038	True	128	128	83	50	4717700	3	LSTMEncoder	33		min	0.0002752336500188416	1	0.3333333333333333	0	5	loss	0.4554451284052709	4	3	1800	799	4.4537771860186005e-06	1695268732.752688	1.51383376121521	8698.130743026733	1.577604055404663	16799	0.7369999885559082	winter-sweep-201
