	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	epoch	_runtime	_timestamp	_step	lr-Adam	val_loss	train_loss	trainer/global_step	max_val_accuracy	name
0	transformer	0.8802224750833757	0.9902335839270732		0.26096278281287894	0.0009925069460160762	0.297630733140958	3	1	adam	reduceonplateau	2	1056	1	1216	61	True	0.0036035469204958462	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693823725/version_0	2	16	4	4	0.017560302984161846	True	128	128	100	61	4929700	4	TransformerEncoder	39		min	0.0009925069460160762	1	0.3333333333333333	0	5	loss	0.26096278281287894	4	4	799	1478.1277964115145	1693825210.7951643	1800	0.0009925069460160762	1.070906639099121	1.101056694984436	23199	0.4000000059604645	devoted-sweep-222
1	transformer	0.936329557050127	0.9883790792647844		0.6291494833068833	0.00032707725915076606	0.05194941571983824	3	1	adam	reduceonplateau	2	240	1	512	61	True	0.00011556614817004553	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693822925/version_0	2	496	4	4	0.08340468384194469	True	128	128	100	61	1376500	1	TransformerEncoder	39		min	0.00032707725915076606	1	0.3333333333333333	0	5	loss	0.6291494833068833	4	1	591	2307.0740706920624	1693825239.2369957	1332	0.00011556614817004553	0.7665657997131348	0.6214560866355896	24863	0.8629999756813049	ethereal-sweep-221
2	transformer	0.9861587865508804	0.9918632014062386		0.7005452523300195	0.000624044402977029	0.06924588196771098	3	1	adam	reduceonplateau	2	928	1	1088	61	True	5.264506235946747e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693822524/version_0	2	304	6	2	0.05034293679508311	True	128	128	100	61	4698100	4	TransformerEncoder	39		min	0.000624044402977029	1	0.3333333333333333	0	5	loss	0.7005452523300195	4	4	531	1640.8642754554749	1693824171.8783154	1197	5.264506235946747e-05	0.5175088047981262	0.40319839119911194	11703	0.8659999966621399	summer-sweep-220
3	transformer	0.9207703221722694	0.9976412060534684		0.5627659227704859	0.000920554386092075	0.3605029201846203	3	1	adam	reduceonplateau	2	1376	1	64	61	True	0.00019395307800800765	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693822052/version_0	4	48	4	8	0.11747852090545492	True	128	128	100	61	1635000	3	TransformerEncoder	39		min	0.000920554386092075	1	0.3333333333333333	0	5	loss	0.5627659227704859	4	3	799	1701.2482888698578	1693823761.691058	1800	0.00019395307800800765	1.1711606979370115	1.1181495189666748	23999	0.7279999852180481	scarlet-sweep-219
4	transformer	0.9752876551581604	0.9828241618353284		0.2919891217862174	0.0005181333211149562	0.3046603074359702	3	1	adam	reduceonplateau	2	1456	1	1664	61	True	1.3498189315359693e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693821414/version_0	2	416	2	4	0.18799126589776735	True	128	128	100	61	1426000	4	TransformerEncoder	39		min	0.0005181333211149562	1	0.3333333333333333	0	5	loss	0.2919891217862174	4	4	799	2747.3115463256836	1693824171.4212904	1800	1.3498189315359693e-05	1.404713749885559	1.286221623420715	22399	0.8629999756813049	stellar-sweep-218
5	transformer	0.9137494943921736	0.9973616661240564		0.3627550763463757	0.0006196719853040488	0.40416109090355873	3	1	adam	warmupinvsqrt	2	880	1	1216	61	True	6.673668079023555e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693820816/version_0	4	288	2	4	0.14799482034296663	True	128	128	100	61	473900	3	TransformerEncoder	39		min	0.0006196719853040488	1	0.3333333333333333	1077	5	loss	0.3627550763463757	4	3	799	3485.9147584438324	1693824310.6417744	1800	1.61560484466839e-06	1.7466669082641602	1.459663152694702	18399	0.4410000145435333	happy-sweep-217
6	transformer	0.8298396136603321	0.988578591298498		0.3163454066191436	0.0001810292531497975	0.13095743807959492	3	1	adam	warmupinvsqrt	2	1696	1	1408	61	True	0.001872130687100327	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693820326/version_0	6	272	4	2	0.1739015069570271	True	128	128	100	61	4925000	4	TransformerEncoder	39		min	0.0001810292531497975	1	0.3333333333333333	11615	5	loss	0.3163454066191436	4	4	783	3378.9282805919647	1693823714.9868357	1764	0.001471835478205497	1.272557258605957	1.1613799333572388	18815	0.8740000128746033	snowy-sweep-216
7	transformer	0.8041599104327537	0.9801380571616846		0.6384354666773941	0.0002338356856020465	0.34699667765176884	3	1	adam	None	2	1488	1	640	61	True	0.0004427413254495157	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693819333/version_0	8	464	8	2	0.11392036274634586	True	128	128	100	61	744800	4	TransformerEncoder	39		min	0.0002338356856020465	1	0.3333333333333333	0	5	loss	0.6384354666773941	4	4	443	3571.4408509731293	1693822913.435185	999	0.0004427413254495157	0.985741913318634	0.8261033892631531	9323	0.8790000081062317	eager-sweep-215
8	transformer	0.8709164237360556	0.9884442256366331		0.5146476714447702	2.225810451994345e-06	0.16325263793772038	3	1	adam	reduceonplateau	2	400	1	1152	61	True	4.8633602992131446e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693819250/version_0	6	144	8	4	0.1068675527170784	True	128	128	100	61	2265800	2	TransformerEncoder	39		min	2.225810451994345e-06	1	0.3333333333333333	0	5	loss	0.5146476714447702	4	2	399	1539.1567494869232	1693820801.4737334	900	2.225810451994345e-06	0.9054490327835084	0.8122471570968628	9999	0.8529999852180481	revived-sweep-214
9	transformer	0.8794726909244764	0.9920603233770032		0.3807687148659288	8.019074832450047e-05	0.4318860362796614	3	1	adam	None	2	1856	1	1728	61	True	0.0001871346151754992	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693817598/version_0	8	208	2	4	0.12981794154683798	True	128	128	100	61	2948100	3	TransformerEncoder	39		min	8.019074832450047e-05	1	0.3333333333333333	0	5	loss	0.3807687148659288	4	3	619	2710.6923649311066	1693820316.532691	1395	0.0001871346151754992	1.045145869255066	0.9253506064414978	13639	0.8790000081062317	classic-sweep-213
10	transformer	0.8038989223591771	0.9955757870655152		0.46363503374139137	4.2747831461028265e-05	0.22069631146101432	3	1	adam	None	2	1504	1	960	61	True	1.0733931428247897e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693765986/version_0	6	352	2	8	0.19767269988914915	True	128	128	100	61	3439700	2	TransformerEncoder	39		min	4.2747831461028265e-05	1	0.3333333333333333	0	5	loss	0.46363503374139137	4	2	799	3685.2396750450134	1693769677.522783	1800	1.0733931428247897e-05	1.4158895015716553	1.3142611980438232	21599	0.871999979019165	genial-sweep-212
11	transformer	0.8201370010112435	0.9833540355056126		0.21963659583526313	0.0007795415383361319	0.02369151142372183	3	1	adam	None	2	352	1	1792	61	True	0.00143431046477301	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693765981/version_0	4	48	6	8	0.07431582365775256	True	128	128	100	61	3306300	3	TransformerEncoder	39		min	0.0007795415383361319	1	0.3333333333333333	0	5	loss	0.21963659583526313	4	3	263	693.9585664272308	1693766682.5990934	594	0.00143431046477301	0.7365995645523071	0.5655843019485474	7655	0.8539999723434448	colorful-sweep-211
12	transformer	0.975279604139812	0.9978262181737566		0.2942222968485225	0.0009127552888046624	0.25075060339067834	3	1	adam	reduceonplateau	2	1200	1	256	61	True	4.5354170915275415e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693765745/version_0	4	240	4	2	0.015533070426440676	True	128	128	100	61	813500	4	TransformerEncoder	39		min	0.0009127552888046624	1	0.3333333333333333	0	5	loss	0.2942222968485225	4	4	799	2466.8513128757477	1693768217.905934	1800	4.5354170915275415e-06	0.46950697898864746	0.35926011204719543	19999	0.7279999852180481	jolly-sweep-210
13	transformer	0.925854459697006	0.9897053078424968		0.24702913064675247	0.0006439616098417085	0.2692921416399552	3	1	adam	reduceonplateau	2	1696	1	448	61	True	0.00013981306817740827	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693765721/version_0	8	112	6	2	0.13825596983339947	True	128	128	100	61	2407800	5	TransformerEncoder	39		min	0.0006439616098417085	1	0.3333333333333333	0	5	loss	0.24702913064675247	4	5	663	2884.7822296619415	1693768612.1852026	1494	0.00013981306817740827	1.0614638328552246	0.9776778221130372	15935	0.8769999742507935	floral-sweep-209
14	transformer	0.9293310359961532	0.9902841213366832		0.29282200687617144	0.0008460810052372588	0.005469292314058571	3	1	adam	warmupinvsqrt	2	1216	1	1536	61	True	5.2433740391796184e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693765710/version_0	6	240	6	4	0.18016137672025123	True	128	128	100	61	4501200	2	TransformerEncoder	39		min	0.0008460810052372588	1	0.3333333333333333	14806	5	loss	0.29282200687617144	4	2	799	3946.847739458084	1693769664.9273584	1800	3.929156727138526e-06	1.3343827724456787	1.198805570602417	26399	0.8379999995231628	efficient-sweep-208
15	transformer	0.9516725396101312	0.995329041815156		0.7229627080004836	0.0005735564342456634	0.22008061507824	3	1	adam	warmupinvsqrt	2	592	1	1664	61	True	0.004063640290352338	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693765709/version_0	8	240	6	2	0.0612478149747385	True	128	128	100	61	4816700	4	TransformerEncoder	39		min	0.0005735564342456634	1	0.3333333333333333	16272	5	loss	0.7229627080004836	4	4	331	1790.4286053180697	1693767507.3338325	747	0.002810484748502041	0.6701212525367737	0.5104252099990845	11287	0.8730000257492065	snowy-sweep-207
16	transformer	0.9471177391898332	0.9839158609415948		0.815488686217941	0.0006330757540393975	0.08904001265168021	3	1	adam	reduceonplateau	2	512	1	1472	61	True	0.003570221518891258	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693765220/version_0	4	32	8	2	0.03694365113070408	True	128	128	100	61	1427800	4	TransformerEncoder	39		min	0.0006330757540393975	1	0.3333333333333333	0	5	loss	0.815488686217941	4	4	467	1369.7513008117676	1693766596.5830858	1053	0.0006330757540393975	0.48771315813064575	0.31639617681503296	9359	0.8700000047683716	deft-sweep-206
17	transformer	0.939749520926652	0.9887789693482992		0.6279237543669314	0.0001792026266898991	0.1871267748360289	3	1	adam	warmupinvsqrt	2	944	1	1728	61	True	1.18473973020652e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693764897/version_0	6	304	2	8	0.06189294731204329	True	128	128	100	61	2036500	4	TransformerEncoder	39		min	0.0001792026266898991	1	0.3333333333333333	4314	5	loss	0.6279237543669314	4	4	799	6377.791979312897	1693771282.1690054	1800	5.86919167784401e-06	0.595953643321991	0.5204007029533386	17599	0.8659999966621399	expert-sweep-205
18	transformer	0.9530334362733852	0.99537030460855		0.25069239555424916	0.0001054586824117786	0.1867615151646325	3	1	adam	None	2	992	1	384	61	True	0.00023208788943238196	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693764706/version_0	4	256	8	2	0.033997220088233915	True	128	128	100	61	2867600	3	TransformerEncoder	39		min	0.0001054586824117786	1	0.3333333333333333	0	5	loss	0.25069239555424916	4	3	327	1020.8384699821472	1693765735.08134	738	0.00023208788943238196	0.4689680933952331	0.29263216257095337	6887	0.871999979019165	rich-sweep-204
19	transformer	0.8936637737040698	0.9890013768422856		0.12675302552518863	0.0004271475655953369	0.05702426901897145	3	1	adam	None	2	320	1	1920	61	True	1.597902017350196e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693764397/version_0	4	320	2	2	0.03364163754207283	True	128	128	100	61	404400	1	TransformerEncoder	39		min	0.0004271475655953369	1	0.3333333333333333	0	5	loss	0.12675302552518863	4	1	407	1569.424780845642	1693765973.18359	918	1.597902017350196e-05	0.47654181718826294	0.2888524532318115	13055	0.8600000143051147	quiet-sweep-203
20	transformer	0.9918700320311729	0.9812742127453818		0.4757561944859676	0.0003482014162403677	0.3796694450521734	3	1	adam	warmupinvsqrt	2	1056	1	640	61	True	1.1706796157535331e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693764266/version_0	4	256	2	4	0.03927852471621632	True	128	128	100	61	661300	4	TransformerEncoder	39		min	0.0003482014162403677	1	0.3333333333333333	1878	5	loss	0.4757561944859676	4	4	799	2448.2953913211823	1693766722.9108262	1800	3.332832301033131e-06	0.81006920337677	0.6203022003173828	23199	0.6460000276565552	young-sweep-202
21	transformer	0.9573459880171108	0.9881997236607656		0.3828561224511716	0.0008149225930124462	0.23214967187940477	3	1	adam	None	2	1824	1	1088	61	True	0.0006260034329080925	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693763699/version_0	6	64	2	4	0.10608109956235952	True	128	128	100	61	740800	3	TransformerEncoder	39		min	0.0008149225930124462	1	0.3333333333333333	0	5	loss	0.3828561224511716	4	3	511	1504.404329776764	1693765210.9321797	1152	0.0006260034329080925	0.864370584487915	0.7856737375259399	11263	0.8759999871253967	jolly-sweep-201
22	transformer	0.9035905263860152	0.9808753736314492		0.4870553002269063	0.0004187104062202221	0.2655938758055072	3	1	adam	reduceonplateau	2	704	1	320	61	True	0.001291191060553107	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693763667/version_0	2	416	4	4	0.06658712218607865	True	128	128	100	61	4257500	3	TransformerEncoder	39		min	0.0004187104062202221	1	0.3333333333333333	0	5	loss	0.4870553002269063	4	3	343	1021.5654532909392	1693764696.3250072	774	0.0004187104062202221	0.7052648067474365	0.5257062315940857	9975	0.871999979019165	silvery-sweep-200
23	transformer	0.8720673563454442	0.990452540206054		0.16581866648818738	0.00044998706019892825	0.33221576756970406	3	1	adam	warmupinvsqrt	2	1360	1	576	61	True	7.559840123939242e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693763076/version_0	2	320	6	8	0.10040069948552652	True	128	128	100	61	2804700	3	TransformerEncoder	39		min	0.00044998706019892825	1	0.3333333333333333	8249	5	loss	0.16581866648818738	4	3	799	2884.981874227524	1693765968.2639403	1800	4.434853171977928e-06	1.0570392608642578	0.9175529479980468	23999	0.7620000243186951	scarlet-sweep-199
24	transformer	0.8753383289254695	0.9919585311779118		0.21678982462900143	0.0009514952534331842	0.2290265371053224	3	1	adam	warmupinvsqrt	2	704	1	832	61	True	1.1343546424223182e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693762362/version_0	8	288	4	2	0.04139567131517008	True	128	128	100	61	3624200	2	TransformerEncoder	39		min	0.0009514952534331842	1	0.3333333333333333	10296	5	loss	0.21678982462900143	4	2	203	1887.3600046634672	1693764256.5148437	459	6.485961324728232e-07	3.0364813804626465	2.849989175796509	5915	0.0	confused-sweep-198
25	transformer	0.8991050907456237	0.9904619476989012		0.672095366955645	0.0006804232118499354	0.4077460862299293	3	1	adam	warmupinvsqrt	2	1200	1	640	61	True	9.833568426433256e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693761783/version_0	6	112	8	2	0.03037860024247714	True	128	128	100	61	1144600	2	TransformerEncoder	39		min	0.0006804232118499354	1	0.3333333333333333	2861	5	loss	0.672095366955645	4	2	799	2593.9705464839935	1693764383.8969004	1800	3.7215741722986134e-06	1.451547622680664	1.1160504817962646	19999	0.2759999930858612	lyric-sweep-195
26	transformer	0.8204101879216988	0.9898113047997836		0.7928603541239666	0.00023963636085472392	0.33751144605438543	3	1	adam	reduceonplateau	2	192	1	1152	61	True	1.8825144470691632e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693761507/version_0	8	160	8	8	0.18042737104572248	True	128	128	100	61	2205700	4	TransformerEncoder	39		min	0.00023963636085472392	1	0.3333333333333333	0	5	loss	0.7928603541239666	4	4	799	4180.756830215454	1693765695.8296082	1800	1.8825144470691632e-05	1.3392494916915894	1.2398029565811155	42399	0.8619999885559082	smart-sweep-193
27	transformer	0.9898184425316288	0.996747535497418		0.10611115171973148	4.4743176738287656e-05	0.004594157650806119	3	1	adam	None	2	1456	1	768	61	True	1.2316587094871117e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693761508/version_0	8	160	4	4	0.039694285841716706	True	128	128	100	61	924900	4	TransformerEncoder	39		min	4.4743176738287656e-05	1	0.3333333333333333	0	5	loss	0.10611115171973148	4	4	423	1551.0806112289429	1693763066.1488273	954	1.2316587094871117e-05	0.5384469628334045	0.33215224742889404	11871	0.8259999752044678	likely-sweep-194
28	transformer	0.8079659815135626	0.995425845059964		0.3208161296303487	0.000452097485318408	0.29142856779269566	3	1	adam	reduceonplateau	2	1872	1	1728	61	True	2.240571168045635e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693760642/version_0	4	256	8	2	0.16919081368625585	True	128	128	100	61	1723300	4	TransformerEncoder	39		min	0.000452097485318408	1	0.3333333333333333	0	5	loss	0.3208161296303487	4	4	799	5356.72748708725	1693766005.2730222	1800	2.240571168045635e-05	1.24247145652771	1.1639617681503296	17599	0.8690000176429749	grateful-sweep-191
29	transformer	0.8143996667850717	0.9868668202463357		0.25171779316128023	0.0007461827305697037	0.1404276588102754	3	1	adam	warmupinvsqrt	2	800	1	1792	61	True	2.095282249978028e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693760542/version_0	6	208	4	2	0.16742164365232115	True	128	128	100	61	3904900	2	TransformerEncoder	39		min	0.0007461827305697037	1	0.3333333333333333	9762	5	loss	0.25171779316128023	4	2	203	1241.7744750976562	1693761792.3358622	459	1.0892806206349612e-06	3.310760021209717	2.802471876144409	5099	0.0	different-sweep-190
30	transformer	0.9595765853378276	0.9843628609403632		0.6806022611122718	0.00039446947242649375	0.29741068083863875	3	1	adam	None	2	2016	1	1024	61	True	5.14595997792619e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693760539/version_0	8	240	8	4	0.011619436145112072	True	128	128	100	61	2927500	2	TransformerEncoder	39		min	0.00039446947242649375	1	0.3333333333333333	0	5	loss	0.6806022611122718	4	2	563	4339.8072628974915	1693764885.608266	1269	5.14595997792619e-05	0.34570252895355225	0.12571820616722107	11279	0.875	azure-sweep-189
31	transformer	0.9561877756748504	0.98320514631527		0.32475223841605355	5.2473493579004014e-05	0.3254652529559321	3	1	adam	reduceonplateau	2	1296	1	1216	61	True	0.001106876949909605	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693760479/version_0	4	128	6	4	0.1445634777816082	True	128	128	100	61	325200	3	TransformerEncoder	39		min	5.2473493579004014e-05	1	0.3333333333333333	0	5	loss	0.32475223841605355	4	3	479	1281.3662843704224	1693761767.1547873	1080	5.2473493579004014e-05	1.1215120553970337	1.015122413635254	11519	0.8769999742507935	unique-sweep-188
32	transformer	0.8562902802734225	0.9961381187966608		0.408522136353788	0.0007185365689118693	0.4279962546800613	3	1	adam	warmupinvsqrt	2	192	1	1920	61	True	7.148488833407378e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693760209/version_0	4	496	4	2	0.17784993454969025	True	128	128	100	61	4917900	4	TransformerEncoder	39		min	0.0007185365689118693	1	0.3333333333333333	25614	5	loss	0.408522136353788	4	4	799	5480.762545347214	1693765696.0469213	1800	5.559575357140342e-05	1.4089977741241455	1.2047817707061768	42399	0.871999979019165	iconic-sweep-187
33	transformer	0.8958608751683259	0.9802541325084282		0.5870805663187364	0.0003370243549365958	0.24073224431265605	3	1	adam	warmupinvsqrt	2	400	1	1920	61	True	0.0008412314105069837	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693760024/version_0	4	272	6	2	0.061070598072440335	True	128	128	100	61	273600	5	TransformerEncoder	39		min	0.0003370243549365958	1	0.3333333333333333	684	5	loss	0.5870805663187364	4	5	335	1463.898273229599	1693761495.2220042	756	0.00024040922217394897	0.6283840537071228	0.4788662195205689	8399	0.8709999918937683	crisp-sweep-186
34	transformer	0.9060877200910514	0.9946382269474104		0.5497638003615649	0.0008246693264622627	0.00341936416637717	3	1	adam	None	2	1824	1	768	61	True	4.7073533659791035e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693759820/version_0	2	208	2	4	0.1184982869539032	True	128	128	100	61	496200	4	TransformerEncoder	39		min	0.0008246693264622627	1	0.3333333333333333	0	5	loss	0.5497638003615649	4	4	359	701.1283779144287	1693760529.559646	810	4.7073533659791035e-05	0.9620277881622314	0.839783787727356	7919	0.8360000252723694	good-sweep-185
35	transformer	0.8805747690216525	0.998250554099966		0.773500550277056	0.0007228470643123754	0.29944675367927465	3	1	adam	reduceonplateau	2	1392	1	640	61	True	7.625608027832383e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693759768/version_0	2	272	6	8	0.0849469322115206	True	128	128	100	61	829700	1	TransformerEncoder	39		min	0.0007228470643123754	1	0.3333333333333333	0	5	loss	0.773500550277056	4	1	583	1723.7094814777374	1693761498.6177025	1314	7.625608027832383e-05	0.7682092785835266	0.649039089679718	12847	0.8640000224113464	electric-sweep-184
36	transformer	0.8564870196112284	0.9982494443861212		0.7275717848551554	0.000786838293380938	0.4578187779379893	3	1	adam	None	2	1872	1	1472	61	True	0.0014512993142326578	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693759169/version_0	6	416	6	2	0.05352817597480746	True	128	128	100	61	1779500	4	TransformerEncoder	39		min	0.000786838293380938	1	0.3333333333333333	0	5	loss	0.7275717848551554	4	4	651	4478.534112930298	1693763656.130432	1467	0.0014512993142326578	0.6583908200263977	0.4655021131038666	14343	0.8700000047683716	feasible-sweep-183
37	transformer	0.9518285438941376	0.9821140571220436		0.26437196346295555	0.0007320502746467143	0.3611101291184592	3	1	adam	reduceonplateau	2	944	1	1856	61	True	8.051739034698991e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693759092/version_0	8	160	8	4	0.18398302408778883	True	128	128	100	61	3770000	1	TransformerEncoder	39		min	0.0007320502746467143	1	0.3333333333333333	0	5	loss	0.26437196346295555	4	1	691	3243.8088867664337	1693762344.0134387	1557	8.051739034698991e-05	1.30756413936615	1.2350486516952517	15223	0.8709999918937683	blooming-sweep-182
38	transformer	0.9711690728263638	0.99858628141175		0.1650824067396032	0.0006805352844611939	0.1445214065614951	3	1	adam	None	2	1376	1	1856	61	True	1.010690418915569e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693758653/version_0	8	32	4	8	0.12499161178047095	True	128	128	100	61	3595700	3	TransformerEncoder	39		min	0.0006805352844611939	1	0.3333333333333333	0	5	loss	0.1650824067396032	4	3	203	1865.7955939769745	1693760526.6990309	459	1.010690418915569e-06	3.668844699859619	3.450150489807129	6119	0.0	effortless-sweep-181
39	transformer	0.9899773337580116	0.9923587115479284		0.5406566751599999	0.0004992424461990983	0.4430003904637452	3	1	adam	reduceonplateau	2	1888	1	1664	61	True	2.2632572818784735e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693758355/version_0	6	32	8	4	0.03502104194168507	True	128	128	100	61	1958200	2	TransformerEncoder	39		min	0.0004992424461990983	1	0.3333333333333333	0	5	loss	0.5406566751599999	4	2	203	797.0587754249573	1693759159.6511683	459	2.2632572818784735e-06	3.4781153202056885	3.4301538467407227	4487	0.0	likely-sweep-180
40	transformer	0.868879587931866	0.9916609940151828		0.48060388470980187	0.0008531983395222525	0.4965109931969232	3	1	adam	None	2	1200	1	256	61	True	0.0006059471904276201	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693758226/version_0	6	80	4	4	0.053495313605348496	True	128	128	100	61	58800	4	TransformerEncoder	39		min	0.0008531983395222525	1	0.3333333333333333	0	5	loss	0.48060388470980187	4	4	799	1779.8983154296875	1693760014.7427814	1800	0.0006059471904276201	0.6818727850914001	0.5648486614227295	19999	0.8330000042915344	logical-sweep-178
41	transformer	0.8188335747556212	0.986348704562436		0.42756519191058107	0.0001319542610006053	0.062199738236167146	3	1	adam	None	2	112	1	768	61	True	0.0022241063322826554	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693758226/version_0	2	368	2	2	0.046553014767463874	True	128	128	100	61	2019600	4	TransformerEncoder	39		min	0.0001319542610006053	1	0.3333333333333333	0	5	loss	0.42756519191058107	4	4	479	1524.209101676941	1693759758.9665115	1080	0.0022241063322826554	0.58339923620224	0.41338294744491577	43199	0.8539999723434448	worldly-sweep-179
42	transformer	0.87933300012182	0.985269766248514		0.5701614533048843	0.00013079546651837657	0.3781285520704766	3	1	adam	reduceonplateau	2	1360	1	576	61	True	1.5846099121730745e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693757529/version_0	2	432	4	4	0.1909780119743248	True	128	128	100	61	2997900	5	TransformerEncoder	39		min	0.00013079546651837657	1	0.3333333333333333	0	5	loss	0.5701614533048843	4	5	799	2658.4089980125427	1693760194.067097	1800	1.5846099121730745e-05	1.4661071300506592	1.3154772520065308	23999	0.8519999980926514	serene-sweep-177
43	transformer	0.840299330385611	0.98005982629059		0.825019636906842	0.00010276368463999231	0.17870403570524684	3	1	adam	None	2	1328	1	1600	61	True	2.3053310826074942e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693757122/version_0	2	384	4	2	0.17701475286834767	True	128	128	100	61	1685100	3	TransformerEncoder	39		min	0.00010276368463999231	1	0.3333333333333333	0	5	loss	0.825019636906842	4	3	799	3334.6904163360596	1693760463.4096212	1800	2.3053310826074942e-06	1.3847379684448242	1.2862374782562256	24799	0.8090000152587891	dazzling-sweep-176
