	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	epoch	val_loss	_timestamp	train_loss	trainer/global_step	_step	lr-Adam	_runtime	max_val_accuracy	name
129	transformer	0.968461101616746	0.9904366841862078		0.22026221528973072	0.0004095445548476661	0.111224122359112	3	1	adam	warmupinvsqrt	2	1712	1	1600	50	True	0.00013703092046914763	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695331221/version_0	2	128	6	4	0.16181633640261	True	128	128	83	50	4774200	3	TransformerEncoder	33		min	0.0004095445548476661	1	0.3333333333333333	11154	5	loss	0.22026221528973072	4	3	751	1.1304826736450195	1695334621.3042498	1.0579994916915894	18047	1692	0.00010779740487142844	3393.550102710724	0.9639999866485596	smooth-sweep-98
130	transformer	0.930363835000386	0.996481901344211		0.2881527040284267	0.0009626231742756472	0.4619649507237862	3	1	adam	reduceonplateau	2	1008	1	2048	50	True	0.0001313625860487519	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695330721/version_0	4	512	6	4	0.02012190467736892	True	128	128	83	50	3911600	3	TransformerEncoder	33		min	0.0009626231742756472	1	0.3333333333333333	0	5	loss	0.2881527040284267	4	3	799	0.2862434387207031	1695338420.1849847	0.17897263169288635	15999	1800	0.0001313625860487519	7692.602225780487	0.9739999771118164	cosmic-sweep-97
131	transformer	0.8140439841605155	0.9943911964296748		0.23415526274054832	4.06795692359702e-05	0.2467457959356245	3	1	adam	reduceonplateau	2	1776	1	768	50	True	1.1861058818602152e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695330646/version_0	2	480	2	2	0.11700314952992646	True	128	128	83	50	1818100	2	TransformerEncoder	33		min	4.06795692359702e-05	1	0.3333333333333333	0	5	loss	0.23415526274054832	4	2	799	1.0319387912750244	1695334373.977055	0.8762537240982056	18399	1800	1.1861058818602152e-05	3721.080053091049	0.8989999890327454	gallant-sweep-96
132	transformer	0.9590701961753464	0.9834762224614152		0.5773758973089346	0.0003309402629163765	0.12662156580277897	3	1	adam	None	2	1200	1	1472	50	True	7.0055743372567635e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695329925/version_0	6	256	8	2	0.0644174472371182	True	128	128	83	50	3937600	2	TransformerEncoder	33		min	0.0003309402629163765	1	0.3333333333333333	0	5	loss	0.5773758973089346	4	2	799	0.58198082447052	1695335573.492118	0.49677735567092896	19999	1800	7.0055743372567635e-06	5638.697802066803	0.9490000009536744	twilight-sweep-95
133	transformer	0.9148011999405852	0.993994411140904		0.8409837470432188	0.000639367631942222	0.10824750103115088	3	1	adam	None	2	1344	1	1408	50	True	3.059180108868081e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695327859/version_0	8	352	6	4	0.18551056490521345	True	128	128	83	50	4179200	5	TransformerEncoder	33		min	0.000639367631942222	1	0.3333333333333333	0	5	loss	0.8409837470432188	4	5	799	1.2842391729354858	1695339565.3182583	1.2088083028793335	18399	1800	3.059180108868081e-06	11699.21513748169	0.9179999828338624	icy-sweep-94
134	transformer	0.8620268710710048	0.9930625619790572		0.6474048192507886	0.0009961854798246543	0.25993567538257667	3	1	adam	warmupinvsqrt	2	1296	1	1216	50	True	1.652701924105501e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695326787/version_0	8	272	2	4	0.1276688309980836	True	128	128	83	50	344800	2	TransformerEncoder	33		min	0.0009961854798246543	1	0.3333333333333333	798	5	loss	0.6474048192507886	4	2	799	1.128821611404419	1695332456.531016	0.9450305700302124	19199	1800	3.371451898656235e-06	5663.1567668914795	0.878000020980835	skilled-sweep-93
135	transformer	0.8358994083888018	0.9936964020920988		0.6202865716881276	0.000795080675301991	0.09016023747160368	3	1	adam	warmupinvsqrt	2	1472	1	1792	50	True	0.0009398822946781632	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695326587/version_0	4	240	2	2	0.1869155021632611	True	128	128	83	50	3220200	4	TransformerEncoder	33		min	0.000795080675301991	1	0.3333333333333333	8750	5	loss	0.6202865716881276	4	4	799	1.2492995262145996	1695331205.848731	1.19065523147583	22399	1800	0.0005877939202493162	4613.028202056885	0.968999981880188	splendid-sweep-92
136	transformer	0.9694068544578142	0.9857964864841686		0.44706533542710225	0.000901797670348378	0.15948331010592642	3	1	adam	None	2	560	1	256	50	True	1.5161862410828034e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695326578/version_0	6	160	4	4	0.14741241932835933	True	128	128	83	50	3993300	4	TransformerEncoder	33		min	0.000901797670348378	1	0.3333333333333333	0	5	loss	0.44706533542710225	4	4	799	1.1208088397979736	1695329910.1152573	1.006394624710083	28799	1800	1.5161862410828034e-05	3324.5669753551483	0.9259999990463256	electric-sweep-91
137	transformer	0.8572911926912932	0.9924116491500384		0.6061573954141382	0.0009699159247970808	0.20900864419007287	3	1	adam	None	2	992	1	1152	50	True	8.992282964900317e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695324682/version_0	8	352	6	2	0.14917687853166336	True	128	128	83	50	1821300	3	TransformerEncoder	33		min	0.0009699159247970808	1	0.3333333333333333	0	5	loss	0.6061573954141382	4	3	799	1.0120471715927124	1695331476.176894	0.986719846725464	16799	1800	8.992282964900317e-05	6787.334447860718	0.975000023841858	hearty-sweep-90
138	transformer	0.8712802215415834	0.9939064894572608		0.44158091819378553	0.0005658495948333601	0.28905407969385916	3	1	adam	warmupinvsqrt	2	864	1	1984	50	True	2.0356689362497637e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695324091/version_0	8	176	8	4	0.02462826390765112	True	128	128	83	50	656000	5	TransformerEncoder	33		min	0.0005658495948333601	1	0.3333333333333333	1518	5	loss	0.44158091819378553	4	5	799	0.4912640452384949	1695330709.222175	0.2835516929626465	19199	1800	5.727485847654113e-06	6610.381058931351	0.890999972820282	fast-sweep-88
139	transformer	0.990804128747752	0.9952668150139556		0.8554083879789441	0.00020885948634463464	0.46382794210308553	3	1	adam	None	2	2032	1	512	50	True	0.00045506170803234487	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695322880/version_0	8	256	4	4	0.1490243224578803	True	128	128	83	50	374500	3	TransformerEncoder	33		min	0.00020885948634463464	1	0.3333333333333333	0	5	loss	0.8554083879789441	4	3	675	1.1381220817565918	1695326558.198531	0.9977902173995972	13519	1521	0.00045506170803234487	3670.903008699417	0.9679999947547911	denim-sweep-87
140	transformer	0.9186485391912752	0.9842608458916876		0.7738524316391121	0.00027756018490926584	0.06253055691617043	3	1	adam	reduceonplateau	2	720	1	192	50	True	0.00024669611382405004	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695322388/version_0	6	304	2	4	0.09227478541563168	True	128	128	83	50	559000	4	TransformerEncoder	33		min	0.00027756018490926584	1	0.3333333333333333	0	5	loss	0.7738524316391121	4	4	667	0.7197933197021484	1695326567.3153863	0.6567683815956116	18703	1503	0.00024669611382405004	4173.5944793224335	0.9670000076293944	kind-sweep-86
141	transformer	0.9307556897358148	0.990736046052898		0.31682218315343935	0.0004841751710593686	0.2838234459954574	3	1	adam	warmupinvsqrt	2	1648	1	1856	50	True	4.44913386666841e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695321986/version_0	8	304	8	8	0.08093824550368847	True	128	128	83	50	4609700	4	TransformerEncoder	33		min	0.0004841751710593686	1	0.3333333333333333	11188	5	loss	0.31682218315343935	4	4	799	0.6613115072250366	1695330629.4020767	0.5894976854324341	19999	1800	3.3297245484037005e-05	8635.736728668213	0.9660000205039978	pleasant-sweep-85
142	transformer	0.8691275822748525	0.9840598885903424		0.6658607879134892	0.0006921574645208247	0.12045367266691263	3	1	adam	reduceonplateau	2	256	1	576	50	True	0.0005223909129012534	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695321702/version_0	6	288	8	2	0.16152266783198618	True	128	128	83	50	1948700	3	TransformerEncoder	33		min	0.0006921574645208247	1	0.3333333333333333	0	5	loss	0.6658607879134892	4	3	699	1.101201415061951	1695327844.652458	1.0551438331604004	27999	1575	0.0005223909129012534	6135.628741979599	0.9739999771118164	solar-sweep-84
143	transformer	0.8318288063791986	0.9864722220203614		0.6953986031584434	0.0008916552842507267	0.3028460115853429	3	1	adam	warmupinvsqrt	2	240	1	256	50	True	0.0013247857461378524	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695320883/version_0	8	336	8	2	0.07886101013086544	True	128	128	83	50	4118700	3	TransformerEncoder	33		min	0.0008916552842507267	1	0.3333333333333333	17161	5	loss	0.6953986031584434	4	3	487	0.6874730587005615	1695324663.539888	0.5935884118080139	20495	1098	0.001213466570560532	3772.422777891159	0.9670000076293944	good-sweep-83
144	transformer	0.8136369019489605	0.9895893396478926		0.5720056597768369	0.0009585985121647458	0.35533048943727685	3	1	adam	reduceonplateau	2	1856	1	832	50	True	7.817008473051437e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695320691/version_0	4	48	4	8	0.046284346325297945	True	128	128	83	50	3124700	3	TransformerEncoder	33		min	0.0009585985121647458	1	0.3333333333333333	0	5	loss	0.5720056597768369	4	3	203	3.333247184753418	1695321681.6022007	2.3615024089813232	4487	459	7.817008473051437e-06	983.039345741272	0.0	vibrant-sweep-81
145	transformer	0.8738836823398146	0.9988045694272903		0.8858725775359748	0.0004318026216264638	0.09490289812284824	3	1	adam	reduceonplateau	2	1648	1	896	50	True	1.3133200667635222e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695320381/version_0	4	384	4	8	0.02705423650545804	True	128	128	83	50	1993700	3	TransformerEncoder	33		min	0.0004318026216264638	1	0.3333333333333333	0	5	loss	0.8858725775359748	4	3	799	0.6345735192298889	1695326767.7450316	0.3392927944660187	19999	1800	1.3133200667635222e-06	6380.121230602264	0.8389999866485596	amber-sweep-80
146	transformer	0.9869989734688304	0.9963460503102518		0.605465420876321	0.0001543299401867243	0.027420148430916055	3	1	adam	None	2	1616	1	704	50	True	4.355745806378598e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695320127/version_0	4	64	4	8	0.18629831410359785	True	128	128	83	50	661700	4	TransformerEncoder	33		min	0.0001543299401867243	1	0.3333333333333333	0	5	loss	0.605465420876321	4	4	799	1.5841612815856934	1695322867.019554	1.3755611181259155	19999	1800	4.355745806378598e-06	2720.5125920772552	0.746999979019165	jolly-sweep-79
147	transformer	0.8717630562259092	0.9883291019841982		0.4588387776826576	1.8185104944634968e-06	0.3148699051226205	3	1	adam	None	2	2016	1	320	50	True	2.9792516206160315e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695319849/version_0	4	48	2	2	0.165623535023105	True	128	128	83	50	245800	2	TransformerEncoder	33		min	1.8185104944634968e-06	1	0.3333333333333333	0	5	loss	0.4588387776826576	4	2	799	1.8728585243225095	1695321969.078771	1.6109886169433594	15999	1800	2.9792516206160315e-05	2082.488447189331	0.46799999475479126	grateful-sweep-78
148	transformer	0.9458617362793824	0.987882416605548		0.13619856083233328	0.00018640361440514633	0.07887441252458088	3	1	adam	reduceonplateau	2	864	1	256	50	True	0.0088943201393669	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695318817/version_0	2	400	2	8	0.15942020436950927	True	128	128	83	50	3572600	3	TransformerEncoder	33		min	0.00018640361440514633	1	0.3333333333333333	0	5	loss	0.13619856083233328	4	3	203	3.2530875205993652	1695319790.9895515	2.2186810970306396	4895	459	0.00018640361440514633	966.197862625122	0.0	wise-sweep-77
149	transformer	0.9339852815590444	0.9860110194001188		0.7775139509055078	0.00014549644668083393	0.17496645316100867	3	1	adam	None	2	1248	1	384	50	True	0.00021729787523454364	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695318054/version_0	8	64	6	4	0.11958107689569523	True	128	128	83	50	726000	4	TransformerEncoder	33		min	0.00014549644668083393	1	0.3333333333333333	0	5	loss	0.7775139509055078	4	4	799	0.8797987103462219	1695320849.696411	0.8279291987419128	19999	1800	0.00021729787523454364	2777.576972961426	0.9670000076293944	light-sweep-76
150	transformer	0.9132008986115164	0.9960915637218488		0.18301209878228245	0.0005920270461929185	0.004835036877076038	3	1	adam	None	2	1232	1	640	50	True	0.0014405495632214026	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695317633/version_0	8	368	8	4	0.029471411389526025	True	128	128	83	50	1375900	4	TransformerEncoder	33		min	0.0005920270461929185	1	0.3333333333333333	0	5	loss	0.18301209878228245	4	4	639	0.6143085956573486	1695332078.322592	0.2774825096130371	21119	1440	0.0014405495632214026	14437.829416036606	0.8880000114440918	dashing-sweep-75
151	transformer	0.8790017881226149	0.9967143561930618		0.16500876517741253	0.0009934745256607342	0.11883947604923152	3	1	adam	warmupinvsqrt	2	1648	1	832	50	True	5.513379757189107e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695317574/version_0	4	96	2	8	0.02004044889967438	True	128	128	83	50	3447700	3	TransformerEncoder	33		min	0.0009934745256607342	1	0.3333333333333333	8368	5	loss	0.16500876517741253	4	3	799	0.31579357385635376	1695320111.561407	0.1955781877040863	19999	1800	3.568497108040041e-05	2523.8424134254456	0.9399999976158142	avid-sweep-74
152	transformer	0.9545213709092384	0.9858020133159028		0.7329795953427655	0.00026751156162698456	0.2717981698069072	3	1	adam	warmupinvsqrt	2	1744	1	1472	50	True	1.31333005539976e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695316255/version_0	4	176	8	4	0.02483978421242357	True	128	128	83	50	1229600	4	TransformerEncoder	33		min	0.00026751156162698456	1	0.3333333333333333	2820	5	loss	0.7329795953427655	4	4	799	0.6489006280899048	1695320364.205854	0.3417155146598816	18399	1800	5.144712729621297e-06	4103.481868982315	0.8500000238418579	iconic-sweep-72
153	transformer	0.8417054641754967	0.9813422247154576		0.1221237226811251	0.00035428027522440783	0.3739054436618156	3	1	adam	None	2	176	1	1536	50	True	2.5817934735971344e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695314685/version_0	6	160	4	4	0.1192400628105716	True	128	128	83	50	4406500	2	TransformerEncoder	33		min	0.00035428027522440783	1	0.3333333333333333	0	5	loss	0.1221237226811251	4	2	799	1.532536506652832	1695322367.6459496	1.2206077575683594	45599	1800	2.5817934735971344e-06	7676.697306632996	0.5830000042915344	expert-sweep-70
154	transformer	0.9647753010778324	0.995860969300732		0.13535542578119772	0.0002791902690609932	0.3764152987699899	3	1	adam	None	2	1312	1	1600	50	True	8.400897092067155e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695314622/version_0	4	240	6	8	0.08061185385985642	True	128	128	83	50	2006400	3	TransformerEncoder	33		min	0.0002791902690609932	1	0.3333333333333333	0	5	loss	0.13535542578119772	4	3	799	0.9575434923171996	1695318800.9534574	0.6995751857757568	24799	1800	8.400897092067155e-06	4171.852367401123	0.8619999885559082	usual-sweep-69
155	transformer	0.9660750666396756	0.9863939667730208		0.14095798765775414	0.00011375405944995978	0.23534149923832648	3	1	adam	reduceonplateau	2	496	1	384	50	True	0.00013022194609512805	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695314518/version_0	2	96	4	4	0.009705010698803342	True	128	128	83	50	1492600	5	TransformerEncoder	33		min	0.00011375405944995978	1	0.3333333333333333	0	5	loss	0.14095798765775414	4	5	799	0.2139085829257965	1695316240.8491757	0.142902210354805	16799	1800	0.00011375405944995978	1717.0013654232023	0.9340000152587892	dulcet-sweep-68
156	transformer	0.910811967332278	0.985603892828343		0.140003056834236	6.538802640578376e-05	0.016214239732880942	3	1	adam	warmupinvsqrt	2	1072	1	896	50	True	3.3592048990386607e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695314348/version_0	2	208	2	2	0.05504609163823726	True	128	128	83	50	4469700	4	TransformerEncoder	33		min	6.538802640578376e-05	1	0.3333333333333333	16677	5	loss	0.140003056834236	4	4	799	0.7160747647285461	1695316655.0922897	0.4955258369445801	30399	1800	2.489603990443033e-06	2299.678649663925	0.8730000257492065	proud-sweep-67
157	transformer	0.9964222197027652	0.9984761103415076		0.7278215486230267	0.0004303594070418867	0.42734910801849946	3	1	adam	None	2	496	1	960	50	True	1.7728440775646448e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695313960/version_0	8	32	4	2	0.01441305436200422	True	128	128	83	50	3247300	5	TransformerEncoder	33		min	0.0004303594070418867	1	0.3333333333333333	0	5	loss	0.7278215486230267	4	5	203	3.6251187324523926	1695314608.365717	2.298740863800049	4283	459	1.7728440775646448e-05	641.0976610183716	0.0	dandy-sweep-66
158	transformer	0.9210612162682896	0.9924620163599662		0.15294142878291456	0.0007176536033746631	0.017958202826872105	3	1	adam	None	2	672	1	704	50	True	0.0065249815367532495	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695312359/version_0	6	192	2	8	0.19875235082779225	True	128	128	83	50	4861200	2	TransformerEncoder	33		min	0.0007176536033746631	1	0.3333333333333333	0	5	loss	0.15294142878291456	4	2	799	2.6581335067749023	1695317558.5448425	1.7010095119476318	23999	1800	0.0065249815367532495	5190.660930395126	0.14100000262260437	honest-sweep-65
159	transformer	0.9026670192403186	0.982296292182418		0.7498727508173394	0.0007930199628745411	0.18063169077882252	3	1	adam	reduceonplateau	2	272	1	128	50	True	0.0022119700382055196	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695311956/version_0	6	448	8	4	0.029360626506135735	True	128	128	83	50	1657400	2	TransformerEncoder	33		min	0.0007930199628745411	1	0.3333333333333333	0	5	loss	0.7498727508173394	4	2	203	4.292993545532227	1695314334.780729	1.869151711463928	7547	459	0.0007930199628745411	2368.186275959015	0.0	efficient-sweep-64
160	transformer	0.8467762999925451	0.9981675030769784		0.47847863110066136	0.0006027958852528563	0.111330249800687	3	1	adam	reduceonplateau	2	1216	1	1088	50	True	0.0022261861500920315	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695311826/version_0	6	160	4	8	0.16316811773261988	True	128	128	83	50	709500	2	TransformerEncoder	33		min	0.0006027958852528563	1	0.3333333333333333	0	5	loss	0.47847863110066136	4	2	691	1.1098589897155762	1695314674.44351	1.0632315874099731	22835	1557	0.0006027958852528563	2842.2035241127014	0.9729999899864196	glorious-sweep-63
161	transformer	0.9487657595580272	0.9978441813905864		0.3938865348682212	0.0006738399270883327	0.10849723077161189	3	1	adam	reduceonplateau	2	1296	1	320	50	True	0.0004180485456468652	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695311339/version_0	8	272	4	4	0.04873431484783115	True	128	128	83	50	4955100	4	TransformerEncoder	33		min	0.0006738399270883327	1	0.3333333333333333	0	5	loss	0.3938865348682212	4	4	407	0.45833897590637207	1695314672.500353	0.38172516226768494	9791	918	0.0004180485456468652	3327.111608982086	0.9660000205039978	spring-sweep-62
162	transformer	0.8783564682985653	0.9829727127198128		0.3493173107535393	0.0008049844020803184	0.14065732909106277	3	1	adam	reduceonplateau	2	1744	1	1664	50	True	9.68916620229449e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695310490/version_0	4	288	2	2	0.13863045795547976	True	128	128	83	50	4757000	2	TransformerEncoder	33		min	0.0008049844020803184	1	0.3333333333333333	0	5	loss	0.3493173107535393	4	2	799	1.0432229042053225	1695314499.364774	0.9499775171279908	18399	1800	9.68916620229449e-06	4002.949310064316	0.9330000281333924	swept-sweep-61
163	transformer	0.8757533621536537	0.9987475125840012		0.2798063480689182	0.0005429929240925652	0.4825148157924354	3	1	adam	warmupinvsqrt	2	1472	1	832	50	True	0.00028867507247136074	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695309943/version_0	2	368	8	8	0.09295368909602908	True	128	128	83	50	2807600	4	TransformerEncoder	33		min	0.0005429929240925652	1	0.3333333333333333	7629	5	loss	0.2798063480689182	4	4	799	0.8199880123138428	1695313936.99094	0.6695671081542969	22399	1800	0.00016857403631677693	3984.191433191299	0.9679999947547911	major-sweep-60
164	transformer	0.8788615351663271	0.9977530978605134		0.7095777417509509	2.0032884810848715e-05	0.2310267382768721	3	1	adam	None	2	1856	1	1216	50	True	0.000700904618528179	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695309604/version_0	6	64	8	4	0.12736985727093894	True	128	128	83	50	1427600	3	TransformerEncoder	33		min	2.0032884810848715e-05	1	0.3333333333333333	0	5	loss	0.7095777417509509	4	3	799	0.9165027737617492	1695312327.2441502	0.8675851821899414	17599	1800	0.000700904618528179	2709.624659061432	0.9769999980926514	glorious-sweep-59
165	transformer	0.8060459545853843	0.996684553039789		0.8160982714514642	0.00024299336829364875	0.0736261883771615	3	1	adam	reduceonplateau	2	1888	1	192	50	True	0.0014401154163303752	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695309129/version_0	8	432	2	8	0.0810146292352073	True	128	128	83	50	1099800	4	TransformerEncoder	33		min	0.00024299336829364875	1	0.3333333333333333	0	5	loss	0.8160982714514642	4	4	799	0.7732115983963013	1695318037.135122	0.5944228768348694	17599	1800	0.00024299336829364875	8899.141216039658	0.9509999752044678	fresh-sweep-58
166	transformer	0.9225272918021684	0.9950213574413772		0.695004291682852	0.0005393271666157664	0.18784993657420207	3	1	adam	None	2	1760	1	1664	50	True	1.6637679951645173e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695307864/version_0	8	336	2	2	0.09579825126637714	True	128	128	83	50	3299700	2	TransformerEncoder	33		min	0.0005393271666157664	1	0.3333333333333333	0	5	loss	0.695004291682852	4	2	799	0.7931013107299805	1695317614.8210466	0.6833807826042175	18399	1800	1.6637679951645173e-05	9743.668305635452	0.9539999961853028	leafy-sweep-57
167	transformer	0.94435279658844	0.9929750227692684		0.632805804644432	0.0004739082634918628	0.22500217223605715	3	1	adam	None	2	1776	1	1536	50	True	8.008657736093177e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695306721/version_0	4	272	8	4	0.06197778045363045	True	128	128	83	50	3746200	1	TransformerEncoder	33		min	0.0004739082634918628	1	0.3333333333333333	0	5	loss	0.632805804644432	4	1	643	0.5309234857559204	1695310477.2731686	0.46782729029655457	14811	1449	8.008657736093177e-05	3750.372390508652	0.9679999947547911	rural-sweep-56
168	transformer	0.8444710590715325	0.9971007425870168		0.22210882305600776	0.00033345303175623945	0.23317430252354435	3	1	adam	reduceonplateau	2	528	1	576	50	True	9.06354372216554e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695306527/version_0	2	144	8	2	0.11714001844392875	True	128	128	83	50	4821100	4	TransformerEncoder	33		min	0.00033345303175623945	1	0.3333333333333333	0	5	loss	0.22210882305600776	4	4	799	1.147862195968628	1695309589.2343757	0.9645752906799316	30399	1800	9.06354372216554e-06	3052.122603416443	0.8379999995231628	iconic-sweep-54
169	transformer	0.9090009533585572	0.9985589485019531		0.31415724259932554	0.0007791684115573466	0.04079739740861876	3	1	adam	None	2	32	1	1984	50	True	8.498467314701613e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695305329/version_0	8	144	6	4	0.01578780332534968	True	128	128	83	50	3065800	1	TransformerEncoder	33		min	0.0007791684115573466	1	0.3333333333333333	0	5	loss	0.31415724259932554	4	1	531	0.273764967918396	1695320678.5480475	0.14067067205905914	166515	1197	8.498467314701613e-05	15342.78823852539	0.9679999947547911	valiant-sweep-53
170	transformer	0.9642166125115754	0.980912019216706		0.13981150522886382	0.0004739903667698092	0.21183304836341943	3	1	adam	None	2	1408	1	1792	50	True	2.916664499154994e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695305091/version_0	8	368	2	2	0.0515165729231458	True	128	128	83	50	500100	3	TransformerEncoder	33		min	0.0004739903667698092	1	0.3333333333333333	0	5	loss	0.13981150522886382	4	3	799	0.48588523268699646	1695311940.8368394	0.3994904160499573	23199	1800	2.916664499154994e-05	6842.753137350082	0.9660000205039978	iconic-sweep-52
171	transformer	0.8565404109587168	0.9874507091778268		0.7354355966389374	0.0008156566988704677	0.4645454032877851	3	1	adam	None	2	1680	1	256	50	True	0.005029361409660624	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695303770/version_0	8	448	4	4	0.14837924107854436	True	128	128	83	50	4648600	3	TransformerEncoder	33		min	0.0008156566988704677	1	0.3333333333333333	0	5	loss	0.7354355966389374	4	3	203	3.8979485034942623	1695306704.7902944	2.9880928993225098	4895	459	0.005029361409660624	2927.633908510208	0.0	bright-sweep-50
172	transformer	0.8406108468345252	0.9813350138758709		0.22378101608177917	0.0009901088114148528	0.09854724482631676	3	1	adam	None	2	1840	1	1344	50	True	0.005377435222585121	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695303729/version_0	4	192	8	4	0.158866337763121	True	128	128	83	50	3609100	3	TransformerEncoder	33		min	0.0009901088114148528	1	0.3333333333333333	0	5	loss	0.22378101608177917	4	3	783	1.5729097127914429	1695311326.342754	1.1323927640914917	17247	1764	0.005377435222585121	7589.823609828949	0.7289999723434448	drawn-sweep-49
173	transformer	0.8843013253941043	0.9866435806098904		0.5692894033200945	0.0006164155780592192	0.2969887341960305	3	1	adam	reduceonplateau	2	1952	1	1920	50	True	1.7185856178128642e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-arabic/transformer/1695302308/version_0	4	304	2	4	0.09412970270229812	True	128	128	83	50	765300	3	TransformerEncoder	33		min	0.0006164155780592192	1	0.3333333333333333	0	5	loss	0.5692894033200945	4	3	799	1.6334474086761477	1695309073.9872155	1.0359210968017578	16799	1800	1.7185856178128642e-06	6758.719115495682	0.593999981880188	honest-sweep-47
