	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	epoch	train_loss	trainer/global_step	_step	lr-Adam	_runtime	val_loss	_timestamp	max_val_accuracy	name
0	attentive_lstm	0.8604901320122889	0.998718481584493		0.1834884456960724	0.0007325845136162805	0.3187513534167712	3	1	adam	None	2	768	1	1152	59	True	0.005055771431949496	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1697409171/version_0	1	336	2	1	0.1639362443602269	True	128	128	98	59	4612600	3	LSTMEncoder	39		min	0.0007325845136162805	1	0.3333333333333333	0	5	loss	0.1834884456960724	4	3	215	1.4011417627334597	8639	486	0.005055771431949496	3436.7686285972595	1.8309147357940672	1697412614.6999235	0.8830000162124634	flowing-sweep-253
1	attentive_lstm	0.873202723699259	0.9913390742184228		0.10842643109285896	0.0009105543845359256	0.06150778130649559	3	1	adam	warmupinvsqrt	2	352	1	640	59	True	2.037626373156667e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1697351871/version_0	1	432	1	1	0.08916047735635109	True	128	128	98	59	2100200	4	LSTMEncoder	39		min	0.0009105543845359256	1	0.3333333333333333	11932	5	loss	0.10842643109285896	4	4	799	0.7653120160102844	45599	1800	1.0429664971282818e-06	5847.824363708496	1.0699007511138916	1697357726.3240097	0.7689999938011169	morning-sweep-252
2	attentive_lstm	0.8099869510299729	0.9877297696743916		0.15431979698529147	0.0009309717229627724	0.2537655438761632	3	1	adam	reduceonplateau	2	1888	1	384	59	True	9.725661133534346e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1697351853/version_0	1	304	2	1	0.12776825810972223	True	128	128	98	59	1952300	4	LSTMEncoder	39		min	0.0009309717229627724	1	0.3333333333333333	0	5	loss	0.15431979698529147	4	4	755	0.8956322073936462	32507	1701	9.725661133534346e-05	5121.276125907898	1.0493855476379397	1697356987.053164	0.9390000104904176	devout-sweep-251
3	attentive_lstm	0.9129975302039436	0.9854734994912968		0.24410024247770884	0.0006375765427560978	0.09186568160835812	3	1	adam	reduceonplateau	2	1536	1	896	59	True	1.2068689554030088e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1697349136/version_0	1	288	1	1	0.04401266064123199	True	128	128	98	59	361500	5	LSTMEncoder	39		min	0.0006375765427560978	1	0.3333333333333333	0	5	loss	0.24410024247770884	4	5	799	0.3594357967376709	31999	1800	1.2068689554030088e-05	12742.905573368073	0.6130399703979492	1697361890.5370593	0.8980000019073486	dark-sweep-250
4	attentive_lstm	0.8270684759023972	0.9962453882354206		0.7674499420100818	0.0007514212240266688	0.1372405889122123	3	1	adam	reduceonplateau	2	1264	1	1152	59	True	0.0017088582400676484	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1697348889/version_0	1	464	1	1	0.10357675448249926	True	128	128	98	59	3802900	1	LSTMEncoder	39		min	0.0007514212240266688	1	0.3333333333333333	0	5	loss	0.7674499420100818	4	1	263	0.7448441386222839	16895	594	0.0007514212240266688	5934.512736082077	0.8685441017150879	1697354833.339092	0.9390000104904176	smooth-sweep-249
5	attentive_lstm	0.8045094030682827	0.9954896586378504		0.896542404453125	0.0004007919334977533	0.24307529221634616	3	1	adam	None	2	656	1	256	59	True	0.0009814902627690828	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1697345398/version_0	1	320	2	1	0.02473691050556368	True	128	128	98	59	733900	2	LSTMEncoder	39		min	0.0004007919334977533	1	0.3333333333333333	0	5	loss	0.896542404453125	4	2	619	0.21842585504055023	37819	1395	0.0009814902627690828	4369.477844953537	0.3908243775367737	1697349778.12385	0.944000005722046	stellar-sweep-248
6	attentive_lstm	0.921103280714748	0.9833845542603814		0.15869063901502303	0.00048272087762149453	0.38927052061568296	3	1	adam	warmupinvsqrt	2	1280	1	1344	59	True	0.004830601899910028	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1697345194/version_0	1	320	2	1	0.11285506591859128	True	128	128	98	59	1668400	1	LSTMEncoder	39		min	0.00048272087762149453	1	0.3333333333333333	6517	5	loss	0.15869063901502303	4	1	259	1.4310827255249023	10399	585	0.0038312918045910046	5795.346831321716	3.195080041885376	1697350999.9913914	0.9330000281333924	copper-sweep-247
7	attentive_lstm	0.8391591203862079	0.9820435753609372		0.28801206266054696	2.6684785424677005e-05	0.40926205585117914	3	1	adam	warmupinvsqrt	2	896	1	640	59	True	0.0015120255727850633	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1697345057/version_0	1	256	2	1	0.00840036675989	True	128	128	98	59	1096000	3	LSTMEncoder	39		min	2.6684785424677005e-05	1	0.3333333333333333	4892	5	loss	0.28801206266054696	4	3	563	0.08345259726047516	25379	1269	0.000664418790509906	5929.865188837051	0.2583693861961365	1697350997.477619	0.944000005722046	autumn-sweep-246
8	attentive_lstm	0.852872460792961	0.9934465639608112		0.3354422729117891	0.00010210878848354626	0.04178841983080556	3	1	adam	None	2	1312	1	1344	59	True	0.0074105152830078016	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1697343973/version_0	1	464	2	1	0.1695045846440515	True	128	128	98	59	1236200	3	LSTMEncoder	39		min	0.00010210878848354626	1	0.3333333333333333	0	5	loss	0.3354422729117891	4	3	263	1.373484492301941	16103	594	0.0074105152830078016	9107.610736370088	2.132615566253662	1697353091.9323864	0.824999988079071	leafy-sweep-245
9	attentive_lstm	0.8234788293628963	0.981858743948689		0.1381937166457326	0.00010531036033904504	0.1203589832482086	3	1	adam	None	2	960	1	704	59	True	3.8560564773368667e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/attentive_lstm/1697343555/version_0	1	96	2	1	0.1843799004683057	True	128	128	98	59	3885600	2	LSTMEncoder	39		min	0.00010531036033904504	1	0.3333333333333333	0	5	loss	0.1381937166457326	4	2	799	1.21437668800354	33599	1800	3.8560564773368667e-05	9973.2871363163	1.368779182434082	1697353535.3469384	0.9319999814033508	fresh-sweep-244
