	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	val_loss	_timestamp	_step	lr-Adam	_runtime	trainer/global_step	epoch	train_loss	max_val_accuracy	name
0	attentive_lstm	0.8637497436369017	0.9935949621517652		0.5286789724886678	0.0007793197235182551	0.26428853362829297	3	1	adam	None	2	1232	1	448	33	True	0.00023652177634332872	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694932808/version_0	1	144	2	1	0.0025437589748973366	True	128	128	64	33	1486700	5	LSTMEncoder	31		min	0.0007793197235182551	1	0.3333333333333333	0	5	loss	0.5286789724886678	4	5	0.028158318251371384	1694935029.0298977	882	0.00023652177634332872	2212.9374494552612	12935	391	0.031570009887218475	0.996999979019165	eager-sweep-253
1	attentive_lstm	0.9892841146855792	0.9941378961588264		0.6210568073321551	0.0008926132948167216	0.4586826145185497	3	1	adam	None	2	1472	1	1792	33	True	3.966329814025875e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694932780/version_0	1	80	1	1	0.11924238794014803	True	128	128	64	33	4054900	3	LSTMEncoder	31		min	0.0008926132948167216	1	0.3333333333333333	0	5	loss	0.6210568073321551	4	3	0.7630407810211182	1694956245.501649	1629	3.966329814025875e-05	23456.36613678932	20271	723	0.7663700580596924	0.9959999918937684	young-sweep-252
2	attentive_lstm	0.8465637538331847	0.981248840457504		0.20232982137395972	0.0006785946820531261	0.27891903161549697	3	1	adam	warmupinvsqrt	2	128	1	960	33	True	3.336302283209771e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694932678/version_0	1	32	2	1	0.04008695238725968	True	128	128	64	33	207000	2	LSTMEncoder	31		min	0.0006785946820531261	1	0.3333333333333333	1617	5	loss	0.20232982137395972	4	2	0.310394823551178	1694942222.1161115	1395	6.0668259045394855e-06	9535.610379457474	48979	619	0.3153733015060425	0.9940000176429749	pleasant-sweep-251
3	attentive_lstm	0.909853482832126	0.9960688720438292		0.803050333065171	8.934511361951704e-05	0.27451686412628146	3	1	adam	None	2	176	1	512	33	True	7.660760343450583e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694930736/version_0	1	192	2	1	0.17844479349139744	True	128	128	64	33	4693000	4	LSTMEncoder	31		min	8.934511361951704e-05	1	0.3333333333333333	0	5	loss	0.803050333065171	4	4	1.0640521049499512	1694932766.810921	720	7.660760343450583e-05	2023.2765860557556	18239	319	1.067805528640747	0.9950000047683716	dark-sweep-250
4	attentive_lstm	0.8574895024378282	0.9832580594283036		0.4924120746822618	0.0007677862818406413	0.36608488031459874	3	1	adam	None	2	1184	1	1728	33	True	0.0011886517467825685	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694930534/version_0	1	448	2	1	0.0442064040447872	True	128	128	64	33	2744700	4	LSTMEncoder	31		min	0.0007677862818406413	1	0.3333333333333333	0	5	loss	0.4924120746822618	4	4	0.32743027806282043	1694953056.0214558	729	0.0011886517467825685	22514.09350180626	11015	323	0.32804811000823975	0.996999979019165	earthy-sweep-249
5	attentive_lstm	0.8716672125895089	0.984103916140886		0.4275121308983219	0.0006500656479079465	0.21170535898896548	3	1	adam	None	2	1456	1	1920	33	True	5.403746776625399e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694930177/version_0	1	496	2	1	0.09551499661682786	True	128	128	64	33	250400	5	LSTMEncoder	31		min	0.0006500656479079465	1	0.3333333333333333	0	5	loss	0.4275121308983219	4	5	0.6345906257629395	1694973711.3332376	1206	5.403746776625399e-06	43525.59224462509	15007	535	0.6356354355812073	0.996999979019165	trim-sweep-248
6	attentive_lstm	0.849972671588899	0.9889243805456912		0.7661636175723155	0.0009680877751565186	0.01999141512769881	3	1	adam	reduceonplateau	2	1296	1	448	33	True	0.005606640213995623	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694929438/version_0	1	496	2	1	0.0981625131507424	True	128	128	64	33	3536000	3	LSTMEncoder	31		min	0.0009680877751565186	1	0.3333333333333333	0	5	loss	0.7661636175723155	4	3	0.6471697688102722	1694930718.5253203	621	0.0009680877751565186	1270.3518545627594	6623	275	0.6449986100196838	0.996999979019165	earnest-sweep-247
7	attentive_lstm	0.9692482504840464	0.9815908165495488		0.21191613078123325	0.00035924013825771445	0.40805093323197256	3	1	adam	reduceonplateau	2	1344	1	896	33	True	0.0009822538799407923	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694927920/version_0	1	64	2	1	0.06969265045397928	True	128	128	64	33	628200	3	LSTMEncoder	31		min	0.00035924013825771445	1	0.3333333333333333	0	5	loss	0.21191613078123325	4	3	0.483248233795166	1694938408.211139	1197	0.00035924013825771445	10480.523869037628	12235	531	0.4853428602218628	0.9980000257492064	snowy-sweep-246
8	attentive_lstm	0.927137120726351	0.9812609857916722		0.7996832383054578	0.00039280707295434207	0.2329144399510425	3	1	adam	None	2	432	1	768	33	True	5.4071577734036405e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694927685/version_0	1	288	1	1	0.03326607077232518	True	128	128	64	33	728600	5	LSTMEncoder	31		min	0.00039280707295434207	1	0.3333333333333333	0	5	loss	0.7996832383054578	4	5	0.2728375196456909	1694947772.8390155	1800	5.4071577734036405e-06	20079.170127391815	19199	799	0.2724589705467224	0.9890000224113464	youthful-sweep-245
9	attentive_lstm	0.9474394808512066	0.9988938854812692		0.8143225255739636	0.0005927542434629246	0.04718566409002256	3	1	adam	None	2	912	1	1024	33	True	0.00016515292477442976	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694927087/version_0	1	240	2	1	0.19478409236910943	True	128	128	64	33	930900	3	LSTMEncoder	31		min	0.0005927542434629246	1	0.3333333333333333	0	5	loss	0.8143225255739636	4	3	1.141732931137085	1694931587.1137042	702	0.00016515292477442976	4492.080092191696	6863	311	1.1415435075759888	0.996999979019165	polished-sweep-242
10	attentive_lstm	0.9485717548496098	0.981283137897977		0.6281046900543134	0.0009050770309942932	0.36631854982824114	3	1	adam	None	2	1728	1	1088	33	True	4.413975262238407e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694926352/version_0	1	144	1	1	0.12609214532024918	True	128	128	64	33	301300	4	LSTMEncoder	31		min	0.0009050770309942932	1	0.3333333333333333	0	5	loss	0.6281046900543134	4	4	0.8012557029724121	1694933650.851956	1134	4.413975262238407e-05	7286.835550785065	12095	503	0.8009194135665894	0.9959999918937684	clean-sweep-239
11	attentive_lstm	0.9441352706446492	0.9875280339549384		0.35096395093836497	0.00018310825624584095	0.17331553193410365	3	1	adam	None	2	1440	1	768	33	True	5.545648550920132e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694926352/version_0	1	192	2	1	0.1120051121976127	True	128	128	64	33	487800	4	LSTMEncoder	31		min	0.00018310825624584095	1	0.3333333333333333	0	5	loss	0.35096395093836497	4	4	0.7315456867218018	1694934152.2001286	1800	5.545648550920132e-06	7788.698514461517	16799	799	0.7402760982513428	0.9940000176429749	frosty-sweep-238
12	attentive_lstm	0.9824159303487138	0.9986990988937424		0.7087133405119762	0.00010811731528822676	0.1941034701906606	3	1	adam	reduceonplateau	2	1200	1	256	33	True	0.004650109963565164	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694926352/version_0	1	192	1	1	0.05216496251057543	True	128	128	64	33	1080100	1	LSTMEncoder	31		min	0.00010811731528822676	1	0.3333333333333333	0	5	loss	0.7087133405119762	4	1	0.3790470361709595	1694927107.4127846	630	0.00010811731528822676	743.2238285541534	6999	279	0.38256388902664185	0.9959999918937684	dainty-sweep-240
13	attentive_lstm	0.817763606379581	0.983510323230818		0.7040027525909868	0.0009308857724849756	0.28424211950231526	3	1	adam	warmupinvsqrt	2	880	1	384	33	True	1.5475466318345405e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694926352/version_0	1	16	1	1	0.07891280794034945	True	128	128	64	33	168900	2	LSTMEncoder	31		min	0.0009308857724849756	1	0.3333333333333333	383	5	loss	0.7040027525909868	4	2	2.74144983291626	1694927073.348373	459	4.432320885906162e-06	708.969691991806	4691	203	2.317542791366577	0.0	different-sweep-241
14	attentive_lstm	0.961062144993256	0.988624374295013		0.33201704829818546	0.0007613053330291896	0.2423873977651564	3	1	adam	None	2	432	1	320	33	True	1.0732729268160358e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694926350/version_0	1	32	1	1	0.15029387128049587	True	128	128	64	33	4252800	5	LSTMEncoder	31		min	0.0007613053330291896	1	0.3333333333333333	0	5	loss	0.33201704829818546	4	5	3.1295535564422607	1694927674.2222176	459	1.0732729268160358e-06	1315.1914324760437	4895	203	3.101231575012207	0.0	vivid-sweep-236
15	attentive_lstm	0.9559146826112336	0.985997541286758		0.33466633514924293	0.0007945515186323262	0.32270114399317434	3	1	adam	warmupinvsqrt	2	816	1	832	33	True	3.9449422613838016e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694926351/version_0	1	352	1	1	0.059206951575788085	True	128	128	64	33	3603100	3	LSTMEncoder	31		min	0.0007945515186323262	1	0.3333333333333333	8831	5	loss	0.33466633514924293	4	3	0.4258266687393189	1694931675.227887	1206	3.2055215304548364e-05	5315.738443613052	13399	535	0.4234587550163269	0.9950000047683716	peachy-sweep-237
16	attentive_lstm	0.8919919916748287	0.9835558311257808		0.23098013235307135	0.0003798931898059484	0.042403388224582395	3	1	adam	warmupinvsqrt	2	928	1	704	33	True	0.001263703963102743	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694923158/version_0	1	48	1	1	0.19766030692708864	True	128	128	64	33	2336700	4	LSTMEncoder	31		min	0.0003798931898059484	1	0.3333333333333333	5035	5	loss	0.23098013235307135	4	4	1.15569007396698	1694927906.2254343	963	0.0009251663046405984	4740.357523202896	9415	427	1.1537463665008545	0.996999979019165	fancy-sweep-235
17	attentive_lstm	0.9896725973565964	0.9834458997425828		0.8619730626219883	0.0008649443808868977	0.35136087786574977	3	1	adam	None	2	2000	1	128	33	True	1.4555876854942105e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694922558/version_0	1	304	1	1	0.09977497023762372	True	128	128	64	33	2783500	2	LSTMEncoder	31		min	0.0008649443808868977	1	0.3333333333333333	0	5	loss	0.8619730626219883	4	2	3.253880500793457	1694923116.791364	459	1.4555876854942105e-06	550.3925030231476	4079	203	3.161904573440552	0.0	usual-sweep-234
18	attentive_lstm	0.8462067884677099	0.9844694347537996		0.6449543658389933	2.1523176954808676e-05	0.34678355938382144	3	1	adam	warmupinvsqrt	2	1984	1	192	33	True	0.005866563519456146	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694921197/version_0	1	320	1	1	0.119879848649198	True	128	128	64	33	2785600	2	LSTMEncoder	31		min	2.1523176954808676e-05	1	0.3333333333333333	5616	5	loss	0.6449543658389933	4	2	0.7742471694946289	1694922518.518726	792	0.005120756456604633	1312.5725238323212	7391	351	0.8053795695304871	0.9959999918937684	tough-sweep-233
19	attentive_lstm	0.8714967823110199	0.9916611991520464		0.8297927459339158	0.00015187014781178258	0.01489548175602462	3	1	adam	reduceonplateau	2	800	1	896	33	True	2.0636658449346513e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694916350/version_0	1	192	1	1	0.1074118359460008	True	128	128	64	33	3019300	3	LSTMEncoder	31		min	0.00015187014781178258	1	0.3333333333333333	0	5	loss	0.8297927459339158	4	3	0.891940712928772	1694930508.444607	1800	2.0636658449346513e-06	14150.193747997284	19999	799	0.8099255561828613	0.8759999871253967	vague-sweep-232
20	attentive_lstm	0.8119024922601185	0.9855420783550984		0.36937528639782247	0.000877162569380627	0.4843865852234072	3	1	adam	warmupinvsqrt	2	784	1	1024	33	True	0.0018193480678625712	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694915175/version_0	1	80	1	1	0.09170527770396382	True	128	128	64	33	635700	2	LSTMEncoder	31		min	0.000877162569380627	1	0.3333333333333333	1621	5	loss	0.36937528639782247	4	2	0.6095336079597473	1694920132.616125	918	0.0007120712029569971	4949.980305194855	10607	407	0.6115472912788391	0.9980000257492064	frosty-sweep-230
21	attentive_lstm	0.9327959598650748	0.9937962513845636		0.25165114024093194	0.0008222486738228495	0.4251700881187236	3	1	adam	warmupinvsqrt	2	1552	1	512	33	True	1.4002963477601332e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694914607/version_0	1	336	2	1	0.0353693481862643	True	128	128	64	33	1930300	4	LSTMEncoder	31		min	0.0008222486738228495	1	0.3333333333333333	4975	5	loss	0.25165114024093194	4	4	0.2870098948478699	1694921162.7223358	1800	6.85261661611117e-06	6546.310383796692	20799	799	0.2900812029838562	0.9950000047683716	celestial-sweep-229
22	attentive_lstm	0.8636185662523922	0.987167876799966		0.4486802852098636	0.000647013653883735	0.21203177083891023	3	1	adam	warmupinvsqrt	2	1136	1	1600	33	True	4.571224547085918e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694913688/version_0	1	48	1	1	0.04808083524251723	True	128	128	64	33	3869200	3	LSTMEncoder	31		min	0.000647013653883735	1	0.3333333333333333	13623	5	loss	0.4486802852098636	4	3	0.3625905513763428	1694935465.7257085	1791	3.153799781637062e-05	21770.888959407806	28655	795	0.3528461754322052	0.99099999666214	cosmic-sweep-228
23	attentive_lstm	0.8448390549773928	0.9947769989524784		0.5825415789611695	0.0007971196735319761	0.3007883386511111	3	1	adam	reduceonplateau	2	1808	1	896	33	True	0.00012709626108113232	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694912866/version_0	1	384	1	1	0.02214949372683881	True	128	128	64	33	2472400	4	LSTMEncoder	31		min	0.0007971196735319761	1	0.3333333333333333	0	5	loss	0.5825415789611695	4	4	0.18240736424922943	1694916209.4583194	693	0.00012709626108113232	3333.369731426239	7083	307	0.1815466731786728	0.9959999918937684	brisk-sweep-227
24	attentive_lstm	0.8384203538018278	0.9986960960809088		0.633064365125706	7.99550312038546e-05	0.4528110818955365	3	1	adam	None	2	160	1	896	33	True	0.0012908412179565732	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694912765/version_0	1	448	1	1	0.06172856775578966	True	128	128	64	33	2109700	2	LSTMEncoder	31		min	7.99550312038546e-05	1	0.3333333333333333	0	5	loss	0.633064365125706	4	2	0.4370979368686676	1694915071.3667462	477	0.0012908412179565732	2299.111149072647	13355	211	0.4414536654949188	0.996999979019165	upbeat-sweep-226
25	attentive_lstm	0.8287751574101944	0.9965692301074632		0.17463172775357022	0.00046979034663609503	0.005849390090075179	3	1	adam	warmupinvsqrt	2	448	1	1280	33	True	0.00013648179112981784	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694911630/version_0	1	16	2	1	0.12192511847068054	True	128	128	64	33	1155400	2	LSTMEncoder	31		min	0.00046979034663609503	1	0.3333333333333333	2579	5	loss	0.17463172775357022	4	2	0.7770392894744873	1694925608.98469	1449	5.699424171956143e-05	13972.073327064514	14811	643	0.7749049067497253	0.9959999918937684	northern-sweep-225
26	attentive_lstm	0.9113356007073944	0.9943846745460774		0.39578822367480393	0.0008020630752196623	0.4360376359611588	3	1	adam	None	2	1360	1	640	33	True	2.172455172649932e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694911384/version_0	1	464	1	1	0.13798348181355918	True	128	128	64	33	2916800	2	LSTMEncoder	31		min	0.0008020630752196623	1	0.3333333333333333	0	5	loss	0.39578822367480393	4	2	1.081855058670044	1694926306.2534766	1800	2.172455172649932e-06	14915.392842531204	23999	799	1.007887840270996	0.8519999980926514	pleasant-sweep-224
27	attentive_lstm	0.8690352109865103	0.9810992868559474		0.7525904187413183	0.0007349658695967444	0.04530399510724087	3	1	adam	None	2	2016	1	64	33	True	4.2108335713047314e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694910906/version_0	1	400	1	1	0.1542024974525268	True	128	128	64	33	1564700	4	LSTMEncoder	31		min	0.0007349658695967444	1	0.3333333333333333	0	5	loss	0.7525904187413183	4	4	3.221255302429199	1694911371.4622242	459	4.2108335713047314e-06	457.1204562187195	4079	203	2.821277379989624	0.0	grateful-sweep-223
28	attentive_lstm	0.828506040171363	0.9920849119253452		0.7271191114803711	0.0005047977542380437	0.3713145176648638	3	1	adam	None	2	992	1	960	33	True	0.008098203323663407	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694910198/version_0	1	432	1	1	0.09621153910135076	True	128	128	64	33	4839300	4	LSTMEncoder	31		min	0.0005047977542380437	1	0.3333333333333333	0	5	loss	0.7271191114803711	4	4	0.6781113147735596	1694912748.3491688	495	0.008098203323663407	2543.235318660736	4619	219	0.7014755606651306	0.99099999666214	confused-sweep-222
29	attentive_lstm	0.9800220759992492	0.9862584475177392		0.34757620429588454	0.0003671268175394228	0.48189013399606817	3	1	adam	None	2	320	1	1984	33	True	2.056852981166467e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694909011/version_0	1	48	1	1	0.03119675252613936	True	128	128	64	33	1191200	3	LSTMEncoder	31		min	0.0003671268175394228	1	0.3333333333333333	0	5	loss	0.34757620429588454	4	3	0.2564038038253784	1694940514.8945067	1800	2.056852981166467e-05	31493.43655371666	25599	799	0.24865075945854187	0.9929999709129332	fragrant-sweep-220
30	attentive_lstm	0.9463094531862924	0.98223041096185		0.2601181773829705	0.0004676543626685235	0.1041878357204662	3	1	adam	None	2	432	1	1152	33	True	0.0002285147716008809	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694908235/version_0	1	480	1	1	0.032526283054714236	True	128	128	64	33	287900	1	LSTMEncoder	31		min	0.0004676543626685235	1	0.3333333333333333	0	5	loss	0.2601181773829705	4	1	0.2518709897994995	1694914591.2402549	531	0.0002285147716008809	6346.634632825851	5663	235	0.25019168853759766	0.996999979019165	eager-sweep-218
31	attentive_lstm	0.997289392825276	0.9877825960783444		0.5862609330518503	0.0007295107876906683	0.09149204901912106	3	1	adam	reduceonplateau	2	256	1	640	33	True	3.7595565186313847e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694908235/version_0	1	256	1	1	0.0883522603185841	True	128	128	64	33	1012300	4	LSTMEncoder	31		min	0.0007295107876906683	1	0.3333333333333333	0	5	loss	0.5862609330518503	4	4	0.6164422631263733	1694916325.937542	1800	3.7595565186313847e-06	8081.483469963074	31999	799	0.6098589301109314	0.9800000190734864	efficient-sweep-217
32	attentive_lstm	0.8596510545863559	0.986238085096338		0.28189744066914707	0.0008250945508754684	0.031396969685788256	3	1	adam	warmupinvsqrt	2	1936	1	704	33	True	3.976547351847424e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694907844/version_0	1	208	1	1	0.19187004176006084	True	128	128	64	33	3917100	4	LSTMEncoder	31		min	0.0008250945508754684	1	0.3333333333333333	8093	5	loss	0.28189744066914707	4	4	1.1294621229171753	1694913669.6145782	1800	2.761708848844636e-05	5815.4086492061615	16799	799	1.1284537315368652	0.9940000176429749	vibrant-sweep-216
33	attentive_lstm	0.9975498521585277	0.9845198392876324		0.6985714634962336	0.0007784260689211838	0.4306302955432452	3	1	adam	reduceonplateau	2	976	1	832	33	True	0.004067181817634188	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694906631/version_0	1	416	1	1	0.1648590423239002	True	128	128	64	33	4745300	2	LSTMEncoder	31		min	0.0007784260689211838	1	0.3333333333333333	0	5	loss	0.6985714634962336	4	2	1.1528074741363523	1694908859.2992418	540	0.0007784260689211838	2220.951127767563	5039	239	1.0631651878356934	0.9789999723434448	misty-sweep-214
34	attentive_lstm	0.9973162783039284	0.9885728173508892		0.17866415964028226	0.0006934780192249983	0.06331504580240721	3	1	adam	reduceonplateau	2	1920	1	192	33	True	2.157187985707873e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694904469/version_0	1	448	1	1	0.13066426486382474	True	128	128	64	33	4162000	4	LSTMEncoder	31		min	0.0006934780192249983	1	0.3333333333333333	0	5	loss	0.17866415964028226	4	4	0.8277593851089478	1694906614.072107	1800	2.157187985707873e-05	2138.459580183029	16799	799	0.8340411186218262	0.99099999666214	rosy-sweep-213
35	attentive_lstm	0.8335259087431147	0.9891500923456406		0.15245570378863338	0.000552174806962404	0.2916688759508489	3	1	adam	None	2	1616	1	1024	33	True	4.8619801560922205e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694902225/version_0	1	368	1	1	0.08328898373587697	True	128	128	64	33	4695400	4	LSTMEncoder	31		min	0.000552174806962404	1	0.3333333333333333	0	5	loss	0.15245570378863338	4	4	0.5751656293869019	1694912851.371985	1800	4.8619801560922205e-06	10619.832392930984	19999	799	0.5770535469055176	0.9940000176429749	youthful-sweep-212
36	attentive_lstm	0.8199364448686277	0.9905519087053536		0.8597211078384999	0.000423129544099488	0.06609546332237576	3	1	adam	None	2	1440	1	1216	33	True	0.0013767413086919315	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694902183/version_0	1	400	2	1	0.06055535763558628	True	128	128	64	33	3114200	1	LSTMEncoder	31		min	0.000423129544099488	1	0.3333333333333333	0	5	loss	0.8597211078384999	4	1	0.42798417806625366	1694910180.7151008	918	0.0013767413086919315	7990.489765882492	8567	407	0.4276103973388672	0.9980000257492064	fresh-sweep-211
37	attentive_lstm	0.9603328037883762	0.9915052731152956		0.38278241184865747	0.0004289827323245323	0.09251124980776432	3	1	adam	reduceonplateau	2	1520	1	1088	33	True	0.00023067692715447524	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694901859/version_0	1	224	1	1	0.012398968701959046	True	128	128	64	33	1715000	3	LSTMEncoder	31		min	0.0004289827323245323	1	0.3333333333333333	0	5	loss	0.38278241184865747	4	3	0.11366695165634157	1694907827.818899	945	0.00023067692715447524	5961.650461912155	11339	419	0.11002977192401886	0.996999979019165	divine-sweep-210
38	attentive_lstm	0.8481663857787964	0.98891373109047		0.35407272047188565	0.0009693708911153356	0.47950453528590226	3	1	adam	warmupinvsqrt	2	1696	1	1984	33	True	1.7978564626887996e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694901442/version_0	1	384	2	1	0.19969222006776277	True	128	128	64	33	4660000	5	LSTMEncoder	31		min	0.0009693708911153356	1	0.3333333333333333	10990	5	loss	0.35407272047188565	4	5	3.1673290729522705	1694911613.830598	459	7.970115274085379e-07	10159.841210126877	4895	203	2.4440696239471436	0.0	sage-sweep-209
39	attentive_lstm	0.8901983527749313	0.9838939332758904		0.2006731807135308	0.00027054873771075095	0.46395177100945784	3	1	adam	warmupinvsqrt	2	864	1	192	33	True	0.00014734602926741195	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694899870/version_0	1	288	2	1	0.11798141738517992	True	128	128	64	33	3057000	2	LSTMEncoder	31		min	0.00027054873771075095	1	0.3333333333333333	7076	5	loss	0.2006731807135308	4	2	0.7581517100334167	1694902210.394375	1800	8.950624512487766e-05	2333.6453042030334	19199	799	0.7762563228607178	0.996999979019165	youthful-sweep-208
40	attentive_lstm	0.9145760834516552	0.982207008176302		0.6117855468576539	0.0008385668952983782	0.19076376105707693	3	1	adam	reduceonplateau	2	80	1	448	33	True	2.7845983203007384e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694899113/version_0	1	464	1	1	0.10274147966793944	True	128	128	64	33	63900	5	LSTMEncoder	31		min	0.0008385668952983782	1	0.3333333333333333	0	5	loss	0.6117855468576539	4	5	0.6865737438201904	1694904453.1332142	1800	2.7845983203007384e-06	5332.422252178192	99999	799	0.6934486031532288	0.9919999837875366	pleasant-sweep-207
41	attentive_lstm	0.8102182494942617	0.9827212382371968		0.36758091749362465	0.0002970623688422615	0.10306031500951336	3	1	adam	warmupinvsqrt	2	1008	1	384	33	True	7.979698251729593e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694899113/version_0	1	96	1	1	0.11146158451501809	True	128	128	64	33	1165500	2	LSTMEncoder	31		min	0.0002970623688422615	1	0.3333333333333333	2312	5	loss	0.36758091749362465	4	2	1.1791869401931765	1694901841.864368	1800	3.03523272788123e-06	2721.498969078064	15999	799	0.8966150283813477	0.7350000143051147	tough-sweep-206
42	attentive_lstm	0.9818474537713768	0.9826663799675096		0.3896465286514259	0.000564204980634287	0.2842198508089907	3	1	adam	None	2	1152	1	960	33	True	0.00014213864915341357	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-albanian/attentive_lstm/1694897935/version_0	1	80	1	1	0.13637539063313922	True	128	128	64	33	2689000	3	LSTMEncoder	31		min	0.000564204980634287	1	0.3333333333333333	0	5	loss	0.3896465286514259	4	3	0.8626750707626343	1694902169.0898435	837	0.00014213864915341357	4226.882420539856	10043	371	0.8537894487380981	0.9959999918937684	decent-sweep-205
