	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	train_loss	trainer/global_step	_runtime	_timestamp	lr-Adam	val_loss	_step	epoch	max_val_accuracy	name
88	transformer	0.8567822059378064	0.9931028216351488		0.6847004258497381	0.00014529740286057038	0.03276712641762064	3	1	adam	None	2	1168	1	1600	59	True	2.381099250763609e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697015859/version_0	8	288	2	2	0.08184150909218531	True	128	128	98	59	1384400	3	TransformerEncoder	39		min	0.00014529740286057038	1	0.3333333333333333	0	5	loss	0.6847004258497381	4	3	0.6076173782348633	48023	4884.519190788269	1697020752.1516647	2.381099250763609e-05	0.786693811416626	1566	695	0.912999987602234	solar-sweep-131
89	transformer	0.8041307270028966	0.9970575739168918		0.8830188693590638	0.0007760959860466306	0.0017622973806531994	3	1	adam	None	2	1072	1	1792	59	True	2.9829727077935932e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697015348/version_0	4	112	6	4	0.13615959336026992	True	128	128	98	59	852000	1	TransformerEncoder	39		min	0.0007760959860466306	1	0.3333333333333333	0	5	loss	0.8830188693590638	4	1	0.9379697442054749	59999	3696.571644306183	1697019051.3107712	2.9829727077935932e-05	1.172456979751587	1800	799	0.8920000195503235	quiet-sweep-130
90	transformer	0.8907477944058434	0.9894800673276732		0.19224842600639064	0.000966310214775658	0.440713754240284	3	1	adam	reduceonplateau	2	1632	1	1984	59	True	0.007670410512292166	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697015299/version_0	6	160	6	2	0.029755791775520547	True	128	128	98	59	4997000	4	TransformerEncoder	39		min	0.000966310214775658	1	0.3333333333333333	0	5	loss	0.19224842600639064	4	4	2.237039566040039	10199	1075.1902556419373	1697016383.4019103	0.000966310214775658	4.358545780181885	459	203	0.0	amber-sweep-129
91	transformer	0.87646351916628	0.9830563037040764		0.10719589291935935	0.0002014629474502357	0.1590836776831514	3	1	adam	reduceonplateau	2	688	1	704	59	True	7.959494746297786e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697014892/version_0	6	336	8	4	0.017498333938976953	True	128	128	98	59	2768600	4	TransformerEncoder	39		min	0.0002014629474502357	1	0.3333333333333333	0	5	loss	0.10719589291935935	4	4	0.17281736433506012	47199	6408.056351423264	1697021311.1602175	7.959494746297786e-06	0.39015769958496094	1800	799	0.9290000200271606	logical-sweep-128
92	transformer	0.8367660197254204	0.9813209104553166		0.2612007713358569	0.0005350959540434957	0.06693255168742979	3	1	adam	warmupinvsqrt	2	1568	1	128	59	True	2.4574859935476658e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697014836/version_0	2	464	8	4	0.19460245970551868	True	128	128	98	59	1254300	4	TransformerEncoder	39		min	0.0005350959540434957	1	0.3333333333333333	5599	5	loss	0.2612007713358569	4	4	1.37278151512146	35999	4241.915171146393	1697019085.4491172	9.69765296102973e-07	1.628700613975525	1800	799	0.8220000267028809	different-sweep-127
93	transformer	0.9434301617601866	0.9811221678899806		0.5689820341972708	0.00016101007282083837	0.4459226938891224	3	1	adam	warmupinvsqrt	2	976	1	768	59	True	1.2504347218923556e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697014820/version_0	4	112	8	2	0.03775411314258701	True	128	128	98	59	4249700	1	TransformerEncoder	39		min	0.00016101007282083837	1	0.3333333333333333	17416	5	loss	0.5689820341972708	4	1	2.402355670928955	8363	1377.0429680347445	1697016208.231343	5.97575114280551e-06	3.32313871383667	459	203	0.0	expert-sweep-126
94	transformer	0.8693157819296632	0.990896704624035		0.14492426937053962	0.0009415761211518392	0.07447896524550518	3	1	adam	None	2	80	1	1536	59	True	0.0004483452629404949	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697014583/version_0	6	352	2	4	0.18620987740449463	True	128	128	98	59	1638300	3	TransformerEncoder	39		min	0.0009415761211518392	1	0.3333333333333333	0	5	loss	0.14492426937053962	4	3	1.222670555114746	66999	4882.101957321167	1697019474.3392882	0.0004483452629404949	1.3390666246414185	1206	535	0.9290000200271606	good-sweep-125
95	transformer	0.9751687527257432	0.9926041558589438		0.5894806965374207	0.0007200487193352207	0.1342796815646527	3	1	adam	None	2	944	1	1088	59	True	5.458948522982596e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697014317/version_0	8	304	4	4	0.17147391118795052	True	128	128	98	59	4461300	2	TransformerEncoder	39		min	0.0007200487193352207	1	0.3333333333333333	0	5	loss	0.5894806965374207	4	2	1.141235589981079	19091	3386.664537668228	1697017712.8621216	5.458948522982596e-05	1.2616231441497805	999	443	0.925000011920929	crimson-sweep-124
96	transformer	0.8329688879706307	0.9907527788808212		0.4282227037519325	0.0007769528148982682	0.07799468413536009	3	1	adam	None	2	896	1	1408	59	True	2.456060246231394e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697014286/version_0	4	368	4	2	0.1909583846342274	True	128	128	98	59	4094600	3	TransformerEncoder	39		min	0.0007769528148982682	1	0.3333333333333333	0	5	loss	0.4282227037519325	4	3	1.24885892868042	23219	3145.3310132026672	1697017440.9318802	2.456060246231394e-05	1.3914515972137451	1161	515	0.9200000166893004	fresh-sweep-123
97	transformer	0.976903894463092	0.9862841433570956		0.3025989716372398	0.0001215023154388973	0.2129670646529243	3	1	adam	None	2	1664	1	1728	59	True	0.0028165896133674284	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697014113/version_0	4	480	6	4	0.14598822626790692	True	128	128	98	59	1282800	2	TransformerEncoder	39		min	0.0001215023154388973	1	0.3333333333333333	0	5	loss	0.3025989716372398	4	2	2.6568384170532227	9995	2380.365523815155	1697016502.4534228	0.0028165896133674284	4.016474723815918	459	203	0.0	snowy-sweep-122
98	transformer	0.9152566559948508	0.9950475439663165		0.6502318347691236	2.439847483490198e-06	0.2943331031246255	3	1	adam	None	2	1360	1	320	59	True	6.4635768491746985e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697013948/version_0	6	448	4	8	0.17110695326701428	True	128	128	98	59	4528200	3	TransformerEncoder	39		min	2.439847483490198e-06	1	0.3333333333333333	0	5	loss	0.6502318347691236	4	3	1.185523271560669	47199	5871.231561899185	1697019827.404168	6.4635768491746985e-06	1.3584750890731812	1800	799	0.8949999809265137	easy-sweep-121
99	transformer	0.8211497921597932	0.9943436957788522		0.1112085004335894	0.0005941024403107754	0.37970287502589933	3	1	adam	reduceonplateau	2	48	1	768	59	True	6.3663559037371715e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697013927/version_0	6	80	4	8	0.0611237234759636	True	128	128	98	59	3694200	3	TransformerEncoder	39		min	0.0005941024403107754	1	0.3333333333333333	0	5	loss	0.1112085004335894	4	3	0.926422953605652	167199	7260.385660648346	1697021195.1330347	6.3663559037371715e-06	1.637487769126892	1800	799	0.4580000042915344	radiant-sweep-120
100	transformer	0.9572950449589192	0.9963438749415856		0.37079969730297024	0.00026211343554378606	0.19711081522146737	3	1	adam	warmupinvsqrt	2	1360	1	832	59	True	0.0014995012123533808	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697013902/version_0	6	416	8	2	0.16340536430059474	True	128	128	98	59	526200	3	TransformerEncoder	39		min	0.00026211343554378606	1	0.3333333333333333	3095	5	loss	0.37079969730297024	4	3	2.4301183223724365	13451	3296.77485871315	1697017210.1136107	0.0007208388970504386	4.188552379608154	513	227	0.8309999704360962	pious-sweep-119
101	transformer	0.893444643364312	0.981501431371736		0.6917692291470511	0.00029888516862289764	0.30178596754301656	3	1	adam	warmupinvsqrt	2	1872	1	1664	59	True	0.0002702578025448879	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697013667/version_0	2	480	4	8	0.05937928279422962	True	128	128	98	59	2069200	3	TransformerEncoder	39		min	0.00029888516862289764	1	0.3333333333333333	8842	5	loss	0.6917692291470511	4	3	0.4635173976421356	34055	4556.450171470642	1697018235.4727554	0.0001377942283081978	0.6087504625320435	1782	791	0.9430000185966492	devoted-sweep-118
102	transformer	0.9301952106766888	0.9953909547688874		0.47160770512284145	0.0009305566021358118	0.058172889309518194	3	1	adam	None	2	368	1	1024	59	True	3.0532767274564064e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697013649/version_0	8	144	6	4	0.12089954649200674	True	128	128	98	59	4180700	4	TransformerEncoder	39		min	0.0009305566021358118	1	0.3333333333333333	0	5	loss	0.47160770512284145	4	4	0.9234602451324464	43999	4237.571629524231	1697017893.8501074	3.0532767274564064e-06	1.203760862350464	1800	799	0.8289999961853027	lunar-sweep-117
103	transformer	0.8232522773649735	0.993104897721425		0.8896250300482499	0.0005540469916803196	0.021610763573755853	3	1	adam	None	2	496	1	1728	59	True	0.0009116402439249306	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697013597/version_0	8	336	4	8	0.11165160542662755	True	128	128	98	59	1959000	1	TransformerEncoder	39		min	0.0005540469916803196	1	0.3333333333333333	0	5	loss	0.8896250300482499	4	1	0.8403348922729492	12627	3184.7676751613617	1697016793.2344732	0.0009116402439249306	1.1023228168487549	693	307	0.9039999842643738	easy-sweep-116
104	transformer	0.8609420658364366	0.9899351911310236		0.1492962251349848	0.0006308029134562386	0.05975920054782802	3	1	adam	warmupinvsqrt	2	1856	1	576	59	True	1.1320532496695049e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697013430/version_0	4	48	6	8	0.14162054685982764	True	128	128	98	59	1048200	1	TransformerEncoder	39		min	0.0006308029134562386	1	0.3333333333333333	4518	5	loss	0.1492962251349848	4	1	1.329159379005432	35199	2813.4543488025665	1697016251.3258638	4.0582634915757295e-06	1.9890578985214231	1800	799	0.4230000078678131	driven-sweep-115
105	transformer	0.8005200196451282	0.9883175520091136		0.4459714428337967	6.805151616365803e-05	0.03123625691245102	3	1	adam	warmupinvsqrt	2	576	1	1856	59	True	0.0005273398052436493	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697013317/version_0	2	320	4	2	0.1418510505116944	True	128	128	98	59	4293300	3	TransformerEncoder	39		min	6.805151616365803e-05	1	0.3333333333333333	22360	5	loss	0.4459714428337967	4	3	0.9791065454483032	19079	1493.727166891098	1697014818.2568269	0.0004487340999271429	1.1684205532073977	810	359	0.912999987602234	earthy-sweep-114
106	transformer	0.8908814389064966	0.9967639893306736		0.3481151925612883	0.0007198358277811383	0.034256287360736215	3	1	adam	warmupinvsqrt	2	976	1	1088	59	True	1.6470258051365144e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697013316/version_0	6	144	8	2	0.025805313148885123	True	128	128	98	59	714500	2	TransformerEncoder	39		min	0.0007198358277811383	1	0.3333333333333333	2928	5	loss	0.3481151925612883	4	2	0.24034543335437775	32799	4861.224762916565	1697018187.348557	4.924029224094639e-06	0.6209771633148193	1800	799	0.8970000147819519	breezy-sweep-113
107	transformer	0.9128866030762726	0.9850808052984716		0.5867327398054363	0.0004162560578040736	0.4585484504227816	3	1	adam	reduceonplateau	2	1856	1	832	59	True	0.00013712724630415358	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697013305/version_0	8	224	2	4	0.019276353427208237	True	128	128	98	59	247200	2	TransformerEncoder	39		min	0.0004162560578040736	1	0.3333333333333333	0	5	loss	0.5867327398054363	4	2	0.1986870169639587	35199	3907.392798185349	1697017219.3185592	0.00013712724630415358	0.3970910310745239	1800	799	0.9269999861717224	spring-sweep-112
108	transformer	0.8612704650620566	0.993205476019242		0.7086817288932808	6.886852910012543e-05	0.1186834521598054	3	1	adam	None	2	608	1	1728	59	True	0.0010359709316410078	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697012878/version_0	8	272	4	2	0.17282020941267862	True	128	128	98	59	3957000	5	TransformerEncoder	39		min	6.886852910012543e-05	1	0.3333333333333333	0	5	loss	0.7086817288932808	4	5	1.2092450857162476	21647	2386.224541425705	1697015272.5678184	0.0010359709316410078	1.3703309297561646	738	327	0.8949999809265137	wise-sweep-111
109	transformer	0.9770811179228648	0.9943254583390766		0.8512436624454862	0.0006111197511551642	0.31673545440513046	3	1	adam	warmupinvsqrt	2	368	1	704	59	True	1.114002472841481e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697012789/version_0	6	400	8	4	0.12522701056863794	True	128	128	98	59	2968000	4	TransformerEncoder	39		min	0.0006111197511551642	1	0.3333333333333333	16130	5	loss	0.8512436624454862	4	4	0.9243428707122804	43999	7740.560082435608	1697020537.4986904	6.7491425983033175e-06	1.1115278005599976	1800	799	0.902999997138977	solar-sweep-110
110	transformer	0.8267267096374141	0.9922054181490816		0.5344481037167899	0.0001189728966768791	0.3763042122345765	3	1	adam	warmupinvsqrt	2	496	1	1280	59	True	4.7377184313096866e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697012582/version_0	2	448	4	2	0.12501759651020553	True	128	128	98	59	492000	2	TransformerEncoder	39		min	0.0001189728966768791	1	0.3333333333333333	1983	5	loss	0.5344481037167899	4	2	0.9829135537147522	32799	3572.954665184021	1697016161.9887185	1.165642263492152e-05	1.1632200479507446	1800	799	0.8640000224113464	lilac-sweep-109
111	transformer	0.961785820326582	0.9984414765306242		0.40098250646667377	0.000761792081099606	0.27732041384287	3	1	adam	reduceonplateau	2	480	1	320	59	True	1.2973572715107289e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697012560/version_0	8	176	4	8	0.03152047111714256	True	128	128	98	59	2194500	5	TransformerEncoder	39		min	0.000761792081099606	1	0.3333333333333333	0	5	loss	0.40098250646667377	4	5	2.2670862674713135	8567	1698.9965164661407	1697014267.9348564	1.2973572715107289e-06	3.1778903007507324	459	203	0.0	rare-sweep-108
112	transformer	0.8244353217293805	0.9964082589280444		0.5685025142288123	0.0007770173356393579	0.33635731839867294	3	1	adam	reduceonplateau	2	1776	1	128	59	True	1.1128370719352538e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697012495/version_0	2	240	4	4	0.156507252528396	True	128	128	98	59	4119900	3	TransformerEncoder	39		min	0.0007770173356393579	1	0.3333333333333333	0	5	loss	0.5685025142288123	4	3	2.8326222896575928	9383	1072.914456367493	1697013577.5744443	1.1128370719352538e-06	3.4839398860931396	459	203	0.0	fast-sweep-107
113	transformer	0.8124685187264409	0.994950105542685		0.7689091063769723	0.0009627149285145324	0.1897293687277812	3	1	adam	reduceonplateau	2	160	1	384	59	True	0.0014827484320285138	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697012495/version_0	8	208	6	2	0.13794966736368378	True	128	128	98	59	1934900	3	TransformerEncoder	39		min	0.0009627149285145324	1	0.3333333333333333	0	5	loss	0.7689091063769723	4	3	0.9532299637794496	50399	5869.509985208511	1697018372.6323082	0.0009627149285145324	1.0850040912628174	1800	799	0.944000005722046	swift-sweep-106
114	transformer	0.8245693843301262	0.9962960944018168		0.7787858817934483	0.00035834618837268524	0.272258160580406	3	1	adam	warmupinvsqrt	2	912	1	128	59	True	5.462913717535061e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697012384/version_0	2	464	2	8	0.030771370515022368	True	128	128	98	59	1242600	4	TransformerEncoder	39		min	0.00035834618837268524	1	0.3333333333333333	5450	5	loss	0.7787858817934483	4	4	0.28396567702293396	35199	2937.9060723781586	1697015330.1006234	2.1509130992440033e-05	0.485081285238266	1800	799	0.925000011920929	eager-sweep-105
115	transformer	0.9070822837071292	0.9883730904649723		0.1792845521787803	0.0005549248338710349	0.19277618139808844	3	1	adam	reduceonplateau	2	912	1	1984	59	True	0.00159665382416697	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697012122/version_0	2	304	8	4	0.12638488898671646	True	128	128	98	59	3931700	1	TransformerEncoder	39		min	0.0005549248338710349	1	0.3333333333333333	0	5	loss	0.1792845521787803	4	1	0.8870748281478882	35199	4800.432639360428	1697016933.4291112	0.0005549248338710349	1.0506854057312012	1800	799	0.9269999861717224	vital-sweep-104
116	transformer	0.959250223842934	0.990666546799318		0.1905625599997124	0.0007273245944349613	0.4657015058019714	3	1	adam	warmupinvsqrt	2	1888	1	576	59	True	0.0007443149580898136	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697012107/version_0	8	448	4	4	0.010483884618985351	True	128	128	98	59	1375300	2	TransformerEncoder	39		min	0.0007273245944349613	1	0.3333333333333333	5827	5	loss	0.1905625599997124	4	2	0.13155262172222135	12727	2750.1523430347443	1697014867.24352	0.000504468461553339	0.7653859853744507	666	295	0.8619999885559082	feasible-sweep-103
117	transformer	0.8942512501417255	0.9954932355057724		0.40465700475398225	0.0007526820893367404	0.35290510118935714	3	1	adam	warmupinvsqrt	2	320	1	896	59	True	2.062235928264966e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697011771/version_0	2	224	4	4	0.18243661596860833	True	128	128	98	59	1110200	2	TransformerEncoder	39		min	0.0007526820893367404	1	0.3333333333333333	6938	5	loss	0.40465700475398225	4	2	2.652251958847046	12851	985.6812944412231	1697012765.7079625	1.5189280522691628e-06	3.630046844482422	459	203	0.0	fresh-sweep-102
118	transformer	0.9191977283269196	0.9951337640507624		0.6402357751361988	0.00016047702772590628	0.14663632954832545	3	1	adam	None	2	1248	1	1472	59	True	9.638643403758956e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697011530/version_0	8	48	8	4	0.01641936263637196	True	128	128	98	59	2008900	2	TransformerEncoder	39		min	0.00016047702772590628	1	0.3333333333333333	0	5	loss	0.6402357751361988	4	2	0.3900600671768189	39199	4494.135413408279	1697016032.8649957	9.638643403758956e-06	0.9763989448547364	1800	799	0.6650000214576721	snowy-sweep-101
119	transformer	0.8758645104416469	0.997186355843326		0.7618385878642888	0.00021246061763769227	0.06117101347890508	3	1	adam	reduceonplateau	2	224	1	576	59	True	1.1980124600968727e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697011498/version_0	2	224	4	4	0.0915019895754689	True	128	128	98	59	1490300	1	TransformerEncoder	39		min	0.00021246061763769227	1	0.3333333333333333	0	5	loss	0.7618385878642888	4	1	0.9774503707885742	35999	3284.9713418483734	1697014792.9276388	1.1980124600968727e-06	1.6391124725341797	1800	799	0.4900000095367432	pious-sweep-100
120	transformer	0.9783862732207114	0.9864906710386916		0.6355371584859202	0.00042332064324700685	0.11243896655792618	3	1	adam	None	2	2032	1	192	59	True	0.0008694146934640323	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697011374/version_0	2	448	6	2	0.12035010291151448	True	128	128	98	59	1410600	1	TransformerEncoder	39		min	0.00042332064324700685	1	0.3333333333333333	0	5	loss	0.6355371584859202	4	1	0.8514407277107239	22079	2541.907492876053	1697013925.1619458	0.0008694146934640323	1.0070207118988037	1242	551	0.9350000023841858	tough-sweep-99
121	transformer	0.8215760873065446	0.984080795151834		0.45664100406841535	0.0007436521976508884	0.14343064192711397	3	1	adam	reduceonplateau	2	368	1	448	59	True	0.008158984573129574	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697010980/version_0	8	464	8	4	0.03641121363930899	True	128	128	98	59	4270500	3	TransformerEncoder	39		min	0.0007436521976508884	1	0.3333333333333333	0	5	loss	0.45664100406841535	4	3	2.304905414581299	11219	3106.8565695285797	1697014094.4079783	0.0007436521976508884	3.923971176147461	459	203	0.0	glamorous-sweep-98
122	transformer	0.9871943093362928	0.9856473202471232		0.25076412261784264	0.0007725034067963242	0.09934556723231974	3	1	adam	None	2	240	1	640	59	True	0.0013345707200719593	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697010549/version_0	4	240	8	8	0.09829950964805818	True	128	128	98	59	2885100	4	TransformerEncoder	39		min	0.0007725034067963242	1	0.3333333333333333	0	5	loss	0.25076412261784264	4	4	0.7142423391342163	28223	3074.5082261562347	1697013631.1985762	0.0013345707200719593	0.8739851713180542	1512	671	0.9350000023841858	earnest-sweep-97
123	transformer	0.913952375101771	0.998497508701504		0.6083659699295384	0.00015798904366239936	0.36790033562039415	3	1	adam	None	2	192	1	256	59	True	0.0009092613704404538	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697010541/version_0	6	192	2	8	0.14865597718554693	True	128	128	98	59	2087000	4	TransformerEncoder	39		min	0.00015798904366239936	1	0.3333333333333333	0	5	loss	0.6083659699295384	4	4	1.03618061542511	34767	3746.2150790691376	1697014297.939583	0.0009092613704404538	1.2223944664001465	1476	655	0.9330000281333924	copper-sweep-96
124	transformer	0.829030270353564	0.9880984374944052		0.7449008655180619	0.0007629969117433431	0.2913673165321149	3	1	adam	None	2	1712	1	1600	59	True	1.3340126400530534e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697010288/version_0	6	80	6	4	0.12784839704443207	True	128	128	98	59	2639300	3	TransformerEncoder	39		min	0.0007629969117433431	1	0.3333333333333333	0	5	loss	0.7449008655180619	4	3	2.749615430831909	9587	1450.863721370697	1697011751.8179364	1.3340126400530534e-06	3.475851058959961	459	203	0.0	treasured-sweep-95
125	transformer	0.8543406425541682	0.9969516458793644		0.6767300201338758	0.0005641095465374919	0.06237327437467344	3	1	adam	reduceonplateau	2	320	1	1728	59	True	1.51463604047644e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697010266/version_0	6	272	4	2	0.016538648746955122	True	128	128	98	59	3947400	4	TransformerEncoder	39		min	0.0005641095465374919	1	0.3333333333333333	0	5	loss	0.6767300201338758	4	4	0.2219318300485611	50399	5563.175149202347	1697015837.2667532	1.51463604047644e-06	0.6473199725151062	1800	799	0.8460000157356262	earnest-sweep-94
126	transformer	0.8804557015433084	0.9892415499491864		0.22027751455858793	0.00010513722704333706	0.18957798784240457	3	1	adam	reduceonplateau	2	240	1	1664	59	True	0.0005035064455409855	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697010253/version_0	6	176	6	4	0.07442419036607266	True	128	128	98	59	1150600	5	TransformerEncoder	39		min	0.00010513722704333706	1	0.3333333333333333	0	5	loss	0.22027751455858793	4	5	0.5607150793075562	20999	3381.1282567977905	1697013648.0653307	0.00010513722704333706	0.7148756980895996	1125	499	0.9409999847412108	deft-sweep-93
127	transformer	0.8290135602402647	0.9858799122341176		0.4431685940998119	0.000729943438455928	0.1660398838426883	3	1	adam	reduceonplateau	2	880	1	1280	59	True	0.003185839852267532	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697010202/version_0	8	48	8	8	0.13229471064620413	True	128	128	98	59	2287500	3	TransformerEncoder	39		min	0.000729943438455928	1	0.3333333333333333	0	5	loss	0.4431685940998119	4	3	0.9217576384544371	24103	2354.269876241684	1697012563.4695773	0.000729943438455928	1.026970386505127	1179	523	0.9409999847412108	hardy-sweep-92
128	transformer	0.9695506739257924	0.9898414771979598		0.27268106196693465	0.00033649422962733907	0.28417006213266144	3	1	adam	reduceonplateau	2	1792	1	320	59	True	0.0011962564216324218	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697010155/version_0	6	240	6	8	0.1609841680542252	True	128	128	98	59	4512000	4	TransformerEncoder	39		min	0.00033649422962733907	1	0.3333333333333333	0	5	loss	0.27268106196693465	4	4	1.08613121509552	18559	2206.021010160446	1697012368.4717531	0.00033649422962733907	1.2331702709197998	1044	463	0.9419999718666076	smooth-sweep-91
129	transformer	0.8560123146374049	0.9884141579353132		0.31532821321005533	0.000930904807464325	0.3298907349187334	3	1	adam	warmupinvsqrt	2	880	1	320	59	True	4.602822512371034e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697010108/version_0	6	112	8	4	0.18148974276763075	True	128	128	98	59	182800	4	TransformerEncoder	39		min	0.000930904807464325	1	0.3333333333333333	830	5	loss	0.31532821321005533	4	4	1.4526604413986206	36799	3296.418837785721	1697013411.1479118	6.91689159496246e-06	1.8863744735717771	1800	799	0.6190000176429749	balmy-sweep-90
130	transformer	0.8105923411743186	0.985542059040672		0.7119045837102713	0.0007215611675447632	0.007356317451134187	3	1	adam	warmupinvsqrt	2	2000	1	704	59	True	2.0315350054395516e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697009892/version_0	4	416	4	2	0.004328529104019929	True	128	128	98	59	2819900	3	TransformerEncoder	39		min	0.0007215611675447632	1	0.3333333333333333	11279	5	loss	0.7119045837102713	4	3	0.04558367282152176	31999	4006.3685932159424	1697013906.528828	1.2068581374222876e-05	0.3927226662635803	1800	799	0.8949999809265137	happy-sweep-89
131	transformer	0.837394399327483	0.9953982443169468		0.6256528856315903	0.0002256114073941649	0.08486686664967236	3	1	adam	reduceonplateau	2	1088	1	576	59	True	1.401575555250699e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697009583/version_0	2	416	2	2	0.1285736295571717	True	128	128	98	59	158900	3	TransformerEncoder	39		min	0.0002256114073941649	1	0.3333333333333333	0	5	loss	0.6256528856315903	4	3	0.9110471606254578	50023	4287.949107170105	1697013882.5776663	1.401575555250699e-05	1.081662654876709	1521	675	0.9039999842643738	prime-sweep-88
132	transformer	0.9876820514178796	0.9932914125801884		0.7119236171050797	0.00015057897521001353	0.4164016608504974	3	1	adam	None	2	1424	1	1088	59	True	1.696447520212667e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697009376/version_0	2	288	4	4	0.07550854284719587	True	128	128	98	59	2547400	5	TransformerEncoder	39		min	0.00015057897521001353	1	0.3333333333333333	0	5	loss	0.7119236171050797	4	5	1.4012352228164673	45599	5172.937037944794	1697014559.289491	1.696447520212667e-06	2.450228452682495	1800	799	0.1720000058412552	flowing-sweep-87
