	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	lr-Adam	_timestamp	epoch	val_loss	train_loss	trainer/global_step	_step	_runtime	max_val_accuracy	name
42	attentive_lstm	0.8670473230997797	0.9929682422882056		0.5672499535104772	0.0003960472481330702	0.4953470343478122	3	1	adam	None	2	256	1	1088	59	True	0.0036589194715476274	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694163633/version_0	1	80	1	1	0.07687850940489971	True	128	128	82	59	454800	2	LSTMEncoder	23		min	0.0003960472481330702	1	0.3333333333333333	0	5	loss	0.5672499535104772	4	2	0.0036589194715476274	1694167637.055494	303	0.6237407922744751	0.5949263572692871	12159	684	3995.1348390579224	0.9789999723434448	playful-sweep-178
43	attentive_lstm	0.9806377121523716	0.992077915312508		0.1100823353826713	0.0008042122674941148	0.006674722788333087	3	1	adam	None	2	1664	1	1280	59	True	1.296066660950339e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694163558/version_0	1	384	1	1	0.10234801449072936	True	128	128	82	59	1418300	3	LSTMEncoder	23		min	0.0008042122674941148	1	0.3333333333333333	0	5	loss	0.1100823353826713	4	3	1.296066660950339e-05	1694177676.2229297	799	0.782085657119751	0.7358233332633972	19999	1800	14107.792913675308	0.972000002861023	hearty-sweep-177
44	attentive_lstm	0.9121357301652676	0.981851297207432		0.8545100265778627	0.00024860551627498066	0.42471019574299435	3	1	adam	reduceonplateau	2	640	1	1856	59	True	0.00024906808621245034	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694162584/version_0	1	144	1	1	0.11354689693625664	True	128	128	82	59	85900	5	LSTMEncoder	23		min	0.00024860551627498066	1	0.3333333333333333	0	5	loss	0.8545100265778627	4	5	0.00024860551627498066	1694180901.728495	571	0.8346967697143555	0.8054729700088501	18303	1287	18309.518031835556	0.9810000061988832	dutiful-sweep-176
45	attentive_lstm	0.984453090077405	0.986872764939028		0.5373390485883258	0.0007434194996236785	0.4040812647219961	3	1	adam	None	2	608	1	704	59	True	0.0003191061636143577	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694161299/version_0	1	336	2	1	0.18002639257680766	True	128	128	82	59	1553800	3	LSTMEncoder	23		min	0.0007434194996236785	1	0.3333333333333333	0	5	loss	0.5373390485883258	4	3	0.0003191061636143577	1694169339.3616204	355	1.223830223083496	1.191245198249817	11747	801	8025.996988534927	0.9769999980926514	solar-sweep-175
46	attentive_lstm	0.8269824562600713	0.9966450634724214		0.468920332688922	0.0006924427176585036	0.09162083275091044	3	1	adam	None	2	1424	1	704	59	True	0.003405898364280735	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694160431/version_0	1	64	1	1	0.09524854908934743	True	128	128	82	59	1543600	3	LSTMEncoder	23		min	0.0006924427176585036	1	0.3333333333333333	0	5	loss	0.468920332688922	4	3	0.003405898364280735	1694162565.740711	311	0.7582818865776062	0.7063060998916626	9047	702	2123.801200866699	0.9789999723434448	sparkling-sweep-174
47	attentive_lstm	0.982143160209475	0.9858996265509382		0.3798605573602226	0.000795076161474116	0.33300084656510026	3	1	adam	reduceonplateau	2	1872	1	1408	59	True	0.0023658693113540476	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694156956/version_0	1	144	2	1	0.12037596486641636	True	128	128	82	59	4844900	3	LSTMEncoder	23		min	0.000795076161474116	1	0.3333333333333333	0	5	loss	0.3798605573602226	4	3	0.000795076161474116	1694166082.1597192	379	0.889637291431427	0.8476797938346863	8359	855	9118.144217252731	0.9819999933242798	soft-sweep-173
48	attentive_lstm	0.9728744567723392	0.9866366466075732		0.602353990607693	0.00034026632714688655	0.49439747858313166	3	1	adam	None	2	2048	1	704	59	True	0.0005595593135060599	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694156859/version_0	1	304	1	1	0.034789077722390815	True	128	128	82	59	3088100	1	LSTMEncoder	23		min	0.00034026632714688655	1	0.3333333333333333	0	5	loss	0.602353990607693	4	1	0.0005595593135060599	1694160401.679788	487	0.35247161984443665	0.29214292764663696	9759	1098	3532.6537079811096	0.9789999723434448	different-sweep-172
49	attentive_lstm	0.9575922721185294	0.9953050727536872		0.3754817712840348	0.00034132556154459036	0.2967504438510268	3	1	adam	None	2	1248	1	1472	59	True	0.002185817534148448	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694156051/version_0	1	160	2	1	0.04713157121085883	True	128	128	82	59	4350800	2	LSTMEncoder	23		min	0.00034132556154459036	1	0.3333333333333333	0	5	loss	0.3754817712840348	4	2	0.002185817534148448	1694169421.4178607	511	0.45218294858932495	0.390669047832489	12799	1152	13356.249544858932	0.9810000061988832	sweet-sweep-171
50	attentive_lstm	0.9972543915963142	0.9913553921722996		0.135926237398896	7.180045673971263e-05	0.138139669828581	3	1	adam	None	2	592	1	1472	59	True	0.0004046599703124934	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694155546/version_0	1	256	1	1	0.025835950608557104	True	128	128	82	59	371500	1	LSTMEncoder	23		min	7.180045673971263e-05	1	0.3333333333333333	0	5	loss	0.135926237398896	4	1	0.0004046599703124934	1694163603.4985654	367	0.29518401622772217	0.22350019216537476	12511	828	8048.933301448822	0.9769999980926514	vivid-sweep-170
51	attentive_lstm	0.9188310667730196	0.9984382586343856		0.6030660079177821	0.0005420137636669298	0.046666405236829245	3	1	adam	None	2	1312	1	320	59	True	0.00014550928548995713	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694154566/version_0	1	448	2	1	0.12525347147776034	True	128	128	82	59	3946600	4	LSTMEncoder	23		min	0.0005420137636669298	1	0.3333333333333333	0	5	loss	0.6030660079177821	4	4	0.00014550928548995713	1694156841.7650278	571	0.9337054491043092	0.87859708070755	17731	1287	2249.8454208374023	0.975000023841858	whole-sweep-167
52	attentive_lstm	0.9252646408588352	0.9889891782681822		0.33440727040686324	0.0007408063048617618	0.45261761141530144	3	1	adam	None	2	1392	1	1920	59	True	0.0035234442369357533	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694154202/version_0	1	400	2	1	0.018142802408172367	True	128	128	82	59	4945100	2	LSTMEncoder	23		min	0.0007408063048617618	1	0.3333333333333333	0	5	loss	0.33440727040686324	4	2	0.0035234442369357533	1694178045.3895545	571	0.2480121552944183	0.1818755567073822	12583	1287	23835.20624232292	0.9760000109672546	misty-sweep-166
53	attentive_lstm	0.8835571740304078	0.993381832822132		0.6203873580957724	0.00015806367031102094	0.4961250998538193	3	1	adam	reduceonplateau	2	1840	1	192	59	True	0.006047716360038662	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694153834/version_0	1	256	2	1	0.12017761103763798	True	128	128	82	59	3622000	4	LSTMEncoder	23		min	0.00015806367031102094	1	0.3333333333333333	0	5	loss	0.6203873580957724	4	4	0.00015806367031102094	1694155524.0013504	491	0.9063893556594848	0.8738031387329102	10823	1107	1676.1468534469604	0.977999985218048	snowy-sweep-165
54	attentive_lstm	0.8238888087198222	0.9951338979045258		0.80590374822173	0.0004517173917845228	0.052673780009246274	3	1	adam	warmupinvsqrt	2	352	1	256	59	True	2.290920816071204e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694153525/version_0	1	304	2	1	0.0013173061541630782	True	128	128	82	59	2314900	2	LSTMEncoder	23		min	0.0004517173917845228	1	0.3333333333333333	6576	5	loss	0.80590374822173	4	2	1.220446066653458e-05	1694155998.3632023	799	0.0922614112496376	0.01789388619363308	23199	1800	2466.2978422641754	0.9670000076293944	decent-sweep-164
55	attentive_lstm	0.9623936229843004	0.9976607038330482		0.4040190030407772	0.0008350613670646711	0.46277329728958166	3	1	adam	None	2	640	1	1408	59	True	3.525770252547427e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694151927/version_0	1	176	2	1	0.19877180772981837	True	128	128	82	59	3515700	1	LSTMEncoder	23		min	0.0008350613670646711	1	0.3333333333333333	0	5	loss	0.4040190030407772	4	1	3.525770252547427e-06	1694171125.5914764	799	1.3538331985473633	1.328341364860535	25599	1800	19188.5886824131	0.9490000009536744	swift-sweep-162
56	attentive_lstm	0.9878490950222883	0.9866442683294449		0.7820264895639388	0.0006770039292166394	0.47195713063920686	3	1	adam	None	2	384	1	192	59	True	3.2283659466439175e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694151292/version_0	1	480	1	1	0.12557301885037497	True	128	128	82	59	1819400	3	LSTMEncoder	23		min	0.0006770039292166394	1	0.3333333333333333	0	5	loss	0.7820264895639388	4	3	3.2283659466439175e-05	1694153509.5671313	799	0.9418341517448424	0.927579402923584	21599	1800	2207.326725244522	0.9470000267028807	playful-sweep-161
57	attentive_lstm	0.9820870078492214	0.9909952832501566		0.6853408881220827	0.00030215506431898934	0.21327018227632488	3	1	adam	None	2	432	1	1024	59	True	0.00021448286332334627	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694150907/version_0	1	240	1	1	0.11243808347162676	True	128	128	82	59	1489800	2	LSTMEncoder	23		min	0.00030215506431898934	1	0.3333333333333333	0	5	loss	0.6853408881220827	4	2	0.00021448286332334627	1694163670.3802748	667	0.845782995223999	0.7987123131752014	16031	1503	12753.93700671196	0.9800000190734864	rural-sweep-160
58	attentive_lstm	0.9939765647894626	0.9885324296562688		0.6227033911055767	0.0006759940973543579	0.2212606537114649	3	1	adam	None	2	976	1	384	59	True	0.0016309410823277094	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694150234/version_0	1	400	2	1	0.06957241887345118	True	128	128	82	59	904400	1	LSTMEncoder	23		min	0.0006759940973543579	1	0.3333333333333333	0	5	loss	0.6227033911055767	4	1	0.0016309410823277094	1694151277.839991	283	0.5704710483551025	0.5388138890266418	5963	639	1033.4580631256104	0.972000002861023	northern-sweep-159
59	attentive_lstm	0.8160997196300683	0.987776815703708		0.5932702922234856	0.0004433228240967603	0.0607600053755335	3	1	adam	None	2	1680	1	1024	59	True	1.1086062929934625e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694149012/version_0	1	352	1	1	0.07982863431927988	True	128	128	82	59	2444400	3	LSTMEncoder	23		min	0.0004433228240967603	1	0.3333333333333333	0	5	loss	0.5932702922234856	4	3	1.1086062929934625e-05	1694156935.248415	679	0.6548718214035034	0.5980925559997559	16319	1530	7914.462562084198	0.9729999899864196	wobbly-sweep-158
60	attentive_lstm	0.9471420664654764	0.9917213642656514		0.520639055195135	0.0002714661261888933	0.3893748008936543	3	1	adam	None	2	16	1	1984	59	True	4.770240044779485e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694148250/version_0	1	416	2	1	0.07532340690846012	True	128	128	82	59	1841600	4	LSTMEncoder	23		min	0.0002714661261888933	1	0.3333333333333333	0	5	loss	0.520639055195135	4	4	4.770240044779485e-05	1694170943.990534	259	0.609870970249176	0.5662710666656494	162499	585	22683.469758987427	0.9789999723434448	icy-sweep-157
61	attentive_lstm	0.9359577888946702	0.9977492790388582		0.26418673352271893	0.0004842598309464937	0.10557501802456326	3	1	adam	None	2	1744	1	1216	59	True	0.0006012731489477734	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694146137/version_0	1	64	2	1	0.07777577219184631	True	128	128	82	59	2264100	3	LSTMEncoder	23		min	0.0004842598309464937	1	0.3333333333333333	0	5	loss	0.26418673352271893	4	3	0.0006012731489477734	1694154177.3937275	443	0.6187431812286377	0.5817319750785828	10211	999	8029.729400634766	0.9829999804496764	sunny-sweep-156
62	attentive_lstm	0.9025226421731256	0.984809442463116		0.721814900701357	0.0004990210833148423	0.3821084442661053	3	1	adam	reduceonplateau	2	128	1	640	59	True	3.1547145367314047e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694144325/version_0	1	128	1	1	0.1939742156338844	True	128	128	82	59	836800	5	LSTMEncoder	23		min	0.0004990210833148423	1	0.3333333333333333	0	5	loss	0.721814900701357	4	5	3.1547145367314047e-05	1694148993.2004604	743	1.294657826423645	1.2710552215576172	58775	1674	4660.722099542618	0.9739999771118164	faithful-sweep-155
63	attentive_lstm	0.8626565986531128	0.986653555494816		0.7589555325291485	0.00026372902407162196	0.3676159326402435	3	1	adam	reduceonplateau	2	1776	1	1216	59	True	0.00012488615690424594	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694143760/version_0	1	144	1	1	0.037266052144298525	True	128	128	82	59	1164400	1	LSTMEncoder	23		min	0.00026372902407162196	1	0.3333333333333333	0	5	loss	0.7589555325291485	4	1	0.00012488615690424594	1694151906.6964145	539	0.3795583844184875	0.3104550540447235	12419	1215	8136.393073558807	0.9769999980926514	still-sweep-154
64	attentive_lstm	0.9053816135193664	0.992181443127958		0.49407583604624794	8.798351887379139e-05	0.09462405112841232	3	1	adam	warmupinvsqrt	2	400	1	768	59	True	7.33014825173346e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694143007/version_0	1	224	2	1	0.13691868352483758	True	128	128	82	59	3792800	3	LSTMEncoder	23		min	8.798351887379139e-05	1	0.3333333333333333	9482	5	loss	0.49407583604624794	4	3	5.050325150471947e-06	1694150201.757797	799	0.9948473572731018	0.956720530986786	19999	1800	7185.577356100082	0.968999981880188	celestial-sweep-153
65	attentive_lstm	0.9800143561247384	0.991434887273248		0.6538690482625131	0.000708437488598862	0.21383565055906673	3	1	adam	warmupinvsqrt	2	976	1	1216	59	True	0.0001464040761652935	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694141530/version_0	1	416	1	1	0.036685722237348915	True	128	128	82	59	958600	1	LSTMEncoder	23		min	0.000708437488598862	1	0.3333333333333333	1964	5	loss	0.6538690482625131	4	1	7.088067014893416e-05	1694148230.743268	399	0.3573295772075653	0.3034713864326477	8399	900	6691.469257116318	0.9739999771118164	gallant-sweep-151
66	attentive_lstm	0.9252066171862218	0.989766011592453		0.8558712225151902	0.0005053012516078005	0.4375227149317494	3	1	adam	reduceonplateau	2	864	1	128	59	True	0.0027111720893268037	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694141163/version_0	1	128	2	1	0.07216094639050151	True	128	128	82	59	4783400	5	LSTMEncoder	23		min	0.0005053012516078005	1	0.3333333333333333	0	5	loss	0.8558712225151902	4	5	0.0005053012516078005	1694142545.1400635	643	0.5817896127700806	0.5638766884803772	15455	1449	1360.5110614299774	0.9789999723434448	resilient-sweep-150
67	attentive_lstm	0.8965092452400152	0.983624765675819		0.7224773526085125	0.00018495160289208872	0.23433569073552565	3	1	adam	None	2	16	1	512	59	True	1.054843166059737e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694132170/version_0	1	416	2	1	0.14867024305809137	True	128	128	82	59	2133900	4	LSTMEncoder	23		min	0.00018495160289208872	1	0.3333333333333333	0	5	loss	0.7224773526085125	4	4	1.054843166059737e-06	1694161278.5986116	799	1.0847997665405271	1.0383471250534058	499999	1800	29096.703758478165	0.9509999752044678	giddy-sweep-145
68	attentive_lstm	0.8870480252499173	0.9971312008130296		0.24351344653980336	0.00024124872353195343	0.19243288349126675	3	1	adam	None	2	1536	1	448	59	True	0.0005243021775410006	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694131933/version_0	1	160	2	1	0.05464077396249272	True	128	128	82	59	1548800	4	LSTMEncoder	23		min	0.00024124872353195343	1	0.3333333333333333	0	5	loss	0.24351344653980336	4	4	0.0005243021775410006	1694134814.9913628	647	0.4749307334423065	0.4293987452983856	12959	1458	2863.24489569664	0.977999985218048	legendary-sweep-144
69	attentive_lstm	0.9494270433160994	0.9932483821369268		0.737153836138337	0.0006203292963295214	0.39473547153444	3	1	adam	reduceonplateau	2	848	1	1152	59	True	7.140723533429842e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694131583/version_0	1	32	1	1	0.1487808016143455	True	128	128	82	59	3041300	1	LSTMEncoder	23		min	0.0006203292963295214	1	0.3333333333333333	0	5	loss	0.737153836138337	4	1	7.140723533429842e-06	1694142985.1427426	799	1.123852014541626	1.135590434074402	19199	1800	11387.491513729095	0.9070000052452089	polar-sweep-142
70	attentive_lstm	0.8249230098430481	0.9814674248500048		0.7525902469620885	0.00017024166864553324	0.26836515161659147	3	1	adam	reduceonplateau	2	1616	1	384	59	True	0.0004308587521224542	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694130275/version_0	1	256	2	1	0.01223586923407729	True	128	128	82	59	679700	4	LSTMEncoder	23		min	0.00017024166864553324	1	0.3333333333333333	0	5	loss	0.7525902469620885	4	4	0.00017024166864553324	1694131571.9681385	319	0.1813412308692932	0.11551330238580704	7999	720	1289.266928434372	0.9769999980926514	divine-sweep-141
71	attentive_lstm	0.9587452562188534	0.9899384950993682		0.5532690935513238	0.0005157366468790678	0.4982320810449272	3	1	adam	reduceonplateau	2	1232	1	1280	59	True	2.064997214598204e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694129069/version_0	1	448	2	1	0.06819394753426393	True	128	128	82	59	4241400	4	LSTMEncoder	23		min	0.0005157366468790678	1	0.3333333333333333	0	5	loss	0.5532690935513238	4	4	2.064997214598204e-05	1694150883.0971756	643	0.5758950710296631	0.5246831774711609	21251	1449	21806.490715503693	0.9729999899864196	lucky-sweep-140
72	attentive_lstm	0.8097001200932653	0.9807220292310632		0.544670624520921	0.00028341594665085186	0.21457724626543315	3	1	adam	warmupinvsqrt	2	528	1	704	59	True	0.007495326700476752	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694128050/version_0	1	224	1	1	0.08260760584155345	True	128	128	82	59	2601700	1	LSTMEncoder	23		min	0.00028341594665085186	1	0.3333333333333333	9854	5	loss	0.544670624520921	4	1	0.00684423406398943	1694130261.091676	311	2.304110050201416	1.3575115203857422	11855	702	2203.0443799495697	0.9739999771118164	brisk-sweep-139
73	attentive_lstm	0.9200723398986684	0.9832870987419928		0.5439953267847921	0.0005532577376009559	0.43459546343309846	3	1	adam	None	2	400	1	320	59	True	1.2504076324554796e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694127404/version_0	1	224	1	1	0.12032069143780608	True	128	128	82	59	3004400	1	LSTMEncoder	23		min	0.0005532577376009559	1	0.3333333333333333	0	5	loss	0.5439953267847921	4	1	1.2504076324554796e-06	1694128037.215111	203	3.124847888946533	2.937802791595459	5099	459	622.7848560810089	0.0	playful-sweep-138
74	attentive_lstm	0.8166664487024456	0.9849977623224828		0.4302742738505818	0.0008702360370161073	0.237318525429356	3	1	adam	reduceonplateau	2	1808	1	1280	59	True	1.0138277940720015e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694124099/version_0	1	272	2	1	0.026567749782865205	True	128	128	82	59	2481100	3	LSTMEncoder	23		min	0.0008702360370161073	1	0.3333333333333333	0	5	loss	0.4302742738505818	4	3	1.0138277940720015e-05	1694152435.61148	799	0.29469767212867737	0.23158913850784305	18399	1800	28324.45740389824	0.972000002861023	true-sweep-133
75	attentive_lstm	0.9104585697988744	0.9811696118305318		0.15200198116901192	9.419031896464404e-05	0.44978037095980195	3	1	adam	warmupinvsqrt	2	1200	1	1856	59	True	0.001081995765436102	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694123383/version_0	1	208	1	1	0.03471559300668812	True	128	128	82	59	4434800	3	LSTMEncoder	23		min	9.419031896464404e-05	1	0.3333333333333333	11087	5	loss	0.15200198116901192	4	3	0.0008957987254407094	1694144288.3813686	647	0.3521733582019806	0.28953543305397034	16199	1458	20896.0133395195	0.9800000190734864	rare-sweep-132
76	attentive_lstm	0.9656200309604204	0.9881328945486244		0.5488463587258098	0.0005459734643024872	0.32604512548240194	3	1	adam	reduceonplateau	2	704	1	512	59	True	1.3540089771953164e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694123296/version_0	1	352	1	1	0.0671871130756061	True	128	128	82	59	4654700	4	LSTMEncoder	23		min	0.0005459734643024872	1	0.3333333333333333	0	5	loss	0.5488463587258098	4	4	1.3540089771953164e-06	1694129045.535771	799	1.0085279941558838	0.7003761529922485	23199	1800	5729.954181671143	0.6840000152587891	peach-sweep-131
77	attentive_lstm	0.9372661880388204	0.9873486362839894		0.10641018819597266	0.00035245468743158874	0.17098784537438078	3	1	adam	warmupinvsqrt	2	1728	1	448	59	True	1.0513658415055002e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694122658/version_0	1	496	2	1	0.15852272205677548	True	128	128	82	59	4009300	2	LSTMEncoder	23		min	0.00035245468743158874	1	0.3333333333333333	9280	5	loss	0.10641018819597266	4	2	5.519670667903877e-07	1694124074.657581	203	3.4990642070770264	3.4631855487823486	4895	459	1388.4676973819733	0.0	wandering-sweep-129
78	attentive_lstm	0.8318234126479436	0.9857551775743008		0.8501480042278536	0.00019344017525468635	0.35466356323547704	3	1	adam	None	2	1440	1	1920	59	True	0.00046636632857516167	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694122658/version_0	1	224	2	1	0.07553294182394486	True	128	128	82	59	977900	2	LSTMEncoder	23		min	0.00019344017525468635	1	0.3333333333333333	0	5	loss	0.8501480042278536	4	2	0.00046636632857516167	1694166954.9995584	571	0.5966880321502686	0.5672197937965393	12011	1287	44268.86527943611	0.984000027179718	earthy-sweep-128
79	attentive_lstm	0.8827916554468681	0.9803160384123736		0.532214066614257	0.0008644788927883934	0.3082286728423636	3	1	adam	None	2	448	1	512	59	True	0.00025970357813746744	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694120758/version_0	1	384	1	1	0.06965790639025671	True	128	128	82	59	3731200	4	LSTMEncoder	23		min	0.0008644788927883934	1	0.3333333333333333	0	5	loss	0.532214066614257	4	4	0.00025970357813746744	1694123274.0746558	387	0.5784835815429688	0.531808614730835	8923	873	2503.7670936584473	0.9760000109672546	feasible-sweep-127
80	attentive_lstm	0.8663289928304533	0.993364473790542		0.43169450824934374	0.00014887405854368358	0.1449335099473048	3	1	adam	reduceonplateau	2	272	1	960	59	True	0.0001769779287739882	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694120021/version_0	1	496	2	1	0.1480752560768068	True	128	128	82	59	388700	4	LSTMEncoder	23		min	0.00014887405854368358	1	0.3333333333333333	0	5	loss	0.43169450824934374	4	4	0.00014887405854368358	1694123365.5021586	251	1.050228476524353	1.0078641176223757	9323	567	3305.8220217227936	0.9729999899864196	fluent-sweep-125
81	attentive_lstm	0.8398431644467768	0.994843238541254		0.6715443340085465	0.0005849146429913677	0.18491889632841343	3	1	adam	reduceonplateau	2	1696	1	1024	59	True	5.57002947134955e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694120021/version_0	1	480	2	1	0.15594748718981868	True	128	128	82	59	582900	4	LSTMEncoder	23		min	0.0005849146429913677	1	0.3333333333333333	0	5	loss	0.6715443340085465	4	4	5.57002947134955e-05	1694127377.261186	519	1.0886800289154053	1.0532399415969849	12479	1170	7317.526030063629	0.975000023841858	comfy-sweep-126
82	attentive_lstm	0.900852069522751	0.985644386821966		0.8179191134085769	0.0003081249560713201	0.028009761178671655	3	1	adam	warmupinvsqrt	2	448	1	1664	59	True	4.1192221095428235e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694118753/version_0	1	272	1	1	0.1444867230067169	True	128	128	82	59	1635500	4	LSTMEncoder	23		min	0.0003081249560713201	1	0.3333333333333333	3650	5	loss	0.8179191134085769	4	4	1.835795641465708e-06	1694141511.2341452	799	1.0566034317016602	1.003739356994629	18399	1800	22746.564734220505	0.9589999914169312	golden-sweep-124
83	attentive_lstm	0.8766020502406237	0.9885026566507016		0.3423980610737798	9.707043636017493e-05	0.4711047024965957	3	1	adam	warmupinvsqrt	2	1568	1	1920	59	True	0.0015639463829501946	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694087354/version_0	1	192	2	1	0.08017385807810845	True	128	128	82	59	4686100	3	LSTMEncoder	23		min	9.707043636017493e-05	1	0.3333333333333333	11954	5	loss	0.3423980610737798	4	3	0.001057894466499521	1694100111.8642206	311	0.643842339515686	0.6040624976158142	8111	702	12749.234481573105	0.9800000190734864	confused-sweep-124
84	attentive_lstm	0.8773056628771461	0.9919667822085232		0.10999773712936706	5.8907173712291266e-05	0.24618647331319804	3	1	adam	None	2	1888	1	1536	59	True	3.8055184510390897e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694086486/version_0	1	176	1	1	0.1333840653200797	True	128	128	82	59	1182900	4	LSTMEncoder	23		min	5.8907173712291266e-05	1	0.3333333333333333	0	5	loss	0.10999773712936706	4	4	3.8055184510390897e-06	1694105271.4005387	799	1.0008213520050049	0.9575441479682922	17599	1800	18777.835943698883	0.9520000219345092	polar-sweep-123
85	attentive_lstm	0.8676384016629919	0.987697295443823		0.6858980407251156	0.0007458569510183296	0.020903936521937897	3	1	adam	reduceonplateau	2	1344	1	448	59	True	6.5005572847292646e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/attentive_lstm/1694086374/version_0	1	400	2	1	0.005373886692888874	True	128	128	82	59	608200	2	LSTMEncoder	23		min	0.0007458569510183296	1	0.3333333333333333	0	5	loss	0.6858980407251156	4	2	6.5005572847292646e-06	1694090059.3896158	799	0.19229388236999512	0.05929409712553024	18399	1800	3675.642992734909	0.9580000042915344	hearty-sweep-122
